campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-10244,2024-05-08,IN,Hyderabad,Marketing Manager,budget,Hindi,search,retention,95093,5094,59,2241.62,7457.95,3.327,8.0
MC-11061,2024-05-08,US,Los Angeles,Software Engineer,mid,English,content_marketing,retention,94352,1588,104,1733.73,124687.67,71.9187,10.0
MC-10399,2024-05-08,SG,Singapore,Product Manager,premium,English,email,re_engagement,22391,849,37,960.5,154998.81,161.373,10.0
MC-10739,2024-05-08,GB,Bristol,Researcher,premium,English,display,acquisition,55194,802,34,16435.29,122884.52,7.4769,6.0
MC-10633,2024-05-08,IN,Pune,Accountant,premium,Hindi,content_marketing,retention,39185,725,40,547.1,171860.46,314.1299,6.0
MC-11154,2024-05-08,GB,London,Teacher,mid,English,content_marketing,acquisition,21594,340,23,2371.67,14061.04,5.9288,9.0
MC-11006,2024-05-08,GB,Birmingham,Writer,budget,English,social_media,acquisition,229105,3903,241,2194.92,20412.52,9.2999,8.0
MC-10864,2024-05-08,SG,Singapore,Architect,mid,English,search,acquisition,218667,18288,327,1801.11,398002.01,220.976,1.0
MC-10555,2024-05-08,GB,Glasgow,Physician,mid,English,influencer,re_engagement,33188,634,18,1192.35,21915.92,18.3804,7.0
MC-10538,2024-05-08,DE,Berlin,Data Scientist,mid,German,influencer,awareness,125643,2932,184,632.94,203357.28,321.29,6.0
MC-10126,2024-05-08,AU,Sydney,Product Manager,premium,English,display,acquisition,109986,1129,24,7662.31,81345.93,10.6164,9.0
MC-12604,2024-05-09,NL,Rotterdam,Data Scientist,premium,Dutch,social_media,awareness,59407,1237,24,787.46,121036.35,153.7048,10.0
MC-12953,2024-05-09,IN,Delhi,Architect,mid,Hindi,email,awareness,13768,535,26,1667.61,26363.95,15.8094,2.0
MC-10231,2024-05-09,IN,Delhi,Marketing Manager,premium,Hindi,social_media,re_engagement,500000,12748,347,442.01,1172061.71,2651.6633,7.0
MC-10124,2024-05-09,US,Los Angeles,Researcher,budget,English,email,acquisition,1000,35,1,1041.43,159.54,0.1532,2.0
MC-11783,2024-05-09,BR,Brasília,Designer,mid,Portuguese,social_media,acquisition,43952,729,40,4278.17,19365.51,4.5266,7.0
MC-11700,2024-05-09,US,Seattle,Designer,budget,English,search,acquisition,19060,1147,21,5829.04,2307.63,0.3959,3.0
MC-12113,2024-05-09,BR,São Paulo,Writer,premium,Portuguese,email,acquisition,26379,803,28,3021.26,84523.03,27.9761,3.0
MC-11148,2024-05-09,GB,Bristol,Software Engineer,mid,English,social_media,acquisition,77427,1728,73,2622.6,92217.63,35.1627,9.0
MC-12080,2024-05-09,US,Phoenix,Lawyer,premium,English,social_media,retention,68125,1195,53,2114.09,266005.92,125.8253,10.0
MC-12945,2024-05-09,US,New York,Architect,mid,English,social_media,re_engagement,152955,3187,240,1608.84,301530.61,187.4211,6.0
MC-12074,2024-05-09,GB,Manchester,Product Manager,mid,English,social_media,awareness,318790,7946,554,2373.59,398416.83,167.8541,9.0
MC-10837,2024-05-09,US,Seattle,Software Engineer,premium,English,social_media,re_engagement,102265,1737,57,1071.83,312121.68,291.2045,3.0
MC-12107,2024-05-09,US,New York,Teacher,mid,English,social_media,acquisition,199160,4630,287,8458.75,183839.8,21.7337,4.0
MC-10069,2024-05-09,IL,Jerusalem,Marketing Manager,budget,Hebrew,search,acquisition,13464,1257,70,3360.22,10450.49,3.1101,7.0
MC-10999,2024-05-09,ZA,Cape Town,Consultant,budget,Afrikaans,social_media,acquisition,33940,666,41,660.36,6153.22,9.318,1.0
MC-12070,2024-05-09,DE,Berlin,Writer,budget,German,social_media,acquisition,43087,629,20,750.29,1798.02,2.3964,6.0
MC-12599,2024-05-09,SG,Singapore,Software Engineer,mid,English,email,retention,18275,385,21,636.58,23335.78,36.658,9.0
MC-10363,2024-05-09,US,Seattle,Data Scientist,mid,English,social_media,awareness,35292,617,28,7781.02,28860.04,3.709,8.0
MC-12365,2024-05-09,FR,Nice,Researcher,premium,French,social_media,retention,332630,5418,150,2104.25,675741.99,321.132,5.0
MC-12854,2024-05-09,FR,Toulouse,Marketing Manager,mid,French,content_marketing,acquisition,16441,319,4,8712.86,3577.49,0.4106,1.0
MC-10626,2024-05-09,FR,Bordeaux,Software Engineer,budget,French,search,retention,10566,730,42,2444.67,8732.4,3.572,6.0
MC-11068,2024-05-09,ZA,Durban,Software Engineer,budget,Afrikaans,email,acquisition,23295,621,28,5939.44,4803.82,0.8088,7.0
MC-11197,2024-05-09,IN,Mumbai,Architect,premium,Hindi,email,acquisition,16051,564,22,300.82,105340.71,350.1785,7.0
MC-10180,2024-05-09,GB,Leeds,Product Manager,mid,English,influencer,retention,86776,2568,55,1060.49,46783.09,44.1146,8.0
MC-11872,2024-05-09,MX,Puebla,Teacher,premium,Spanish,content_marketing,retention,63232,1035,69,1595.68,174530.82,109.3771,3.0
MC-10084,2024-05-09,CA,Montreal,Architect,premium,English,social_media,retention,12770,206,11,9532.08,60224.54,6.3181,10.0
MC-10740,2024-05-09,US,Chicago,HR Manager,budget,English,display,retention,347559,5027,218,869.42,19944.05,22.9395,5.0
MC-12460,2024-05-09,US,Seattle,Researcher,budget,English,social_media,acquisition,61315,1585,47,2567.91,5794.71,2.2566,9.0
MC-12267,2024-05-09,US,Phoenix,Accountant,premium,English,search,retention,95458,6649,245,3618.11,808775.27,223.5353,1.0
MC-10520,2024-05-09,US,New York,Writer,premium,English,social_media,retention,500000,12577,436,967.01,1038579.61,1074.0112,10.0
MC-11743,2024-05-09,IN,Mumbai,Marketing Manager,mid,Hindi,influencer,acquisition,335545,6261,258,6558.94,217033.08,33.0897,2.0
MC-10328,2024-05-09,US,Houston,Architect,mid,English,search,retention,5447,332,10,320.66,11022.22,34.3735,3.0
MC-11157,2024-05-09,US,Houston,Marketing Manager,mid,English,email,acquisition,8880,274,17,4476.43,13132.14,2.9336,6.0
MC-11050,2024-05-09,DE,Frankfurt,Researcher,budget,German,influencer,acquisition,88417,1606,69,122.93,11254.82,91.5547,2.0
MC-12479,2024-05-09,ES,Barcelona,Designer,mid,Spanish,email,re_engagement,5752,135,10,1771.67,5172.65,2.9196,9.0
MC-10721,2024-05-09,IN,Bangalore,Architect,budget,Hindi,email,re_engagement,88876,2240,68,619.87,12119.79,19.5521,6.0
MC-12903,2024-05-09,US,Seattle,Data Scientist,budget,English,email,acquisition,24149,601,8,3621.53,1359.68,0.3754,4.0
MC-11768,2024-05-09,IN,Kolkata,Designer,mid,Hindi,search,acquisition,14019,1081,33,1014.6,21624.17,21.313,8.0
MC-12162,2024-05-09,GB,Bristol,Sales Rep,budget,English,search,retention,73022,6335,464,1231.92,53231.49,43.2102,8.0
MC-12964,2024-05-09,IN,Hyderabad,Lawyer,mid,Hindi,search,re_engagement,109694,10608,585,3579.07,666842.84,186.3174,9.0
MC-10280,2024-05-09,US,Seattle,Writer,mid,English,content_marketing,awareness,24433,380,20,16101.27,10948.83,0.68,
MC-11944,2024-05-10,FR,Paris,Data Scientist,mid,French,display,retention,299889,3336,137,3486.81,142914.06,40.9871,7.0
MC-10781,2024-05-10,US,Chicago,Lawyer,mid,English,social_media,acquisition,138935,2495,192,433.05,194187.46,448.4181,2.0
MC-10365,2024-05-10,US,Chicago,Data Scientist,budget,English,social_media,retention,7275,140,8,86.88,1430.77,16.4683,1.0
MC-12840,2024-05-10,GB,London,Software Engineer,mid,English,email,awareness,12262,344,13,6585.11,15103.07,2.2935,8.0
MC-11226,2024-05-10,US,San Francisco,Data Scientist,mid,English,social_media,re_engagement,196295,4619,261,8430.44,327613.35,38.8608,10.0
MC-12831,2024-05-10,US,Phoenix,HR Manager,budget,English,content_marketing,awareness,6384,86,2,810.86,190.89,0.2354,4.0
MC-12432,2024-05-10,BR,São Paulo,Product Manager,budget,Portuguese,email,acquisition,20703,477,34,2604.64,4469.04,1.7158,2.0
MC-10969,2024-05-10,IN,Kolkata,Consultant,budget,Hindi,social_media,awareness,177850,3451,269,2482.73,38137.93,15.3613,
MC-11351,2024-05-10,IN,Pune,Sales Rep,budget,Hindi,search,awareness,240966,21270,1496,2422.53,174669.46,72.1021,4.0
MC-10929,2024-05-10,US,Houston,Lawyer,budget,English,social_media,acquisition,500000,10670,767,1325.88,141141.48,106.4512,1.0
MC-10679,2024-05-10,IL,Jerusalem,Consultant,premium,Hebrew,social_media,retention,29127,684,18,5280.82,75380.98,14.2745,8.0
MC-10505,2024-05-10,US,Seattle,Consultant,premium,English,search,retention,16352,1183,88,3375.14,319541.22,94.675,7.0
MC-10507,2024-05-10,JP,Osaka,Designer,premium,Japanese,email,awareness,26042,763,50,3190.89,155261.06,48.6576,2.0
MC-11035,2024-05-10,ES,Valencia,Designer,mid,Spanish,email,retention,123953,3122,178,317.19,117231.17,369.5929,3.0
MC-10224,2024-05-10,US,Los Angeles,Product Manager,budget,English,social_media,acquisition,19842,411,20,2294.98,2648.23,1.1539,6.0
MC-11101,2024-05-10,IN,Chennai,Physician,mid,Hindi,social_media,awareness,86145,1737,125,9351.15,112681.45,12.05,10.0
MC-12568,2024-05-10,SG,Singapore,Physician,mid,English,search,re_engagement,43920,3995,81,1209.57,81570.26,67.4374,6.0
MC-10886,2024-05-10,ES,Barcelona,Marketing Manager,budget,Spanish,social_media,acquisition,55637,854,54,1599.68,7422.33,4.6399,8.0
MC-12191,2024-05-10,DE,Cologne,Physician,mid,German,social_media,retention,276737,5815,373,919.25,344418.05,374.6729,1.0
MC-10197,2024-05-10,IN,Chennai,HR Manager,premium,Hindi,email,re_engagement,19207,410,22,168.21,64070.26,380.8945,7.0
MC-11095,2024-05-10,IN,Kolkata,Architect,budget,Hindi,social_media,acquisition,51515,941,20,1809.62,4913.3,2.7151,2.0
MC-12261,2024-05-10,SG,Singapore,Product Manager,mid,English,social_media,acquisition,500000,11968,526,176.51,415379.36,2353.2908,2.0
MC-12230,2024-05-10,US,Phoenix,Data Scientist,premium,English,search,awareness,85578,7797,81,2240.76,481644.82,214.9471,10.0
MC-11272,2024-05-10,US,San Francisco,Product Manager,mid,English,email,awareness,135797,3797,149,3622.15,111818.01,30.8706,
MC-12754,2024-05-10,IN,Delhi,Architect,mid,Hindi,influencer,awareness,64180,1219,31,1036.31,30155.87,29.0993,3.0
MC-11603,2024-05-10,ES,Seville,Writer,budget,Spanish,email,awareness,35428,928,69,7175.15,7683.78,1.0709,6.0
MC-12340,2024-05-10,ES,Valencia,Writer,mid,Spanish,display,re_engagement,63423,944,28,1201.48,16355.5,13.6128,10.0
MC-10321,2024-05-10,US,New York,Data Scientist,budget,English,display,retention,207351,3033,35,1048.57,7833.07,7.4702,1.0
MC-10840,2024-05-10,FR,Bordeaux,Marketing Manager,premium,French,email,acquisition,18700,424,19,1535.84,72005.15,46.8832,
MC-10892,2024-05-10,IN,Mumbai,Designer,premium,Hindi,search,acquisition,13030,802,61,720.23,159449.43,221.3868,9.0
MC-10439,2024-05-10,DE,Hamburg,Designer,mid,German,social_media,acquisition,24560,351,10,3420.75,5711.47,1.6697,2.0
MC-11239,2024-05-10,US,Seattle,Consultant,premium,English,social_media,acquisition,35980,927,48,3827.85,203127.37,53.0657,2.0
MC-11655,2024-05-10,BR,Rio de Janeiro,Physician,mid,Portuguese,search,acquisition,125450,9210,267,3963.38,268838.46,67.8306,8.0
MC-12362,2024-05-10,DE,Stuttgart,Data Scientist,mid,German,display,acquisition,160395,2139,147,3331.71,141041.25,42.333,6.0
MC-11531,2024-05-10,GB,London,Sales Rep,premium,English,search,acquisition,318431,17800,909,206.29,2729799.12,13232.8233,3.0
MC-12122,2024-05-10,US,New York,HR Manager,mid,English,social_media,awareness,9312,197,13,737.9,7372.75,9.9915,8.0
MC-10459,2024-05-10,IN,Kolkata,Sales Rep,mid,Hindi,display,retention,93423,1069,65,593.61,36395.63,61.3124,2.0
MC-10932,2024-05-11,GB,Bristol,Product Manager,mid,English,search,acquisition,8134,455,23,10060.77,18922.61,1.8808,10.0
MC-11998,2024-05-11,AU,Melbourne,Architect,budget,English,display,re_engagement,18696,245,7,1302.8,1557.09,1.1952,3.0
MC-12932,2024-05-11,GB,Bristol,Software Engineer,budget,English,social_media,retention,23490,549,11,595.12,2319.75,3.898,1.0
MC-10635,2024-05-11,US,Houston,Marketing Manager,budget,English,email,acquisition,3616,111,4,3124.94,715.37,0.2289,6.0
MC-11011,2024-05-11,US,Houston,Consultant,mid,English,social_media,acquisition,10567,174,1,1462.4,849.22,0.5807,5.0
MC-10816,2024-05-11,IN,Hyderabad,Consultant,budget,Hindi,display,acquisition,126726,1522,20,744.25,2777.99,3.7326,9.0
MC-11908,2024-05-11,FR,Marseille,HR Manager,premium,French,search,acquisition,391645,23059,1673,569.52,4360519.09,7656.4811,10.0
MC-11425,2024-05-11,GB,Birmingham,HR Manager,budget,English,social_media,re_engagement,83072,2105,89,5489.49,9974.41,1.817,5.0
MC-11426,2024-05-11,SG,Singapore,HR Manager,mid,English,content_marketing,acquisition,9702,159,2,1179.09,1047.75,0.8886,3.0
MC-12429,2024-05-11,DE,Stuttgart,Teacher,mid,German,search,acquisition,49358,3186,254,1597.68,157670.99,98.6875,
MC-10137,2024-05-11,NL,Utrecht,Teacher,mid,Dutch,social_media,retention,13660,331,4,5177.64,1987.31,0.3838,6.0
MC-12024,2024-05-11,BR,Rio de Janeiro,Writer,budget,Portuguese,display,retention,168141,2520,143,221.25,13840.98,62.5581,6.0
MC-10526,2024-05-11,ZA,Pretoria,Writer,budget,Afrikaans,email,re_engagement,2941,74,4,4450.34,450.09,0.1011,2.0
MC-11149,2024-05-11,US,Phoenix,Software Engineer,mid,English,social_media,awareness,14117,307,11,50000.0,11698.01,0.234,5.0
MC-11161,2024-05-12,US,Phoenix,Data Scientist,mid,English,email,awareness,24318,861,26,1103.73,34381.21,31.15,5.0
MC-11698,2024-05-12,ES,Valencia,Software Engineer,mid,Spanish,display,awareness,394089,3410,101,3231.14,102176.15,31.6223,9.0
MC-11354,2024-05-12,BR,Salvador,HR Manager,budget,Portuguese,search,awareness,40628,3579,43,860.05,4793.67,5.5737,8.0
MC-10945,2024-05-12,IN,Kolkata,Architect,budget,Hindi,social_media,acquisition,14855,294,19,1405.77,4236.21,3.0134,3.0
MC-11593,2024-05-12,US,Seattle,Consultant,budget,English,email,re_engagement,145362,5598,184,1853.88,22531.78,12.1539,1.0
MC-10148,2024-05-12,US,Phoenix,HR Manager,budget,English,display,acquisition,72300,968,10,6476.88,876.56,0.1353,1.0
MC-11523,2024-05-12,ES,Barcelona,Physician,mid,Spanish,social_media,acquisition,157305,2393,145,2340.64,148456.57,63.4256,2.0
MC-11647,2024-05-12,GB,Birmingham,Teacher,mid,English,social_media,retention,22562,452,10,7045.91,5705.33,0.8097,
MC-10410,2024-05-12,ES,Seville,Architect,budget,Spanish,social_media,acquisition,16472,292,7,6096.3,1233.33,0.2023,2.0
MC-10254,2024-05-12,FR,Lyon,Product Manager,premium,French,email,retention,32944,705,22,1937.01,94951.37,49.0196,4.0
MC-10718,2024-05-12,IN,Delhi,Accountant,mid,Hindi,search,retention,20639,1092,56,555.08,40871.64,73.632,1.0
MC-11246,2024-05-12,FR,Lyon,HR Manager,premium,French,email,acquisition,2376,52,2,1037.5,5830.73,5.62,9.0
MC-12448,2024-05-13,AU,Sydney,Product Manager,budget,English,social_media,awareness,106145,2565,164,1250.29,26142.91,20.9095,7.0
MC-11140,2024-05-13,DE,Stuttgart,Architect,budget,German,social_media,acquisition,20212,509,26,4428.49,4653.09,1.0507,1.0
MC-11241,2024-05-13,DE,Frankfurt,Teacher,mid,German,display,re_engagement,149163,2191,26,1197.96,13618.88,11.3684,3.0
MC-11536,2024-05-13,GB,Birmingham,Designer,budget,English,search,acquisition,18475,1010,56,812.4,5737.31,7.0622,9.0
MC-10085,2024-05-13,IN,Hyderabad,Writer,premium,Hindi,display,awareness,138051,1595,67,1602.0,152873.58,95.4267,8.0
MC-12397,2024-05-13,US,Chicago,Architect,premium,English,social_media,retention,133945,1917,68,40784.21,456180.83,11.1852,
MC-11438,2024-05-13,AU,Sydney,Designer,budget,English,search,acquisition,1936,153,4,1023.31,424.42,0.4148,5.0
MC-11541,2024-05-13,DE,Stuttgart,Researcher,premium,German,social_media,retention,224897,5335,184,1819.07,873310.96,480.0865,7.0
MC-11636,2024-05-13,IN,Hyderabad,Researcher,budget,Hindi,social_media,acquisition,85967,1912,65,939.05,11564.28,12.3149,9.0
MC-10601,2024-05-13,FR,Marseille,Data Scientist,mid,French,search,re_engagement,50014,4527,305,1641.52,367705.64,224.0031,10.0
MC-11631,2024-05-13,ES,Madrid,Designer,mid,Spanish,social_media,acquisition,39655,841,32,4840.48,14663.79,3.0294,10.0
MC-12566,2024-05-13,US,Phoenix,Designer,premium,English,social_media,re_engagement,57680,1414,112,2430.27,275154.47,113.2197,5.0
MC-12565,2024-05-13,MX,Tijuana,Writer,premium,Spanish,influencer,re_engagement,481053,9113,563,384.39,1683148.81,4378.7529,4.0
MC-11875,2024-05-13,IN,Kolkata,Researcher,budget,Hindi,influencer,acquisition,133261,2890,120,7918.39,19284.9,2.4355,2.0
MC-11104,2024-05-13,IN,Kolkata,Researcher,mid,Hindi,email,acquisition,92673,2908,153,234.61,115461.82,492.1436,3.0
MC-12159,2024-05-13,US,Seattle,Writer,budget,English,social_media,acquisition,48540,1066,23,761.25,2203.91,2.8951,6.0
MC-11423,2024-05-13,IN,Mumbai,Architect,budget,Hindi,social_media,acquisition,123840,1975,87,1757.33,18233.78,10.3758,4.0
MC-10277,2024-05-13,AU,Melbourne,Designer,mid,English,social_media,acquisition,56612,1137,83,4813.44,39342.33,8.1734,7.0
MC-10720,2024-05-13,GB,Birmingham,Writer,mid,English,social_media,retention,82067,1515,107,1014.4,52405.03,51.6611,3.0
MC-12433,2024-05-13,GB,Glasgow,HR Manager,premium,English,email,retention,157053,3623,284,225.02,944147.25,4195.837,3.0
MC-11353,2024-05-13,DE,Frankfurt,Sales Rep,budget,German,search,acquisition,11152,1040,25,345.81,3088.97,8.9326,3.0
MC-11202,2024-05-13,AU,Adelaide,Architect,mid,English,search,awareness,18046,1398,30,773.48,39737.46,51.3749,10.0
MC-10258,2024-05-13,US,Seattle,Designer,budget,English,content_marketing,awareness,16482,243,14,1574.82,1758.79,1.1168,7.0
MC-11952,2024-05-13,ES,Bilbao,HR Manager,budget,Spanish,search,retention,8790,762,32,7731.66,3776.66,0.4885,3.0
MC-10723,2024-05-13,ES,Bilbao,Architect,mid,Spanish,social_media,awareness,27442,646,39,4555.97,45811.28,10.0552,3.0
MC-11950,2024-05-13,IN,Mumbai,Software Engineer,mid,Hindi,influencer,retention,58818,1635,109,562.9,137398.4,244.0902,1.0
MC-10065,2024-05-13,US,Houston,Data Scientist,mid,English,search,re_engagement,35973,2481,75,1258.02,91588.35,72.8036,5.0
MC-12068,2024-05-13,ZA,Pretoria,Lawyer,budget,Afrikaans,display,acquisition,362655,4763,157,178.12,39008.35,219.0004,6.0
MC-12917,2024-05-13,IN,Pune,Teacher,mid,Hindi,content_marketing,awareness,96611,2223,124,621.22,81404.18,131.0392,4.0
MC-10794,2024-05-13,US,Chicago,HR Manager,budget,English,social_media,retention,2297,37,2,1789.56,225.8,0.1262,10.0
MC-10286,2024-05-13,DE,Frankfurt,Lawyer,mid,German,content_marketing,acquisition,39715,607,42,2479.82,46617.52,18.7988,6.0
MC-10965,2024-05-13,US,Los Angeles,Accountant,mid,English,social_media,awareness,46395,1125,80,10336.35,72293.93,6.9941,3.0
MC-12730,2024-05-14,DE,Cologne,HR Manager,mid,German,social_media,re_engagement,35370,767,28,1427.65,15842.21,11.0967,4.0
MC-11718,2024-05-14,US,Seattle,Data Scientist,premium,English,social_media,awareness,500000,9171,502,6741.88,3230732.37,479.2035,3.0
MC-11067,2024-05-14,SG,Singapore,Accountant,premium,English,social_media,acquisition,67907,1106,53,1403.89,225766.86,160.8152,2.0
MC-11753,2024-05-14,US,New York,Product Manager,budget,English,social_media,acquisition,500000,8358,203,1518.16,30143.35,19.8552,4.0
MC-11587,2024-05-14,FR,Paris,Product Manager,premium,French,email,acquisition,130141,4673,243,8758.16,1023700.04,116.8853,7.0
MC-10127,2024-05-14,US,Los Angeles,Researcher,mid,English,social_media,retention,436445,6287,408,3167.05,286585.21,90.4896,6.0
MC-11486,2024-05-14,US,Chicago,Physician,mid,English,social_media,retention,500000,9393,360,38331.95,395516.01,10.3182,8.0
MC-10225,2024-05-14,NL,Amsterdam,Designer,mid,Dutch,social_media,acquisition,166580,2800,178,7878.14,99590.45,12.6414,6.0
MC-11827,2024-05-14,US,Los Angeles,Accountant,mid,English,social_media,awareness,103092,1591,74,394.33,64418.75,163.3625,10.0
MC-10314,2024-05-14,DE,Cologne,Writer,budget,German,search,awareness,6418,420,31,2647.4,2673.25,1.0098,7.0
MC-11659,2024-05-14,AU,Melbourne,Researcher,mid,English,email,retention,17101,566,23,2514.46,19986.5,7.9486,3.0
MC-10152,2024-05-14,GB,Leeds,Software Engineer,budget,English,social_media,acquisition,37047,942,34,25416.88,7732.26,0.3042,4.0
MC-11000,2024-05-14,DE,Cologne,Researcher,mid,German,email,retention,5650,148,4,5606.97,2582.65,0.4606,2.0
MC-11713,2024-05-14,US,Los Angeles,Sales Rep,mid,English,email,retention,20397,437,8,1081.18,4513.2,4.1743,5.0
MC-12717,2024-05-14,US,Houston,Data Scientist,premium,English,email,acquisition,25690,632,33,575.97,180299.84,313.0369,6.0
MC-12761,2024-05-14,US,Chicago,Accountant,budget,English,social_media,re_engagement,134020,2111,105,897.36,15054.38,16.7763,4.0
MC-11856,2024-05-14,ES,Seville,Lawyer,budget,Spanish,search,acquisition,1299,72,4,1090.7,736.8,0.6755,10.0
MC-12998,2024-05-14,GB,London,Product Manager,mid,English,email,retention,59223,1574,59,3433.5,40518.86,11.801,4.0
MC-10516,2024-05-14,FR,Paris,Software Engineer,mid,French,email,acquisition,7082,170,5,305.03,5139.41,16.8489,6.0
MC-10020,2024-05-14,US,San Francisco,Designer,mid,English,display,acquisition,28251,284,15,1350.95,8591.25,6.3594,6.0
MC-12126,2024-05-14,ZA,Port Elizabeth,Sales Rep,budget,Afrikaans,search,retention,36134,3503,42,9358.29,4678.24,0.4999,7.0
MC-12368,2024-05-14,US,Houston,Physician,mid,English,content_marketing,awareness,15403,262,5,1183.33,4937.57,4.1726,1.0
MC-10052,2024-05-14,US,New York,Physician,premium,English,email,retention,4362,108,2,7400.83,11200.25,1.5134,2.0
MC-10423,2024-05-14,IN,Delhi,Marketing Manager,budget,Hindi,email,acquisition,29569,623,44,3993.36,7200.52,1.8031,9.0
MC-11208,2024-05-14,BR,Rio de Janeiro,Teacher,mid,Portuguese,social_media,retention,58570,1208,14,4768.08,7324.96,1.5362,3.0
MC-12444,2024-05-14,FR,Marseille,Designer,budget,French,email,awareness,11262,401,31,432.13,3300.34,7.6374,10.0
MC-12446,2024-05-14,GB,Manchester,Marketing Manager,mid,English,social_media,retention,296080,7664,76,1013.12,50521.65,49.8674,7.0
MC-10372,2024-05-14,CA,Vancouver,Marketing Manager,mid,English,email,retention,119509,4288,287,498.53,264755.66,531.0727,7.0
MC-10759,2024-05-14,AU,Sydney,Software Engineer,mid,English,email,re_engagement,8225,211,9,2311.43,9383.58,4.0596,10.0
MC-11372,2024-05-14,FR,Paris,Physician,mid,French,content_marketing,acquisition,58081,905,34,2174.67,45239.27,20.8028,7.0
MC-11887,2024-05-14,IL,Beer Sheva,Sales Rep,mid,Hebrew,content_marketing,retention,25818,568,14,1745.78,6626.2,3.7956,7.0
MC-11164,2024-05-14,GB,Birmingham,Lawyer,budget,English,social_media,acquisition,296305,5380,245,349.63,50082.85,143.2453,2.0
MC-10104,2024-05-14,DE,Hamburg,Lawyer,budget,German,content_marketing,awareness,38632,758,48,1804.47,8219.08,4.5548,3.0
MC-11744,2024-05-15,US,Seattle,Product Manager,premium,English,search,retention,24788,2264,68,1068.77,295913.9,276.8733,9.0
MC-11977,2024-05-15,IN,Delhi,HR Manager,mid,Hindi,email,re_engagement,18454,502,18,910.41,9304.6,10.2202,9.0
MC-11393,2024-05-15,ZA,Pretoria,Consultant,premium,Afrikaans,search,awareness,32363,1917,90,5384.17,346636.26,64.3806,5.0
MC-12651,2024-05-15,IN,Mumbai,Consultant,mid,Hindi,email,retention,125957,3203,78,3081.88,52387.61,16.9986,9.0
MC-11545,2024-05-15,AU,Sydney,Sales Rep,budget,English,search,retention,150907,10485,670,1744.81,56632.95,32.4579,10.0
MC-11261,2024-05-15,IN,Kolkata,Consultant,budget,Hindi,influencer,acquisition,15485,457,18,39585.37,2233.69,0.0564,6.0
MC-12663,2024-05-15,US,San Francisco,Consultant,premium,English,email,re_engagement,14652,504,7,4832.09,27896.1,5.7731,4.0
MC-11501,2024-05-15,CA,Toronto,Software Engineer,premium,English,email,awareness,18817,523,36,571.13,163301.79,285.9275,4.0
MC-12664,2024-05-15,BR,Fortaleza,Sales Rep,budget,Portuguese,search,re_engagement,17576,1523,77,721.37,9282.48,12.8678,8.0
MC-10247,2024-05-15,DE,Cologne,Sales Rep,premium,German,search,acquisition,11612,786,58,23336.02,178938.74,7.6679,3.0
MC-11309,2024-05-15,IL,Jerusalem,Sales Rep,premium,Hebrew,search,retention,179873,12151,639,254.57,1716110.7,6741.2134,2.0
MC-12161,2024-05-15,DE,Berlin,Consultant,mid,German,social_media,acquisition,110497,2435,65,10398.69,60454.8,5.8137,3.0
MC-12346,2024-05-15,IN,Delhi,Data Scientist,mid,Hindi,search,acquisition,12736,750,21,1268.19,23872.6,18.8242,10.0
MC-11442,2024-05-15,DE,Frankfurt,Researcher,mid,German,social_media,awareness,24122,377,9,5243.8,6987.37,1.3325,4.0
MC-11511,2024-05-15,CA,Toronto,Data Scientist,mid,English,search,re_engagement,150142,9525,200,1529.28,253305.78,165.6373,9.0
MC-11646,2024-05-15,IN,Kolkata,Sales Rep,budget,Hindi,social_media,awareness,44322,1106,27,3318.49,2438.27,0.7348,8.0
MC-12038,2024-05-15,AU,Perth,Sales Rep,budget,English,social_media,acquisition,155785,3695,177,7538.56,19976.11,2.6499,2.0
MC-10105,2024-05-15,US,Chicago,HR Manager,premium,English,social_media,acquisition,62352,1434,22,660.06,49573.79,75.105,6.0
MC-12372,2024-05-15,US,New York,Accountant,budget,English,display,acquisition,213258,2632,38,2161.82,6674.3,3.0874,4.0
MC-11443,2024-05-15,IN,Chennai,Product Manager,budget,Hindi,influencer,acquisition,60148,1353,92,1593.07,12829.19,8.0531,2.0
MC-12537,2024-05-15,FR,Nice,Researcher,budget,French,social_media,awareness,326970,7661,391,3545.41,48669.55,13.7275,8.0
MC-12453,2024-05-15,US,San Francisco,Lawyer,premium,English,email,acquisition,2216,67,3,662.59,16494.4,24.8938,3.0
MC-11235,2024-05-15,IN,Hyderabad,Software Engineer,mid,Hindi,social_media,awareness,251082,5369,91,2142.26,114254.99,53.3339,2.0
MC-10835,2024-05-15,US,San Francisco,Lawyer,budget,English,social_media,acquisition,131145,2128,155,1723.87,37017.7,21.4736,7.0
MC-11579,2024-05-15,US,Houston,HR Manager,budget,English,email,awareness,3833,142,2,153.39,191.05,1.2455,1.0
MC-11598,2024-05-15,IN,Kolkata,HR Manager,budget,Hindi,content_marketing,awareness,51621,985,24,2350.95,2841.43,1.2086,10.0
MC-10101,2024-05-15,US,Los Angeles,Sales Rep,mid,English,search,retention,130644,10728,725,776.49,485987.69,625.8776,1.0
MC-11468,2024-05-15,MX,Guadalajara,Sales Rep,premium,Spanish,email,retention,6310,152,9,11876.49,21664.93,1.8242,1.0
MC-11060,2024-05-15,IN,Mumbai,HR Manager,budget,Hindi,display,awareness,51360,672,48,3069.82,5234.81,1.7052,1.0
