transaction_id,date,gig_category,seller_country,buyer_country,seller_profession,amount_usd,currency,payment_method,status,completion_days,rating,is_repeat_buyer,platform_fee_usd,seller_level,week_number
TXN-1400609,2025-01-17,AI/ML Development,ZA,FR,Data Scientist,0.01,USD,crypto,completed,16,3.0,False,0.0,level_1,3
TXN-1400630,2025-01-17,Photography,AU,GB,Designer,387.02,USD,credit_card,cancelled,4,,True,77.4,new_seller,3
TXN-1400571,2025-01-17,Financial Modeling,DE,IL,Accountant,1533.88,GBP,credit_card,completed,8,4.7,False,306.78,level_2,3
TXN-1400632,2025-01-17,Mobile App,BR,JP,Software Engineer,75.44,USD,paypal,completed,30,3.5,False,15.09,rising_talent,3
TXN-1400558,2025-01-17,Music Production,US,GB,Designer,144.97,USD,credit_card,completed,10,5.0,False,28.99,level_1,3
TXN-1400683,2025-01-17,Music Production,US,US,Designer,19.94,USD,paypal,completed,13,4.7,False,3.99,level_1,3
TXN-1400682,2025-01-17,Social Media Management,US,IL,Marketing Manager,830.54,USD,credit_card,completed,6,3.6,True,166.11,level_1,3
TXN-1400686,2025-01-17,AI/ML Development,GB,US,Data Scientist,109.88,USD,credit_card,completed,8,3.4,True,21.98,level_2,3
TXN-1400561,2025-01-17,Social Media Management,US,BR,Marketing Manager,117.81,USD,paypal,completed,7,2.0,False,23.56,level_1,3
TXN-1400666,2025-01-18,Music Production,CA,US,Designer,112.16,USD,paypal,completed,22,4.3,False,22.43,level_2,3
TXN-1400611,2025-01-18,Content Writing,US,US,Writer,1709.08,ILS,crypto,completed,3,3.6,False,341.82,new_seller,3
TXN-1400569,2025-01-18,Social Media Management,GB,US,Marketing Manager,284.65,ILS,paypal,completed,10,4.4,False,56.93,rising_talent,3
TXN-1400619,2025-01-18,Mobile App,DE,DE,Software Engineer,117.26,USD,paypal,cancelled,28,,False,23.45,level_1,3
TXN-1400688,2025-01-18,Financial Modeling,IN,GB,Accountant,231.39,USD,credit_card,completed,7,3.6,False,46.28,level_1,3
TXN-1400562,2025-01-18,Social Media Management,US,IN,Marketing Manager,609.28,USD,credit_card,completed,6,4.7,False,121.86,rising_talent,3
TXN-1400554,2025-01-18,AI/ML Development,JP,US,Data Scientist,23.1,EUR,paypal,completed,24,3.3,False,4.62,level_1,3
TXN-1400588,2025-01-18,Content Writing,US,AU,Writer,123.83,USD,credit_card,completed,3,4.7,False,24.77,level_1,3
TXN-1400645,2025-01-18,Content Writing,DE,GB,Writer,120.92,USD,paypal,completed,3,4.8,False,24.18,rising_talent,3
TXN-1400618,2025-01-18,Photography,GB,DE,Designer,36.84,ILS,credit_card,completed,4,4.3,False,7.37,new_seller,3
TXN-1400637,2025-01-18,Translation,BR,FR,Writer,106.12,EUR,paypal,completed,4,4.2,False,21.22,level_1,3
TXN-1400677,2025-01-19,Graphic Design,US,MX,Designer,653.29,USD,bank_transfer,completed,7,4.5,False,130.66,level_2,3
TXN-1400674,2025-01-19,Web Development,US,US,Software Engineer,125.01,USD,credit_card,completed,8,4.2,False,25.0,new_seller,3
TXN-1400567,2025-01-19,Data Analysis,IN,US,Data Scientist,191.03,USD,credit_card,completed,9,4.6,True,38.21,level_1,3
TXN-1400602,2025-01-19,Translation,IN,FR,Writer,302.77,GBP,bank_transfer,completed,4,2.3,True,60.55,new_seller,3
TXN-1400582,2025-01-19,Graphic Design,FR,US,Designer,501.37,EUR,credit_card,completed,3,4.3,True,100.27,rising_talent,3
TXN-1400525,2025-01-19,Translation,NL,IN,Writer,197.86,USD,paypal,completed,2,4.2,False,39.57,top_rated,3
TXN-1400596,2025-01-19,Music Production,FR,DE,Designer,195.08,USD,bank_transfer,completed,8,3.9,False,39.02,level_1,3
TXN-1400624,2025-01-19,SEO/SEM,US,FR,Marketing Manager,477.56,USD,credit_card,completed,15,4.9,False,95.51,top_rated,3
TXN-1400625,2025-01-19,AI/ML Development,US,NL,Data Scientist,223.84,USD,bank_transfer,completed,15,3.6,False,44.77,rising_talent,3
TXN-1400553,2025-01-19,Photography,GB,US,Designer,95.96,GBP,credit_card,completed,8,3.6,False,19.19,rising_talent,3
TXN-1400593,2025-01-19,Legal Consulting,US,GB,Lawyer,17.74,USD,credit_card,completed,23,2.9,False,3.55,level_1,3
TXN-1400546,2025-01-19,Content Writing,ZA,US,Writer,18.97,USD,paypal,completed,1,4.8,False,3.79,top_rated,3
TXN-1400544,2025-01-19,Music Production,US,IN,Designer,118.72,EUR,credit_card,completed,15,4.9,False,23.74,level_2,3
TXN-1400620,2025-01-19,Video Production,US,IN,Designer,1564.51,EUR,paypal,completed,5,3.5,False,312.9,level_1,3
TXN-1400641,2025-01-19,Legal Consulting,FR,GB,Lawyer,1164.1,USD,credit_card,completed,29,4.4,False,232.82,level_2,3
TXN-1400646,2025-01-19,Web Development,AU,IN,Software Engineer,120.35,EUR,credit_card,completed,11,4.7,True,24.07,new_seller,3
TXN-1400606,2025-01-19,Photography,MX,US,Designer,493.2,USD,credit_card,completed,6,4.1,False,98.64,level_2,3
TXN-1400651,2025-01-19,Photography,GB,FR,Designer,621.12,USD,paypal,completed,1,4.1,True,124.22,level_1,3
TXN-1400654,2025-01-19,Financial Modeling,ZA,US,Accountant,2964.57,USD,credit_card,completed,9,4.8,False,592.91,level_2,3
TXN-1400583,2025-01-19,Mobile App,SG,US,Software Engineer,190.66,USD,credit_card,completed,21,3.9,False,38.13,top_rated,3
TXN-1400543,2025-01-19,Graphic Design,US,NL,Designer,69.17,USD,credit_card,completed,4,3.7,True,13.83,level_1,3
TXN-1400529,2025-01-19,SEO/SEM,CA,US,Marketing Manager,265.42,USD,credit_card,completed,12,3.7,False,53.08,new_seller,3
TXN-1400919,2025-01-20,Web Development,US,IN,Software Engineer,137.77,USD,paypal,completed,7,4.1,False,27.55,level_2,4
TXN-1400790,2025-01-20,Music Production,NL,DE,Designer,387.85,USD,crypto,completed,8,4.4,True,77.57,top_rated,4
TXN-1400789,2025-01-20,Virtual Assistant,US,SG,HR Manager,157.93,EUR,credit_card,completed,1,4.4,False,31.59,level_2,4
TXN-1400785,2025-01-20,Social Media Management,IN,US,Marketing Manager,85.74,USD,paypal,completed,13,4.1,False,17.15,new_seller,4
TXN-1400777,2025-01-20,Legal Consulting,CA,IN,Lawyer,2084.53,USD,credit_card,completed,16,4.7,False,416.91,rising_talent,4
TXN-1400763,2025-01-20,Photography,US,ZA,Designer,45.19,USD,credit_card,completed,102,4.7,True,9.04,level_2,4
TXN-1400766,2025-01-20,Translation,CA,GB,Writer,25.69,USD,credit_card,completed,3,4.3,False,5.14,level_1,4
TXN-1400758,2025-01-20,Video Production,IN,BR,Designer,288.54,USD,credit_card,completed,6,4.2,False,57.71,top_rated,4
TXN-1400754,2025-01-20,Video Production,DE,IN,Designer,847.42,USD,paypal,completed,9,4.7,False,169.48,new_seller,4
TXN-1400746,2025-01-20,Financial Modeling,GB,BR,Accountant,279.36,USD,credit_card,completed,11,3.8,False,55.87,level_2,4
TXN-1400797,2025-01-20,Financial Modeling,ES,IN,Accountant,207.45,EUR,paypal,completed,7,4.5,True,41.49,level_1,4
TXN-1400770,2025-01-20,Social Media Management,IN,US,Marketing Manager,392.5,USD,paypal,completed,6,4.4,True,78.5,level_2,4
TXN-1400806,2025-01-20,Data Analysis,US,GB,Data Scientist,50.21,ILS,credit_card,completed,8,5.0,False,10.04,top_rated,4
TXN-1400911,2025-01-20,Content Writing,MX,US,Writer,76.32,USD,bank_transfer,completed,7,4.6,False,15.26,top_rated,4
TXN-1400817,2025-01-20,Content Writing,SG,IN,Writer,23.33,USD,credit_card,completed,2,2.5,True,4.67,rising_talent,4
TXN-1400822,2025-01-20,Data Analysis,IN,IN,Data Scientist,346.88,USD,credit_card,completed,6,4.8,True,69.38,rising_talent,4
TXN-1400830,2025-01-20,Photography,SG,US,Designer,251.52,USD,bank_transfer,completed,3,4.8,False,50.3,level_1,4
TXN-1400839,2025-01-20,Graphic Design,US,IN,Designer,1562.06,USD,paypal,completed,6,4.7,False,312.41,level_2,4
TXN-1400914,2025-01-20,Social Media Management,DE,DE,Marketing Manager,20.0,EUR,credit_card,completed,7,3.4,False,4.0,rising_talent,4
TXN-1400847,2025-01-20,Music Production,MX,US,Designer,537.24,USD,credit_card,completed,8,3.0,False,107.45,level_1,4
TXN-1400853,2025-01-20,SEO/SEM,US,DE,Marketing Manager,143.96,USD,credit_card,completed,11,4.8,True,28.79,level_1,4
TXN-1400876,2025-01-20,Financial Modeling,IN,AU,Accountant,473.38,EUR,paypal,completed,8,4.4,True,94.68,top_rated,4
TXN-1400879,2025-01-20,Video Production,IN,DE,Designer,47.94,USD,credit_card,completed,3,3.5,True,9.59,level_2,4
TXN-1400885,2025-01-20,Data Analysis,FR,US,Data Scientist,183.29,USD,credit_card,completed,9,4.9,False,36.66,level_1,4
TXN-1400890,2025-01-20,Mobile App,IN,CA,Software Engineer,193.64,USD,bank_transfer,completed,18,4.0,False,38.73,rising_talent,4
TXN-1400893,2025-01-20,Data Analysis,IN,GB,Data Scientist,309.54,EUR,paypal,completed,4,3.5,False,61.91,level_1,4
TXN-1400894,2025-01-20,Virtual Assistant,US,IN,HR Manager,51.65,EUR,credit_card,completed,1,4.9,False,10.33,rising_talent,4
TXN-1400729,2025-01-20,Financial Modeling,BR,JP,Accountant,1801.36,USD,paypal,completed,12,4.4,False,360.27,new_seller,4
TXN-1400916,2025-01-20,AI/ML Development,IN,US,Data Scientist,183.56,USD,credit_card,completed,22,4.4,True,36.71,new_seller,4
TXN-1400722,2025-01-20,Data Analysis,US,CA,Data Scientist,359.86,USD,credit_card,completed,5,4.6,True,71.97,level_2,4
TXN-1400740,2025-01-20,Social Media Management,IN,NL,Marketing Manager,170.02,EUR,paypal,completed,10,4.2,True,34.0,rising_talent,4
TXN-1400698,2025-01-20,Web Development,GB,IN,Software Engineer,83.97,USD,paypal,completed,19,3.0,False,16.79,rising_talent,4
TXN-1400926,2025-01-20,Legal Consulting,FR,US,Lawyer,37.27,USD,credit_card,completed,24,3.7,False,7.45,level_2,4
TXN-1400693,2025-01-20,Music Production,IN,US,Designer,93.43,EUR,credit_card,completed,7,3.6,False,18.69,rising_talent,4
TXN-1400721,2025-01-20,Data Analysis,IN,GB,Data Scientist,78.18,USD,crypto,completed,3,3.7,False,15.64,level_1,4
TXN-1400694,2025-01-20,Video Production,AU,US,Designer,144.6,USD,paypal,disputed,14,,True,28.92,new_seller,4
TXN-1400717,2025-01-20,Graphic Design,BR,US,Designer,262.22,USD,credit_card,completed,10,3.9,False,52.44,level_2,4
TXN-1400707,2025-01-20,Mobile App,GB,US,Software Engineer,400.53,USD,credit_card,completed,26,3.1,False,80.11,top_rated,4
TXN-1400821,2025-01-21,Social Media Management,IN,US,Marketing Manager,511.37,GBP,paypal,completed,3,3.7,False,102.27,level_1,4
TXN-1400881,2025-01-21,Video Production,DE,IL,Designer,197.28,EUR,credit_card,completed,8,4.7,False,39.46,top_rated,4
TXN-1400760,2025-01-21,Photography,SG,ES,Designer,270.32,USD,paypal,completed,2,4.3,False,54.06,level_1,4
TXN-1400906,2025-01-21,Financial Modeling,US,GB,Accountant,834.68,USD,credit_card,completed,14,4.2,False,166.94,level_2,4
TXN-1400692,2025-01-21,Financial Modeling,DE,US,Accountant,352.51,USD,credit_card,completed,10,4.3,True,70.5,level_1,4
TXN-1400892,2025-01-21,Mobile App,IN,US,Software Engineer,250.06,INR,bank_transfer,completed,13,3.4,False,50.01,top_rated,4
TXN-1400791,2025-01-21,Virtual Assistant,IN,US,HR Manager,177.18,USD,paypal,completed,1,4.4,True,35.44,new_seller,4
TXN-1400872,2025-01-21,Graphic Design,IN,FR,Designer,209.89,USD,crypto,completed,6,4.6,False,41.98,level_2,4
TXN-1400695,2025-01-21,SEO/SEM,GB,ZA,Marketing Manager,55.9,USD,credit_card,completed,14,1.0,True,11.18,level_1,4
TXN-1400816,2025-01-21,Translation,DE,FR,Writer,26.6,USD,credit_card,completed,5,4.8,False,5.32,level_2,4
TXN-1400767,2025-01-21,Graphic Design,US,BR,Designer,183.73,USD,credit_card,completed,2,4.4,False,36.75,rising_talent,4
TXN-1400711,2025-01-21,Photography,IN,US,Designer,29.48,USD,credit_card,completed,5,3.9,True,5.9,new_seller,4
TXN-1400874,2025-01-21,Financial Modeling,US,CA,Accountant,141.27,GBP,bank_transfer,completed,10,4.4,False,28.25,rising_talent,4
TXN-1400810,2025-01-21,Social Media Management,US,US,Marketing Manager,72.92,USD,credit_card,completed,6,4.3,False,14.58,top_rated,4
TXN-1400756,2025-01-21,AI/ML Development,DE,BR,Data Scientist,448.73,USD,credit_card,completed,16,3.9,True,89.75,rising_talent,4
TXN-1400774,2025-01-21,SEO/SEM,FR,US,Marketing Manager,66.52,USD,credit_card,completed,5,4.4,False,13.3,level_1,4
TXN-1400775,2025-01-21,Virtual Assistant,US,IL,HR Manager,423.96,USD,bank_transfer,completed,1,3.4,True,84.79,rising_talent,4
TXN-1400888,2025-01-21,Financial Modeling,IL,DE,Accountant,2951.01,USD,paypal,completed,5,4.0,False,590.2,level_1,4
TXN-1400706,2025-01-21,Virtual Assistant,NL,IN,HR Manager,3254.26,USD,paypal,completed,1,3.0,False,650.85,level_1,4
TXN-1400805,2025-01-21,Video Production,US,BR,Designer,1304.87,USD,credit_card,completed,6,3.2,True,260.97,level_1,4
TXN-1400799,2025-01-21,Video Production,US,IN,Designer,525.06,INR,credit_card,completed,6,4.3,False,105.01,rising_talent,4
TXN-1400918,2025-01-21,Virtual Assistant,IL,BR,HR Manager,185.53,USD,credit_card,completed,1,4.2,False,37.11,level_1,4
TXN-1400801,2025-01-21,Translation,GB,GB,Writer,41.01,USD,paypal,completed,2,3.0,True,8.2,new_seller,4
TXN-1400877,2025-01-21,Content Writing,AU,GB,Writer,1294.03,USD,credit_card,completed,1,3.5,False,258.81,level_1,4
TXN-1400809,2025-01-21,SEO/SEM,BR,AU,Marketing Manager,85.29,EUR,credit_card,completed,9,4.3,False,17.06,rising_talent,4
TXN-1400716,2025-01-21,Music Production,IL,US,Designer,763.51,USD,paypal,completed,13,4.6,False,152.7,rising_talent,4
TXN-1400753,2025-01-21,Financial Modeling,JP,US,Accountant,261.89,USD,credit_card,completed,12,4.7,False,52.38,rising_talent,4
TXN-1400724,2025-01-21,AI/ML Development,US,IN,Data Scientist,191.25,USD,crypto,completed,30,4.7,False,38.25,level_2,4
TXN-1400726,2025-01-21,Music Production,US,IN,Designer,235.52,USD,paypal,completed,12,4.2,False,47.1,level_1,4
TXN-1400727,2025-01-21,Music Production,US,NL,Designer,31.29,USD,credit_card,completed,15,4.8,False,6.26,level_2,4
TXN-1400855,2025-01-21,Data Analysis,GB,BR,Data Scientist,9.12,USD,credit_card,completed,3,3.2,True,1.82,level_2,4
TXN-1400849,2025-01-21,Photography,DE,JP,Designer,36.77,GBP,credit_card,completed,5,3.6,True,7.35,level_2,4
TXN-1400848,2025-01-21,Data Analysis,CA,US,Data Scientist,179.38,USD,credit_card,completed,7,4.9,True,35.88,new_seller,4
TXN-1400699,2025-01-21,Data Analysis,MX,MX,Data Scientist,1277.03,USD,bank_transfer,completed,4,4.7,False,255.41,rising_talent,4
TXN-1400858,2025-01-21,Translation,DE,FR,Writer,309.53,GBP,credit_card,completed,2,4.0,True,61.91,level_1,4
TXN-1400860,2025-01-21,Data Analysis,GB,DE,Data Scientist,121.59,USD,paypal,completed,5,4.8,False,24.32,new_seller,4
TXN-1400701,2025-01-21,Legal Consulting,DE,GB,Lawyer,199.07,USD,credit_card,completed,30,4.1,False,39.81,new_seller,4
TXN-1400896,2025-01-21,Music Production,GB,IN,Designer,184.03,USD,bank_transfer,completed,13,4.3,True,36.81,level_1,4
TXN-1400738,2025-01-21,Financial Modeling,DE,ZA,Accountant,29.73,USD,credit_card,completed,11,4.4,False,5.95,level_2,4
TXN-1400903,2025-01-21,Legal Consulting,FR,AU,Lawyer,223.82,USD,credit_card,completed,20,4.3,True,44.76,level_1,4
TXN-1400897,2025-01-21,Photography,US,GB,Designer,72.1,USD,credit_card,completed,1,4.4,True,14.42,level_1,4
TXN-1400835,2025-01-21,Financial Modeling,US,DE,Accountant,244.46,USD,credit_card,completed,11,4.1,False,48.89,level_1,4
TXN-1400862,2025-01-21,Mobile App,CA,IN,Software Engineer,306.3,USD,credit_card,completed,25,2.8,False,61.26,level_1,4
TXN-1400703,2025-01-21,Data Analysis,IN,GB,Data Scientist,369.95,USD,crypto,completed,8,4.7,True,73.99,rising_talent,4
TXN-1400749,2025-01-21,Mobile App,US,BR,Software Engineer,121.2,USD,credit_card,completed,14,4.2,False,24.24,level_1,4
TXN-1400748,2025-01-21,Social Media Management,FR,US,Marketing Manager,158.88,USD,credit_card,completed,6,3.4,False,31.78,level_2,4
TXN-1400868,2025-01-21,Web Development,IN,DE,Software Engineer,16.06,USD,credit_card,completed,6,4.9,True,3.21,rising_talent,4
TXN-1400812,2025-01-22,Graphic Design,BR,IN,Designer,24.72,USD,credit_card,completed,5,4.1,False,4.94,rising_talent,4
TXN-1400851,2025-01-22,AI/ML Development,US,BR,Data Scientist,188.03,USD,credit_card,completed,6,4.2,True,37.61,level_2,4
TXN-1400798,2025-01-22,Web Development,US,GB,Software Engineer,211.07,USD,credit_card,completed,6,3.9,True,42.21,level_2,4
TXN-1400819,2025-01-22,Translation,FR,BR,Writer,99.15,USD,paypal,completed,2,4.0,False,19.83,new_seller,4
TXN-1400910,2025-01-22,Legal Consulting,US,ES,Lawyer,804.66,USD,bank_transfer,completed,14,4.8,True,160.93,new_seller,4
TXN-1400802,2025-01-22,Social Media Management,US,DE,Marketing Manager,595.22,USD,credit_card,completed,7,3.1,True,119.04,top_rated,4
TXN-1400804,2025-01-22,Content Writing,US,IN,Writer,74.92,USD,paypal,completed,2,4.1,True,14.98,level_1,4
TXN-1400913,2025-01-22,SEO/SEM,US,US,Marketing Manager,1257.94,USD,bank_transfer,completed,7,4.8,True,251.59,level_2,4
TXN-1400857,2025-01-22,Financial Modeling,US,DE,Accountant,52.08,USD,credit_card,cancelled,24,,False,10.42,new_seller,4
TXN-1400867,2025-01-22,Translation,IL,US,Writer,164.82,GBP,credit_card,completed,3,3.7,True,32.96,new_seller,4
TXN-1400908,2025-01-22,Graphic Design,IN,NL,Designer,281.76,USD,credit_card,completed,8,3.8,True,56.35,level_2,4
TXN-1400829,2025-01-22,SEO/SEM,US,BR,Marketing Manager,27.77,USD,credit_card,disputed,9,,False,5.55,rising_talent,4
TXN-1400833,2025-01-22,Legal Consulting,US,SG,Lawyer,336.45,USD,credit_card,completed,27,3.9,True,67.29,level_1,4
TXN-1400838,2025-01-22,Web Development,BR,US,Software Engineer,1301.91,USD,credit_card,completed,22,4.5,True,260.38,top_rated,4
TXN-1400837,2025-01-22,Photography,ZA,ES,Designer,720.15,USD,credit_card,completed,5,4.4,False,144.03,new_seller,4
TXN-1400705,2025-01-22,Graphic Design,US,IN,Designer,65.45,USD,paypal,completed,2,4.1,True,13.09,new_seller,4
TXN-1400795,2025-01-22,Graphic Design,NL,US,Designer,1453.17,USD,credit_card,completed,4,4.7,True,290.63,level_1,4
TXN-1400815,2025-01-22,Video Production,US,BR,Designer,28.82,USD,bank_transfer,completed,7,4.0,False,5.76,level_2,4
TXN-1400771,2025-01-22,AI/ML Development,ZA,US,Data Scientist,55.55,USD,credit_card,completed,24,4.3,True,11.11,rising_talent,4
TXN-1400794,2025-01-22,Translation,IN,GB,Writer,52.45,USD,credit_card,completed,5,3.4,False,10.49,rising_talent,4
TXN-1400901,2025-01-22,SEO/SEM,NL,US,Marketing Manager,197.35,USD,credit_card,completed,12,4.3,False,39.47,level_2,4
TXN-1400757,2025-01-22,Data Analysis,AU,FR,Data Scientist,96.11,USD,credit_card,completed,6,4.0,False,19.22,level_1,4
TXN-1400904,2025-01-22,Mobile App,US,IN,Software Engineer,383.27,USD,paypal,completed,19,4.3,False,76.65,level_1,4
TXN-1400768,2025-01-22,Data Analysis,GB,MX,Data Scientist,124.65,USD,credit_card,completed,6,4.6,True,24.93,rising_talent,4
TXN-1400735,2025-01-22,Financial Modeling,MX,US,Accountant,694.67,USD,paypal,completed,13,4.4,False,138.93,rising_talent,4
TXN-1400769,2025-01-22,Translation,IN,US,Writer,676.55,USD,bank_transfer,completed,4,4.9,True,135.31,level_1,4
TXN-1400778,2025-01-22,Video Production,US,IN,Designer,54.1,EUR,credit_card,completed,6,3.0,False,10.82,new_seller,4
TXN-1400731,2025-01-22,Graphic Design,US,MX,Designer,155.56,USD,bank_transfer,completed,4,4.4,True,31.11,rising_talent,4
TXN-1400744,2025-01-22,Data Analysis,IN,IN,Data Scientist,109.37,USD,paypal,completed,10,3.7,False,21.87,level_1,4
TXN-1400782,2025-01-22,AI/ML Development,US,US,Data Scientist,135.71,USD,bank_transfer,completed,21,3.1,False,27.14,level_2,4
TXN-1400709,2025-01-22,Mobile App,DE,US,Software Engineer,106.31,EUR,paypal,completed,30,4.2,False,21.26,new_seller,4
TXN-1400710,2025-01-22,Music Production,US,FR,Designer,148.99,EUR,paypal,completed,21,4.1,False,29.8,new_seller,4
TXN-1400884,2025-01-22,Virtual Assistant,ES,AU,HR Manager,109.28,GBP,credit_card,completed,1,3.4,False,21.86,rising_talent,4
TXN-1400730,2025-01-22,Financial Modeling,AU,IN,Accountant,65.54,USD,paypal,completed,5,4.3,False,13.11,top_rated,4
TXN-1400787,2025-01-22,Legal Consulting,IL,US,Lawyer,1356.23,USD,bank_transfer,completed,16,4.8,True,271.25,rising_talent,4
TXN-1400832,2025-01-23,Translation,US,US,Writer,58.31,USD,paypal,completed,5,4.6,False,11.66,new_seller,4
TXN-1400743,2025-01-23,Social Media Management,US,FR,Marketing Manager,51.86,USD,paypal,completed,5,4.1,True,10.37,level_1,4
TXN-1400725,2025-01-23,Video Production,DE,US,Designer,35.55,EUR,crypto,completed,17,4.3,True,7.11,rising_talent,4
TXN-1400861,2025-01-23,Translation,US,FR,Writer,176.88,USD,credit_card,completed,3,4.8,True,35.38,level_1,4
TXN-1400719,2025-01-23,Virtual Assistant,AU,DE,HR Manager,34.96,USD,paypal,completed,2,2.9,False,6.99,rising_talent,4
TXN-1400924,2025-01-23,Graphic Design,GB,US,Designer,343.25,EUR,paypal,completed,5,4.8,False,68.65,top_rated,4
TXN-1400840,2025-01-23,SEO/SEM,DE,US,Marketing Manager,144.16,USD,bank_transfer,completed,17,4.8,False,28.83,top_rated,4
TXN-1400720,2025-01-23,Web Development,BR,ES,Software Engineer,296.84,USD,paypal,completed,12,4.4,False,59.37,new_seller,4
TXN-1400905,2025-01-23,Graphic Design,DE,BR,Designer,48.14,GBP,paypal,completed,2,2.5,True,9.63,level_2,4
TXN-1400702,2025-01-23,Video Production,DE,US,Designer,124.97,USD,credit_card,completed,8,4.2,False,24.99,level_1,4
TXN-1400843,2025-01-23,Data Analysis,IN,DE,Data Scientist,493.25,EUR,credit_card,completed,8,3.3,True,98.65,level_1,4
TXN-1400733,2025-01-23,Graphic Design,US,FR,Designer,1508.22,ILS,bank_transfer,cancelled,7,,True,301.64,level_1,4
TXN-1400732,2025-01-23,Mobile App,US,IN,Software Engineer,12.79,GBP,credit_card,completed,28,2.5,True,2.56,level_2,4
TXN-1400856,2025-01-23,Web Development,IN,ZA,Software Engineer,192.27,USD,paypal,completed,12,4.3,True,38.45,level_2,4
TXN-1400925,2025-01-23,Legal Consulting,US,CA,Lawyer,28.18,USD,credit_card,completed,13,4.8,False,5.64,level_1,4
TXN-1400708,2025-01-23,Web Development,GB,GB,Software Engineer,813.66,USD,credit_card,completed,11,4.5,True,162.73,new_seller,4
TXN-1400882,2025-01-23,Graphic Design,US,US,Designer,163.91,USD,paypal,completed,3,4.1,False,32.78,level_2,4
TXN-1400899,2025-01-23,Photography,GB,NL,Designer,28.77,USD,credit_card,completed,3,3.5,False,5.75,level_1,4
TXN-1400696,2025-01-23,Photography,DE,US,Designer,265.47,USD,credit_card,completed,2,3.3,True,53.09,rising_talent,4
TXN-1400712,2025-01-23,Content Writing,US,BR,Writer,271.69,USD,paypal,completed,2,2.5,False,54.34,rising_talent,4
TXN-1400773,2025-01-23,Virtual Assistant,MX,US,HR Manager,89.28,USD,bank_transfer,completed,1,4.1,False,17.86,level_1,4
TXN-1400772,2025-01-23,Graphic Design,US,GB,Designer,35.96,USD,paypal,completed,7,3.2,False,7.19,level_1,4
TXN-1400713,2025-01-23,SEO/SEM,US,CA,Marketing Manager,438.87,GBP,paypal,completed,30,4.8,False,87.77,rising_talent,4
TXN-1400900,2025-01-23,Web Development,SG,BR,Software Engineer,140.55,USD,credit_card,completed,23,4.4,False,28.11,new_seller,4
TXN-1400927,2025-01-23,Data Analysis,IN,GB,Data Scientist,52.97,INR,paypal,completed,8,3.9,False,10.59,rising_talent,4
TXN-1400704,2025-01-23,Data Analysis,US,ZA,Data Scientist,104.74,USD,crypto,completed,9,3.8,True,20.95,level_2,4
TXN-1400764,2025-01-23,AI/ML Development,US,GB,Data Scientist,153.28,USD,credit_card,completed,11,4.0,False,30.66,level_2,4
TXN-1400895,2025-01-23,Video Production,GB,ZA,Designer,25.47,USD,paypal,completed,3,4.4,True,5.09,level_1,4
TXN-1400909,2025-01-23,Web Development,US,IN,Software Engineer,271.02,ILS,credit_card,completed,12,4.2,True,54.2,level_2,4
TXN-1400898,2025-01-23,Mobile App,DE,MX,Software Engineer,279.19,USD,credit_card,completed,24,4.2,True,55.84,level_2,4
TXN-1400750,2025-01-23,Graphic Design,IN,US,Designer,108.05,USD,credit_card,completed,3,4.9,True,21.61,level_1,4
TXN-1400825,2025-01-23,Music Production,US,US,Designer,131.14,USD,paypal,completed,10,4.8,False,26.23,rising_talent,4
TXN-1400826,2025-01-23,Video Production,IN,JP,Designer,216.2,USD,bank_transfer,completed,10,4.8,False,43.24,level_1,4
TXN-1400784,2025-01-23,Virtual Assistant,DE,BR,HR Manager,65.77,USD,credit_card,completed,1,4.1,True,13.15,new_seller,4
TXN-1400781,2025-01-23,Music Production,IN,IN,Designer,42.88,USD,credit_card,completed,10,3.4,False,8.58,level_1,4
TXN-1400883,2025-01-24,Photography,US,US,Designer,202.29,USD,credit_card,completed,4,4.4,False,40.46,rising_talent,4
TXN-1400854,2025-01-24,Video Production,GB,US,Designer,280.33,USD,credit_card,completed,8,3.0,False,56.07,new_seller,4
TXN-1400873,2025-01-24,Graphic Design,BR,DE,Designer,374.07,USD,credit_card,completed,3,4.8,False,74.81,level_1,4
TXN-1400902,2025-01-24,Data Analysis,US,MX,Data Scientist,351.33,USD,credit_card,completed,4,4.8,False,70.27,level_2,4
TXN-1400863,2025-01-24,Data Analysis,BR,MX,Data Scientist,175.7,USD,paypal,completed,4,3.6,True,35.14,level_1,4
TXN-1400886,2025-01-24,Mobile App,FR,GB,Software Engineer,424.49,INR,paypal,completed,15,3.6,False,84.9,top_rated,4
TXN-1400869,2025-01-24,Virtual Assistant,CA,FR,HR Manager,308.11,USD,credit_card,completed,1,4.4,False,61.62,level_1,4
TXN-1400723,2025-01-24,Data Analysis,US,US,Data Scientist,1559.65,EUR,bank_transfer,completed,6,3.4,True,311.93,new_seller,4
TXN-1400850,2025-01-24,Data Analysis,IN,US,Data Scientist,86.34,USD,bank_transfer,completed,9,4.7,True,17.27,level_1,4
TXN-1400920,2025-01-24,Virtual Assistant,JP,MX,HR Manager,94.83,USD,credit_card,completed,1,4.2,True,18.97,rising_talent,4
TXN-1400783,2025-01-24,Content Writing,DE,CA,Writer,627.21,USD,credit_card,completed,3,3.5,False,125.44,level_2,4
TXN-1400779,2025-01-24,Data Analysis,BR,AU,Data Scientist,32.03,USD,credit_card,completed,5,4.9,True,6.41,top_rated,4
TXN-1400776,2025-01-24,Translation,US,US,Writer,216.42,USD,credit_card,completed,2,4.6,False,43.28,level_1,4
