campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-02017,2024-01-25,FR,Toulouse,Consultant,budget,French,content_marketing,retention,4449,67,4,2723.83,634.04,0.2328,7.0
MC-02121,2024-01-25,IN,Pune,HR Manager,mid,Hindi,social_media,acquisition,30107,559,9,723.19,4295.85,5.9401,9.0
MC-01000,2024-01-25,US,Phoenix,Sales Rep,mid,English,social_media,retention,25095,407,19,831.76,8780.91,10.557,2.0
MC-02158,2024-01-25,IN,Bangalore,Marketing Manager,mid,Hindi,search,re_engagement,176262,16058,438,634.99,289562.66,456.0114,1.0
MC-00157,2024-01-25,US,Phoenix,Designer,mid,English,search,re_engagement,14426,1259,37,809.76,19082.62,23.5658,6.0
MC-02123,2024-01-25,DE,Frankfurt,Writer,mid,German,email,re_engagement,85502,2807,168,7577.63,92627.68,12.2238,10.0
MC-01652,2024-01-25,IL,Beer Sheva,Marketing Manager,premium,Hebrew,search,awareness,155882,11215,643,1710.66,2154518.34,1259.4661,7.0
MC-00596,2024-01-25,ZA,Durban,Product Manager,mid,Afrikaans,social_media,retention,106082,1671,43,1052.88,40166.34,38.149,3.0
MC-01606,2024-01-25,GB,Manchester,Accountant,budget,English,email,awareness,243685,8688,611,2732.79,73357.45,26.8434,7.0
MC-02073,2024-01-25,DE,Cologne,Marketing Manager,mid,German,email,acquisition,6710,214,11,821.96,9373.65,11.404,5.0
MC-02166,2024-01-25,CA,Vancouver,Researcher,mid,English,email,acquisition,20550,560,40,1294.8,32196.11,24.8657,9.0
MC-00661,2024-01-25,US,Chicago,Sales Rep,mid,English,display,acquisition,19206,267,17,2887.5,8417.26,2.9151,1.0
MC-02629,2024-01-26,US,Los Angeles,Sales Rep,budget,English,email,awareness,13598,445,30,3419.3,3678.43,1.0758,9.0
MC-01710,2024-01-26,GB,Leeds,Consultant,budget,English,influencer,re_engagement,233879,6125,448,1150.96,64565.63,56.0972,9.0
MC-02290,2024-01-26,IN,Chennai,HR Manager,mid,Hindi,search,acquisition,88291,6530,403,113.78,199812.29,1756.1284,7.0
MC-02041,2024-01-26,US,New York,Software Engineer,budget,English,search,awareness,2264,169,5,1823.9,1150.01,0.6305,2.0
MC-02685,2024-01-26,DE,Cologne,Designer,budget,German,influencer,awareness,89276,2588,61,9505.57,7105.27,0.7475,5.0
MC-01858,2024-01-26,IN,Pune,Teacher,budget,Hindi,social_media,re_engagement,77010,1297,89,14518.4,9770.95,0.673,1.0
MC-00615,2024-01-26,IN,Kolkata,Writer,mid,Hindi,email,acquisition,7273,253,8,4094.29,4759.15,1.1624,5.0
MC-01055,2024-01-26,IL,Jerusalem,Researcher,budget,Hebrew,social_media,awareness,82912,1879,61,1460.23,7517.2,5.148,6.0
MC-02945,2024-01-26,US,San Francisco,Marketing Manager,mid,English,search,awareness,77054,7284,496,3249.42,432534.38,133.1113,10.0
MC-00267,2024-01-26,US,Chicago,Physician,mid,English,email,retention,29919,631,16,949.55,19195.64,20.2155,2.0
MC-00557,2024-01-26,FR,Paris,Designer,mid,French,email,acquisition,17197,669,39,3307.44,19283.77,5.8304,4.0
MC-00330,2024-01-26,US,Houston,Writer,mid,English,search,retention,22083,1186,23,748.01,15171.24,20.2821,5.0
MC-00077,2024-01-26,GB,Manchester,HR Manager,mid,English,email,awareness,1363,33,1,1947.37,453.37,0.2328,8.0
MC-01406,2024-01-26,IN,Pune,Product Manager,mid,Hindi,email,acquisition,33456,1215,32,3282.88,22884.4,6.9708,6.0
MC-01353,2024-01-26,IN,Kolkata,Teacher,premium,Hindi,display,re_engagement,47460,545,23,1229.35,66054.02,53.7308,1.0
MC-01093,2024-01-26,SG,Singapore,Teacher,mid,English,email,retention,7971,286,8,860.95,5215.9,6.0583,2.0
MC-02316,2024-01-26,GB,Bristol,Physician,budget,English,search,re_engagement,382052,20994,1559,151.46,280489.63,1851.9057,5.0
MC-01798,2024-01-26,FR,Marseille,Software Engineer,premium,French,social_media,acquisition,304060,7769,558,563.23,3661861.43,6501.5383,5.0
MC-00407,2024-01-26,FR,Bordeaux,Researcher,premium,French,social_media,acquisition,75377,1154,43,27263.58,192395.81,7.0569,5.0
MC-00910,2024-01-26,IL,Netanya,Lawyer,budget,Hebrew,influencer,awareness,25862,765,37,183.69,6730.53,36.6407,10.0
MC-02821,2024-01-26,BR,Fortaleza,Teacher,mid,Portuguese,search,retention,88000,5737,135,524.11,81636.99,155.7631,1.0
MC-01997,2024-01-26,US,San Francisco,HR Manager,mid,English,email,acquisition,28934,975,10,1287.97,4931.5,3.8289,1.0
MC-02012,2024-01-26,IN,Delhi,Software Engineer,premium,Hindi,social_media,retention,117157,2537,83,4498.45,435862.25,96.8917,8.0
MC-02817,2024-01-26,GB,Bristol,Accountant,budget,English,social_media,acquisition,500000,10100,664,5037.43,89856.09,17.8377,1.0
MC-00823,2024-01-26,IN,Pune,Software Engineer,budget,Hindi,email,awareness,30913,775,57,4164.0,12699.34,3.0498,7.0
MC-00705,2024-01-26,US,Houston,Sales Rep,mid,English,email,retention,18349,564,39,1745.98,25855.03,14.8083,6.0
MC-02555,2024-01-26,IN,Mumbai,Writer,mid,Hindi,search,acquisition,336323,17864,1327,201.16,867992.93,4314.938,8.0
MC-00691,2024-01-26,US,Chicago,Sales Rep,premium,English,display,retention,57135,571,38,9733.26,119135.33,12.24,7.0
MC-01647,2024-01-26,ES,Madrid,Consultant,premium,Spanish,content_marketing,acquisition,81796,1160,16,1207.19,59895.69,49.6158,9.0
MC-00225,2024-01-26,US,Phoenix,Designer,premium,English,email,acquisition,26092,651,30,743.96,83129.28,111.7389,4.0
MC-00048,2024-01-26,IN,Chennai,Writer,mid,Hindi,display,acquisition,500000,7150,452,38101.33,209233.72,5.4915,9.0
MC-02968,2024-01-26,US,San Francisco,Architect,mid,English,email,acquisition,29193,905,61,3010.06,78539.7,26.0924,2.0
MC-01521,2024-01-26,US,Chicago,Product Manager,budget,English,social_media,retention,19947,347,13,345.73,2129.9,6.1606,7.0
MC-01684,2024-01-26,CA,Toronto,Researcher,mid,English,social_media,acquisition,123217,2118,146,1594.6,110293.92,69.1671,5.0
MC-02344,2024-01-26,IN,Delhi,Writer,mid,Hindi,content_marketing,retention,42044,549,11,987.08,6502.19,6.5873,7.0
MC-02645,2024-01-26,IN,Bangalore,Researcher,budget,Hindi,display,acquisition,93141,930,47,202.98,6325.97,31.1655,2.0
MC-00171,2024-01-26,ZA,Pretoria,Product Manager,mid,Afrikaans,social_media,awareness,431270,7310,527,2618.08,454905.63,173.7554,5.0
MC-02550,2024-01-26,DE,Munich,Designer,budget,German,content_marketing,retention,48657,1052,70,4405.97,7571.01,1.7184,10.0
MC-01199,2024-01-26,US,Chicago,Architect,mid,English,social_media,re_engagement,16262,283,19,9636.33,18663.98,1.9368,10.0
MC-00669,2024-01-27,GB,Manchester,HR Manager,mid,English,search,acquisition,22842,1701,94,4278.8,56235.77,13.1429,10.0
MC-01796,2024-01-27,US,Houston,Accountant,premium,English,content_marketing,acquisition,42156,834,32,445.85,111257.55,249.5403,7.0
MC-02732,2024-01-27,NL,The Hague,Software Engineer,budget,Dutch,search,re_engagement,43867,2424,179,2750.87,41190.25,14.9735,4.0
MC-00658,2024-01-27,DE,Stuttgart,Researcher,mid,German,social_media,awareness,13135,318,19,425.4,17835.19,41.9257,5.0
MC-01922,2024-01-27,US,Phoenix,Software Engineer,mid,English,email,acquisition,151090,4741,237,371.13,270974.83,730.1345,9.0
MC-00931,2024-01-27,IN,Hyderabad,Marketing Manager,mid,Hindi,display,acquisition,40356,509,10,769.4,7851.05,10.2041,4.0
MC-02295,2024-01-27,CA,Montreal,Lawyer,budget,English,content_marketing,acquisition,79503,1434,113,670.4,21077.0,31.4394,10.0
MC-00700,2024-01-27,DE,Stuttgart,Lawyer,mid,German,content_marketing,re_engagement,19596,249,6,2484.96,6866.94,2.7634,5.0
MC-00319,2024-01-27,US,Houston,Physician,premium,English,search,re_engagement,19731,1784,37,573.56,232636.09,405.6003,10.0
MC-01589,2024-01-27,IN,Chennai,Sales Rep,mid,Hindi,social_media,acquisition,41852,971,73,3441.38,36526.94,10.614,4.0
MC-00398,2024-01-27,US,New York,Accountant,mid,English,influencer,retention,61952,1804,106,2647.19,74450.42,28.1243,4.0
MC-00221,2024-01-27,US,New York,HR Manager,budget,English,display,retention,129159,1994,94,401.06,9148.15,22.8099,2.0
MC-02241,2024-01-27,US,Los Angeles,Teacher,budget,English,influencer,awareness,307783,7774,546,3221.17,65062.34,20.1984,8.0
MC-02595,2024-01-27,IN,Mumbai,Marketing Manager,mid,Hindi,search,awareness,54999,3395,127,2401.67,103858.56,43.2443,1.0
MC-02408,2024-01-27,US,Houston,Physician,mid,English,content_marketing,acquisition,10372,191,13,224.1,17249.61,76.9728,6.0
MC-02079,2024-01-28,GB,Glasgow,Software Engineer,premium,English,email,retention,1803,42,1,9989.12,4966.27,0.4972,3.0
MC-01792,2024-01-28,US,Phoenix,Designer,mid,English,influencer,acquisition,188699,4640,295,4858.02,162771.09,33.5056,10.0
MC-00464,2024-01-28,US,Los Angeles,Consultant,mid,English,social_media,acquisition,17920,449,7,2986.66,5245.36,1.7563,1.0
MC-01671,2024-01-28,US,Phoenix,Accountant,budget,English,influencer,awareness,24327,617,47,1558.41,8007.47,5.1382,10.0
MC-01715,2024-01-28,IN,Mumbai,Architect,mid,Hindi,content_marketing,re_engagement,109960,2011,36,2850.02,40877.39,14.3428,4.0
MC-01553,2024-01-28,US,Houston,Architect,mid,English,email,retention,10679,225,17,1163.03,15572.4,13.3895,2.0
MC-01871,2024-01-28,DE,Hamburg,Teacher,budget,German,social_media,retention,500000,8865,290,3618.37,33735.21,9.3233,4.0
MC-00476,2024-01-28,DE,Cologne,Data Scientist,budget,German,social_media,acquisition,224152,4243,196,2920.44,35836.67,12.271,6.0
MC-00068,2024-01-28,US,Los Angeles,Software Engineer,budget,English,email,retention,35999,1229,57,979.53,11941.08,12.1906,1.0
MC-00401,2024-01-28,US,San Francisco,Accountant,mid,English,email,acquisition,28821,650,14,2819.25,11370.88,4.0333,8.0
MC-01026,2024-01-28,MX,Puebla,Sales Rep,premium,Spanish,influencer,retention,330465,7369,574,1343.65,1474529.13,1097.4057,5.0
MC-02373,2024-01-28,US,Seattle,Sales Rep,mid,English,social_media,retention,39297,729,45,7977.46,28249.78,3.5412,3.0
MC-00593,2024-01-28,IL,Jerusalem,Designer,budget,Hebrew,email,retention,74022,2415,57,5770.34,5036.06,0.8727,8.0
MC-00095,2024-01-28,DE,Cologne,Physician,premium,German,search,retention,65310,3463,78,581.79,411536.1,707.3619,4.0
MC-01388,2024-01-28,US,Phoenix,Data Scientist,mid,English,search,re_engagement,33920,3102,196,43458.41,245647.16,5.6525,10.0
MC-01354,2024-01-28,US,Houston,Designer,mid,English,social_media,awareness,102065,2182,54,1375.37,26766.33,19.4612,10.0
MC-00919,2024-01-28,IN,Hyderabad,Accountant,mid,Hindi,email,retention,28717,703,24,1544.14,15584.18,10.0925,9.0
MC-00738,2024-01-28,BR,Brasília,Teacher,budget,Portuguese,display,acquisition,81000,723,50,677.96,4580.88,6.7569,7.0
MC-02294,2024-01-28,IN,Pune,Software Engineer,mid,Hindi,influencer,retention,19182,424,9,3491.02,9457.76,2.7092,7.0
MC-00113,2024-01-28,BR,Rio de Janeiro,Architect,mid,Portuguese,social_media,acquisition,39522,606,16,9606.58,21216.95,2.2086,4.0
MC-00044,2024-01-29,DE,Frankfurt,Software Engineer,budget,German,social_media,acquisition,112242,2427,149,4139.49,34363.43,8.3014,6.0
MC-01531,2024-01-29,AU,Sydney,Marketing Manager,mid,English,display,awareness,22053,284,17,534.72,11564.27,21.6268,10.0
MC-02220,2024-01-29,US,Chicago,Writer,budget,English,email,retention,7517,282,8,3235.78,744.88,0.2302,5.0
MC-01242,2024-01-29,IL,Tel Aviv,Sales Rep,mid,Hebrew,email,acquisition,4190,107,6,384.88,3490.93,9.0702,1.0
MC-01582,2024-01-29,AU,Adelaide,Designer,budget,English,social_media,acquisition,273270,6834,540,1053.55,66406.34,63.031,5.0
MC-00517,2024-01-29,IN,Hyderabad,Lawyer,mid,Hindi,search,retention,90655,4845,198,5395.34,187854.62,34.8179,5.0
MC-00374,2024-01-29,US,Phoenix,Writer,mid,English,social_media,awareness,26030,382,23,3375.22,13758.0,4.0762,7.0
MC-00169,2024-01-29,US,New York,Teacher,mid,English,influencer,acquisition,159229,3335,129,340.41,72411.11,212.7173,3.0
MC-01549,2024-01-29,BR,Salvador,Architect,mid,Portuguese,display,awareness,38301,536,19,1543.7,17134.86,11.0999,7.0
MC-00200,2024-01-29,MX,Monterrey,Architect,budget,Spanish,social_media,awareness,113975,1702,83,250.07,14795.14,59.164,9.0
MC-02764,2024-01-29,MX,Monterrey,Writer,budget,Spanish,social_media,acquisition,24227,358,15,1580.23,1333.74,0.844,2.0
MC-01217,2024-01-29,IN,Bangalore,Designer,mid,Hindi,email,retention,109201,2598,62,84000.9,37792.24,0.4499,8.0
MC-02145,2024-01-29,GB,Manchester,Marketing Manager,budget,English,email,acquisition,24161,654,23,3524.19,3762.4,1.0676,5.0
MC-01971,2024-01-29,IN,Hyderabad,Software Engineer,mid,Hindi,search,awareness,182772,9637,563,499.11,602635.36,1207.4199,1.0
MC-00802,2024-01-29,US,Los Angeles,Architect,mid,English,email,acquisition,8983,189,5,69.72,5402.94,77.4948,3.0
MC-02993,2024-01-29,JP,Nagoya,Sales Rep,premium,Japanese,email,acquisition,85870,2201,153,1928.94,375589.89,194.7131,3.0
MC-00184,2024-01-29,US,San Francisco,Sales Rep,budget,English,email,acquisition,5361,118,3,804.75,307.24,0.3818,8.0
MC-01895,2024-01-29,BR,Salvador,Sales Rep,budget,Portuguese,search,acquisition,64249,6070,304,1722.28,33614.08,19.5172,9.0
MC-01404,2024-01-29,US,Phoenix,Marketing Manager,budget,English,email,acquisition,14768,532,17,319.95,2337.03,7.3044,9.0
MC-02863,2024-01-29,IN,Kolkata,Sales Rep,mid,Hindi,influencer,retention,111538,3147,134,4677.14,60946.4,13.0307,1.0
MC-01065,2024-01-29,US,Los Angeles,Designer,budget,English,social_media,re_engagement,153432,3348,153,2053.83,17741.49,8.6382,6.0
MC-00277,2024-01-29,FR,Lyon,Accountant,mid,French,social_media,acquisition,12627,258,8,1464.06,7488.48,5.1149,10.0
MC-01008,2024-01-29,US,Phoenix,Consultant,budget,English,social_media,awareness,220475,4222,182,897.64,22141.09,24.6659,1.0
MC-00731,2024-01-29,MX,Tijuana,Data Scientist,budget,Spanish,search,awareness,76393,7102,508,1368.45,118543.11,86.6258,2.0
MC-00494,2024-01-29,IN,Mumbai,HR Manager,mid,Hindi,email,awareness,7451,275,19,2194.34,9261.93,4.2208,10.0
MC-00263,2024-01-29,US,New York,Architect,mid,English,search,acquisition,31569,2033,147,1050.36,159401.17,151.7586,8.0
MC-02967,2024-01-29,AU,Sydney,Lawyer,mid,English,display,re_engagement,500000,7187,403,1721.72,509961.05,296.1928,8.0
MC-02238,2024-01-29,US,Los Angeles,Software Engineer,budget,English,content_marketing,acquisition,425260,6934,267,5741.9,57649.31,10.0401,2.0
MC-00484,2024-01-29,IN,Bangalore,Researcher,mid,Hindi,email,re_engagement,38963,1435,62,611.31,41500.56,67.8879,1.0
MC-00788,2024-01-29,US,Phoenix,Software Engineer,premium,English,email,acquisition,21658,706,20,429.6,101989.95,237.4068,5.0
MC-00878,2024-01-29,JP,Osaka,Physician,premium,Japanese,email,re_engagement,108090,4047,271,4855.07,1591808.73,327.8652,8.0
MC-00793,2024-01-29,US,Los Angeles,Marketing Manager,budget,English,social_media,acquisition,216920,3525,117,965.23,20303.74,21.0351,2.0
MC-01136,2024-01-29,US,New York,Product Manager,budget,English,social_media,acquisition,38367,806,51,4266.43,9155.23,2.1459,8.0
MC-02137,2024-01-29,US,Los Angeles,Lawyer,mid,English,social_media,acquisition,9785,185,3,5299.55,3023.7,0.5706,3.0
MC-02549,2024-01-29,IN,Mumbai,Lawyer,budget,Hindi,influencer,awareness,500000,9108,306,1975.49,69058.54,34.9577,7.0
MC-00530,2024-01-29,FR,Bordeaux,Researcher,mid,French,social_media,retention,207872,4478,304,170.86,290649.37,1701.0966,6.0
MC-00507,2024-01-29,FR,Toulouse,Data Scientist,mid,French,social_media,awareness,214185,4648,208,1143.11,273541.1,239.2955,2.0
MC-02409,2024-01-30,US,Los Angeles,Designer,premium,English,influencer,acquisition,92714,2590,205,8780.51,589372.73,67.1228,1.0
MC-01076,2024-01-30,DE,Berlin,Marketing Manager,premium,German,content_marketing,awareness,29012,389,17,1276.31,73166.24,57.3264,7.0
MC-01046,2024-01-30,US,Phoenix,Writer,mid,English,search,retention,14703,850,27,250.11,12424.27,49.6752,1.0
MC-01146,2024-01-30,US,Phoenix,Physician,budget,English,influencer,awareness,63997,1707,66,911.98,12543.73,13.7544,7.0
MC-02434,2024-01-30,DE,Berlin,Data Scientist,premium,German,search,acquisition,33089,3080,197,4974.54,1163859.28,233.9632,1.0
MC-02205,2024-01-30,US,Phoenix,Architect,mid,English,email,retention,4474,107,2,3165.18,2225.25,0.703,9.0
MC-00975,2024-01-30,US,New York,Accountant,budget,English,social_media,awareness,107575,2133,163,383.09,23518.55,61.3917,1.0
MC-00747,2024-01-30,US,Houston,Sales Rep,premium,English,social_media,re_engagement,261030,4951,68,392.61,192649.64,490.6896,2.0
MC-00757,2024-01-30,US,Los Angeles,Lawyer,budget,English,search,retention,32281,2460,109,1844.45,21240.38,11.5158,2.0
MC-02947,2024-01-30,US,New York,Researcher,premium,English,social_media,retention,500000,10628,845,1712.37,3974480.1,2321.0405,8.0
MC-01761,2024-01-30,FR,Paris,Marketing Manager,budget,French,social_media,retention,161925,2986,218,619.86,32951.9,53.1602,6.0
MC-02055,2024-01-30,IL,Jerusalem,Software Engineer,mid,Hebrew,email,awareness,28775,901,24,1533.3,28233.34,18.4134,8.0
MC-01847,2024-01-30,US,New York,Product Manager,budget,English,email,awareness,77854,2901,82,13463.1,10891.29,0.809,9.0
MC-00127,2024-01-30,IN,Delhi,Marketing Manager,premium,Hindi,social_media,retention,97722,2374,184,20012.35,874717.54,43.7089,7.0
MC-02937,2024-01-30,US,Seattle,Writer,budget,English,social_media,awareness,132840,2887,102,336.74,8641.23,25.6614,1.0
MC-02807,2024-01-30,BR,Fortaleza,Teacher,mid,Portuguese,email,acquisition,1246,31,0,7975.64,0.0,0.0,10.0
MC-02128,2024-01-30,US,New York,Writer,premium,English,email,acquisition,133560,4915,319,972.08,1052558.74,1082.7902,6.0
MC-00147,2024-01-30,CA,Toronto,Software Engineer,mid,English,social_media,awareness,500000,7995,393,1898.48,517608.38,272.6436,9.0
MC-02169,2024-01-30,US,Seattle,Writer,mid,English,social_media,awareness,132582,2369,149,281.04,95718.94,340.5883,3.0
MC-01878,2024-01-30,BR,Brasília,Architect,budget,Portuguese,email,acquisition,15920,564,24,1400.89,4617.6,3.2962,1.0
MC-00752,2024-01-30,FR,Bordeaux,Data Scientist,premium,French,search,acquisition,15093,1100,83,1924.66,463159.4,240.6448,1.0
MC-00702,2024-01-30,US,New York,Physician,budget,English,search,re_engagement,28121,2684,188,277.09,40436.36,145.9322,7.0
MC-02884,2024-01-30,JP,Yokohama,Marketing Manager,mid,Japanese,social_media,retention,86730,2121,145,1000.03,132894.59,132.8906,8.0
MC-01886,2024-01-30,SG,Singapore,Consultant,mid,English,display,acquisition,97446,1070,50,3056.04,40899.15,13.3831,1.0
MC-02372,2024-01-30,ZA,Durban,HR Manager,mid,Afrikaans,social_media,awareness,500000,10721,680,2015.79,419106.57,207.9118,1.0
MC-01263,2024-01-30,US,San Francisco,Software Engineer,mid,English,social_media,retention,369105,5329,63,3496.99,74634.05,21.3424,4.0
MC-01276,2024-01-30,US,Los Angeles,Writer,premium,English,social_media,retention,72822,1097,54,1281.63,163646.27,127.686,3.0
MC-01288,2024-01-30,US,Houston,Data Scientist,budget,English,influencer,acquisition,38106,1117,12,798.1,2165.42,2.7132,9.0
MC-01294,2024-01-30,IN,Chennai,Researcher,mid,Hindi,search,awareness,31870,2567,37,1316.52,25659.85,19.4907,7.0
MC-01464,2024-01-30,JP,Sapporo,Software Engineer,mid,Japanese,email,retention,17451,607,30,2877.22,33605.65,11.6799,2.0
MC-00323,2024-01-30,BR,Rio de Janeiro,Lawyer,budget,Portuguese,social_media,retention,121762,2315,49,1370.76,10811.61,7.8873,8.0
MC-01325,2024-01-30,US,New York,Sales Rep,budget,English,search,retention,99981,5931,145,220.23,14777.27,67.0993,6.0
MC-02854,2024-01-30,US,Los Angeles,Data Scientist,mid,English,social_media,retention,24687,639,7,1337.26,8981.91,6.7167,10.0
MC-00316,2024-01-30,US,New York,Marketing Manager,premium,English,content_marketing,awareness,10966,161,2,14446.14,7121.62,0.493,8.0
MC-00033,2024-01-30,US,New York,Consultant,mid,English,email,acquisition,20475,695,29,2167.59,23062.59,10.6397,3.0
MC-02306,2024-01-30,IN,Bangalore,Physician,mid,Hindi,display,awareness,419604,6296,447,447.4,512336.01,1145.1408,9.0
MC-00694,2024-01-30,IN,Hyderabad,Sales Rep,premium,Hindi,social_media,awareness,91810,1842,53,964.8,147132.01,152.5,6.0
MC-01787,2024-01-30,GB,Birmingham,Marketing Manager,premium,English,email,re_engagement,35664,1158,61,10027.87,235833.89,23.5178,7.0
MC-02033,2024-01-31,US,San Francisco,Lawyer,budget,English,email,retention,3104,72,5,153.68,867.97,5.6479,10.0
MC-01998,2024-01-31,FR,Nice,Sales Rep,mid,French,display,retention,211056,2745,111,41591.38,63980.79,1.5383,4.0
MC-01885,2024-01-31,SG,Singapore,Teacher,premium,English,social_media,awareness,111755,2281,146,5987.81,361632.18,60.3947,1.0
MC-01993,2024-01-31,BR,Brasília,Researcher,mid,Portuguese,display,retention,213426,2787,119,2016.78,96517.02,47.857,2.0
MC-02956,2024-01-31,IN,Mumbai,Teacher,mid,Hindi,display,acquisition,110037,1409,40,3475.75,18369.42,5.285,2.0
MC-02050,2024-01-31,ZA,Johannesburg,Sales Rep,mid,Afrikaans,influencer,awareness,500000,16134,574,85.87,280052.86,3261.3586,6.0
MC-01102,2024-01-31,IN,Mumbai,Teacher,premium,Hindi,search,acquisition,14639,961,43,729.58,128031.43,175.4865,9.0
MC-01779,2024-01-31,US,Houston,Software Engineer,mid,English,search,retention,43616,2697,128,759.5,159944.88,210.5923,10.0
MC-02096,2024-01-31,IN,Hyderabad,Data Scientist,budget,Hindi,email,retention,7592,208,7,1093.26,1311.69,1.1998,1.0
MC-02109,2024-01-31,FR,Paris,Writer,mid,French,search,awareness,75907,5767,240,1024.78,143446.4,139.9778,7.0
MC-01717,2024-01-31,GB,Leeds,Product Manager,mid,English,email,acquisition,41077,1544,28,914.44,18595.96,20.3359,4.0
MC-02127,2024-01-31,DE,Hamburg,Accountant,mid,German,social_media,acquisition,97027,1833,56,6106.3,48874.44,8.0039,1.0
MC-01587,2024-01-31,FR,Marseille,Physician,mid,French,social_media,acquisition,500000,9604,678,812.78,654723.88,805.5364,7.0
MC-01037,2024-01-31,GB,London,Architect,budget,English,email,acquisition,14085,392,5,1169.17,1176.54,1.0063,7.0
MC-02231,2024-01-31,IL,Jerusalem,Consultant,budget,Hebrew,display,acquisition,500000,5509,360,1548.96,54229.71,35.0104,3.0
MC-02250,2024-01-31,IL,Haifa,Teacher,mid,Hebrew,display,retention,46857,457,33,844.15,17640.73,20.8976,1.0
MC-02283,2024-01-31,ZA,Durban,Software Engineer,mid,Afrikaans,social_media,retention,31027,794,29,868.83,36920.07,42.494,3.0
MC-01370,2024-01-31,DE,Cologne,HR Manager,mid,German,social_media,acquisition,144945,2302,110,674.02,65702.53,97.4786,3.0
MC-01295,2024-01-31,IL,Beer Sheva,Physician,budget,Hebrew,social_media,awareness,125732,2992,194,5000.58,46750.99,9.3491,5.0
MC-00369,2024-01-31,US,Seattle,Sales Rep,mid,English,search,acquisition,34049,2374,99,404.34,61711.07,152.6217,10.0
MC-01080,2024-01-31,DE,Munich,Researcher,budget,German,content_marketing,re_engagement,115929,2483,146,2245.32,23621.32,10.5202,9.0
MC-02470,2024-01-31,US,New York,Teacher,budget,English,email,awareness,45386,1001,64,2680.37,7081.95,2.6422,4.0
MC-00665,2024-01-31,US,New York,Marketing Manager,mid,English,search,acquisition,47706,2824,175,1340.74,128111.46,95.5528,8.0
MC-00686,2024-01-31,US,San Francisco,Sales Rep,mid,English,social_media,acquisition,457705,10883,820,453.32,471390.66,1039.8629,3.0
MC-01015,2024-01-31,IN,Pune,Physician,budget,Hindi,social_media,acquisition,159627,2988,57,2596.0,12523.6,4.8242,5.0
MC-02680,2024-01-31,GB,Leeds,Marketing Manager,mid,English,search,retention,30431,2669,213,479.83,196025.51,408.5312,7.0
MC-02587,2024-01-31,IN,Mumbai,Physician,budget,Hindi,social_media,retention,36927,909,19,780.75,4499.16,5.7626,6.0
MC-02484,2024-01-31,GB,Glasgow,Consultant,budget,English,search,retention,4964,449,30,235.28,4973.65,21.1393,9.0
MC-00989,2024-01-31,ZA,Port Elizabeth,Physician,mid,Afrikaans,display,retention,15888,158,2,2774.24,2089.49,0.7532,9.0
MC-00987,2024-01-31,US,New York,Software Engineer,budget,English,email,acquisition,23467,760,54,336.77,9889.11,29.3646,4.0
MC-02543,2024-01-31,IN,Pune,Consultant,mid,Hindi,influencer,acquisition,53413,990,31,1889.89,23709.27,12.5453,6.0
MC-02734,2024-01-31,ES,Barcelona,Consultant,budget,Spanish,display,acquisition,18915,268,4,1808.54,592.74,0.3277,6.0
MC-00950,2024-01-31,US,San Francisco,Software Engineer,budget,English,email,re_engagement,43147,1472,108,1879.33,25768.79,13.7117,8.0
MC-00515,2024-01-31,ES,Madrid,Physician,premium,Spanish,search,acquisition,6706,570,16,2345.7,104212.71,44.4271,2.0
MC-02628,2024-01-31,CA,Calgary,Designer,budget,English,search,acquisition,14612,1176,26,2317.66,2572.73,1.1101,8.0
MC-00571,2024-01-31,CA,Calgary,Teacher,mid,English,search,re_engagement,334536,27478,1547,3709.84,714068.21,192.4795,7.0
MC-00891,2024-01-31,US,Phoenix,Marketing Manager,mid,English,content_marketing,acquisition,37303,669,37,203.57,33781.49,165.9453,9.0
MC-00588,2024-01-31,FR,Nice,Architect,mid,French,social_media,retention,87602,1423,42,4472.26,52838.0,11.8146,10.0
MC-00580,2024-01-31,US,San Francisco,Accountant,premium,English,email,acquisition,53365,1889,54,5995.07,253717.87,42.3211,6.0
MC-02315,2024-02-01,GB,Bristol,Sales Rep,mid,English,search,acquisition,27030,2277,150,6179.9,67590.19,10.9371,1.0
MC-00022,2024-02-01,CA,Calgary,Researcher,mid,English,email,re_engagement,19994,614,9,4198.16,6640.24,1.5817,9.0
MC-01727,2024-02-01,IL,Jerusalem,Researcher,premium,Hebrew,email,acquisition,28501,765,40,1138.64,147936.7,129.924,8.0
MC-01141,2024-02-01,GB,Birmingham,Teacher,mid,English,social_media,acquisition,34082,739,47,2270.88,23254.51,10.2403,1.0
MC-01755,2024-02-01,MX,Monterrey,Designer,budget,Spanish,social_media,awareness,82280,1336,86,854.86,7469.78,8.738,6.0
MC-02776,2024-02-01,US,Los Angeles,Lawyer,premium,English,search,awareness,4329,231,7,1951.26,33558.61,17.1984,2.0
MC-00656,2024-02-01,US,Phoenix,Sales Rep,budget,English,search,re_engagement,7050,631,41,2852.02,3813.6,1.3372,2.0
MC-02723,2024-02-01,US,Houston,Accountant,premium,English,search,retention,43356,2904,42,160.49,163562.12,1019.1421,6.0
MC-01455,2024-02-01,FR,Marseille,Accountant,premium,French,social_media,retention,500000,12397,468,413.19,1994473.46,4827.0129,7.0
