campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-40424,2025-01-25,DE,Munich,Designer,mid,German,search,acquisition,9786900,938974,51913,3480.1,27248292.1,7829.744,4.0
MC-41993,2025-01-25,CA,Ottawa,Writer,premium,English,social_media,acquisition,25202,470,6,1310.34,19038.38,14.5293,3.0
MC-41912,2025-01-25,IN,Pune,Architect,budget,Hindi,influencer,acquisition,93832,2023,22,2856.1,4048.66,1.4175,3.0
MC-40142,2025-01-25,ES,Bilbao,Researcher,premium,Spanish,social_media,acquisition,136587,1935,118,3942.26,557222.34,141.3459,4.0
MC-41813,2025-01-25,CA,Ottawa,Physician,mid,English,display,acquisition,95964,817,59,1821.57,65540.14,35.98,9.0
MC-41617,2025-01-25,CA,Vancouver,Product Manager,budget,English,social_media,retention,500000,10916,477,2083.45,81732.29,39.2293,1.0
MC-40126,2025-01-25,US,Chicago,Researcher,premium,English,influencer,re_engagement,485265,15167,359,3063.84,1167934.15,381.1995,4.0
MC-40790,2025-01-26,IN,Bangalore,Architect,budget,Hindi,email,acquisition,6648,193,14,2859.71,2751.07,0.962,3.0
MC-42017,2025-01-26,FR,Toulouse,Teacher,premium,French,email,acquisition,29160,1016,30,5881.18,77786.32,13.2263,1.0
MC-42253,2025-01-26,US,Los Angeles,Physician,mid,English,display,acquisition,115137,1645,89,7329.88,88065.35,12.0146,9.0
MC-40741,2025-01-26,NL,Rotterdam,Consultant,premium,Dutch,influencer,awareness,31455,1005,36,1571.79,131543.78,83.6904,2.0
MC-41563,2025-01-26,US,Los Angeles,Writer,mid,English,email,awareness,3539,89,2,2246.87,1273.5,0.5668,8.0
MC-41733,2025-01-26,NL,The Hague,Writer,premium,Dutch,social_media,acquisition,500000,9497,738,141.57,2015613.59,14237.5757,10.0
MC-42850,2025-01-26,DE,Munich,Consultant,budget,German,influencer,retention,23131,649,45,10815.97,7540.95,0.6972,2.0
MC-42061,2025-01-26,US,Chicago,Researcher,mid,English,search,re_engagement,11338,848,14,18130.46,9241.94,0.5097,10.0
MC-42084,2025-01-26,SG,Singapore,Sales Rep,premium,English,email,acquisition,1000,37,1,1707.95,3233.05,1.8929,8.0
MC-41501,2025-01-26,US,San Francisco,Sales Rep,mid,English,content_marketing,awareness,66306,864,32,3242.59,15707.06,4.844,3.0
MC-40147,2025-01-26,JP,Tokyo,HR Manager,budget,Japanese,influencer,acquisition,15150,318,14,686.3,1508.37,2.1978,4.0
MC-40973,2025-01-26,IN,Bangalore,Researcher,premium,Hindi,search,acquisition,45406,3871,273,525.69,1265533.0,2407.3751,8.0
MC-42724,2025-01-26,BR,Salvador,Researcher,mid,Portuguese,display,re_engagement,114681,1668,39,912.67,25348.68,27.7742,7.0
MC-42755,2025-01-26,BR,Salvador,Product Manager,budget,Portuguese,search,acquisition,22179,2020,48,68995.5,8391.39,0.1216,9.0
MC-42919,2025-01-26,BR,Fortaleza,Teacher,budget,Portuguese,influencer,awareness,6237,115,3,3260.48,298.94,0.0917,4.0
MC-41830,2025-01-26,US,Los Angeles,Lawyer,budget,English,search,re_engagement,23090,2008,102,4406.61,18706.14,4.245,10.0
MC-42361,2025-01-26,GB,Glasgow,Lawyer,budget,English,email,awareness,3952,128,4,1520.28,674.09,0.4434,2.0
MC-40978,2025-01-26,DE,Munich,Writer,budget,German,social_media,acquisition,28952,738,45,548.57,5102.35,9.3012,1.0
MC-42440,2025-01-26,US,Houston,HR Manager,budget,English,social_media,retention,346112,7708,125,2462.52,11962.18,4.8577,6.0
MC-42706,2025-01-26,US,Seattle,Writer,budget,English,email,retention,28566,845,64,3084.74,7535.0,2.4427,9.0
MC-40167,2025-01-26,ES,Seville,Data Scientist,premium,Spanish,social_media,retention,7832,156,1,12877.88,6042.11,0.4692,5.0
MC-41875,2025-01-26,IN,Delhi,Data Scientist,mid,Hindi,email,re_engagement,52580,1715,34,549.97,33051.98,60.0978,10.0
MC-41408,2025-01-26,SG,Singapore,Teacher,premium,English,email,acquisition,9450,318,22,220.93,54801.46,248.049,5.0
MC-41692,2025-01-26,NL,The Hague,Product Manager,premium,Dutch,search,acquisition,16974,1400,63,24764.62,266749.1,10.7714,7.0
MC-42707,2025-01-26,ES,Bilbao,Sales Rep,premium,Spanish,email,acquisition,47161,1659,44,259.28,131517.22,507.2401,10.0
MC-40016,2025-01-26,DE,Munich,Marketing Manager,budget,German,search,awareness,4072,238,11,438.96,1571.68,3.5805,4.0
MC-42785,2025-01-27,IN,Hyderabad,Designer,premium,Hindi,display,retention,92745,1065,65,1131.12,160961.72,142.303,8.0
MC-41771,2025-01-27,US,Chicago,Data Scientist,mid,English,social_media,acquisition,500000,10929,272,2602.95,281108.58,107.9962,1.0
MC-42792,2025-01-27,JP,Nagoya,Lawyer,mid,Japanese,email,acquisition,1853,41,2,436.87,2349.51,5.3781,9.0
MC-41829,2025-01-27,FR,Paris,Marketing Manager,budget,French,search,awareness,8960,474,20,309.68,3040.96,9.8197,3.0
MC-42867,2025-01-27,GB,Manchester,Writer,budget,English,search,acquisition,68259,6050,453,2007.08,39470.18,19.6655,4.0
MC-40757,2025-01-27,US,Chicago,Writer,budget,English,content_marketing,acquisition,15750,247,3,1365.65,282.74,0.207,8.0
MC-41292,2025-01-27,US,New York,Software Engineer,mid,English,email,retention,11959,335,19,1873.4,18483.61,9.8663,6.0
MC-42553,2025-01-27,US,Phoenix,Accountant,budget,English,social_media,retention,500000,12611,799,1330.4,101585.18,76.3569,3.0
MC-41630,2025-01-27,CA,Montreal,Lawyer,mid,English,influencer,awareness,3603,71,0,3794.31,0.0,0.0,9.0
MC-41143,2025-01-27,GB,Birmingham,HR Manager,mid,English,email,acquisition,27603,844,62,1796.17,38234.84,21.2869,7.0
MC-40269,2025-01-27,US,New York,Sales Rep,premium,English,email,acquisition,93397,3388,145,4492.67,414548.84,92.2723,1.0
MC-42602,2025-01-27,BR,São Paulo,Software Engineer,budget,Portuguese,social_media,re_engagement,164562,3568,148,1973.48,29847.97,15.1245,2.0
MC-41728,2025-01-27,ZA,Pretoria,Architect,budget,Afrikaans,social_media,awareness,99855,2229,147,568.99,25196.05,44.2821,2.0
MC-42752,2025-01-27,ZA,Durban,Researcher,mid,Afrikaans,content_marketing,retention,19085,261,7,6573.99,6628.53,1.0083,4.0
MC-42393,2025-01-27,US,Houston,Software Engineer,mid,English,email,retention,7534,179,9,393.5,10901.49,27.7039,1.0
MC-40380,2025-01-27,BR,Brasília,Marketing Manager,mid,Portuguese,social_media,acquisition,290262,5149,323,1888.48,216153.04,114.4587,10.0
MC-40670,2025-01-27,US,San Francisco,Architect,mid,English,influencer,re_engagement,50405,914,10,4114.47,13373.81,3.2504,9.0
MC-42757,2025-01-27,US,Houston,Lawyer,budget,English,email,awareness,7148,243,9,608.66,1635.06,2.6863,4.0
MC-40872,2025-01-27,SG,Singapore,Data Scientist,budget,English,search,awareness,23696,1417,104,782.5,20419.99,26.0958,2.0
MC-42280,2025-01-27,FR,Marseille,Marketing Manager,premium,French,email,acquisition,3112,85,3,400.83,10857.55,27.0877,4.0
MC-41705,2025-01-27,IN,Kolkata,Researcher,mid,Hindi,search,awareness,3689,349,7,2726.63,6243.52,2.2898,7.0
MC-41210,2025-01-27,GB,Manchester,Product Manager,mid,English,social_media,retention,258202,3868,224,10164.56,211028.08,20.7612,8.0
MC-41702,2025-01-27,MX,Guadalajara,Lawyer,premium,Spanish,social_media,retention,500000,12126,429,3347.9,2402960.32,717.7515,2.0
MC-42328,2025-01-27,DE,Hamburg,HR Manager,budget,German,email,re_engagement,9381,326,17,699.66,1613.96,2.3068,6.0
MC-41259,2025-01-27,CA,Montreal,Data Scientist,mid,English,email,re_engagement,30211,649,20,1008.86,22621.72,22.4231,7.0
MC-41579,2025-01-27,SG,Singapore,Researcher,mid,English,email,acquisition,33679,1081,55,621.54,36982.89,59.502,10.0
MC-41842,2025-01-27,IN,Pune,Designer,budget,Hindi,email,acquisition,3104,82,2,2087.3,241.68,0.1158,4.0
MC-42682,2025-01-27,US,Chicago,Data Scientist,mid,English,search,acquisition,29793,2683,37,816.25,43889.62,53.7698,6.0
MC-40496,2025-01-27,GB,Birmingham,Data Scientist,budget,English,search,awareness,327737,19593,1300,1856.56,312613.47,168.3832,6.0
MC-41862,2025-01-27,ZA,Cape Town,Writer,budget,Afrikaans,social_media,retention,48955,983,43,2187.27,5357.19,2.4493,5.0
MC-41635,2025-01-27,CA,Vancouver,Data Scientist,budget,English,social_media,retention,207517,4846,206,756.14,35797.63,47.3426,2.0
MC-41987,2025-01-27,US,San Francisco,Writer,budget,English,search,retention,12152,652,39,2125.07,4514.14,2.1242,10.0
MC-40514,2025-01-27,CA,Ottawa,HR Manager,budget,English,email,awareness,7557,277,9,7597.6,978.11,0.1287,6.0
MC-40474,2025-01-27,US,Chicago,Lawyer,premium,English,search,retention,57821,3398,161,1209.21,743727.33,615.0522,1.0
MC-41845,2025-01-27,IN,Hyderabad,Product Manager,budget,Hindi,display,awareness,81501,947,61,2099.39,8695.5,4.1419,9.0
MC-41006,2025-01-27,US,Seattle,HR Manager,mid,English,influencer,awareness,18885,588,19,353.13,12732.69,36.0567,7.0
MC-40462,2025-01-27,GB,London,Data Scientist,premium,English,social_media,awareness,112720,2263,101,3451.52,584118.23,169.2351,1.0
MC-42683,2025-01-27,IN,Kolkata,Software Engineer,mid,Hindi,email,awareness,1177,29,0,1221.83,0.0,0.0,2.0
MC-42871,2025-01-27,US,San Francisco,Designer,mid,English,social_media,awareness,31587,486,10,1489.99,5464.1,3.6672,4.0
MC-40598,2025-01-27,IN,Delhi,Teacher,mid,Hindi,email,acquisition,5041,170,9,49853.97,4324.86,0.0868,4.0
MC-42118,2025-01-27,IN,Hyderabad,Data Scientist,premium,Hindi,social_media,acquisition,233495,4767,260,3809.17,1639909.68,430.5163,10.0
MC-40076,2025-01-27,FR,Marseille,Physician,budget,French,email,retention,1000,33,2,11170.93,460.26,0.0412,8.0
MC-40532,2025-01-27,IN,Delhi,Writer,budget,Hindi,content_marketing,retention,297591,4472,300,966.91,33455.55,34.6005,1.0
MC-40456,2025-01-27,US,Seattle,Marketing Manager,mid,English,search,retention,55632,3872,260,2202.14,226042.68,102.6468,10.0
MC-40459,2025-01-27,FR,Nice,Consultant,mid,French,search,retention,9429,689,47,3232.02,42506.62,13.1517,7.0
MC-40308,2025-01-28,NL,Amsterdam,Architect,premium,Dutch,search,acquisition,4659,450,17,3835.61,108069.15,28.1752,9.0
MC-41295,2025-01-28,US,Chicago,Sales Rep,budget,English,social_media,retention,20050,406,23,3325.44,2837.72,0.8533,10.0
MC-42509,2025-01-28,US,New York,Researcher,mid,English,search,acquisition,5254,364,14,1104.75,8985.04,8.1331,6.0
MC-41597,2025-01-28,GB,Bristol,HR Manager,premium,English,email,acquisition,25134,631,19,7550.68,55682.37,7.3745,2.0
MC-41863,2025-01-28,DE,Cologne,Software Engineer,budget,German,social_media,acquisition,71902,1329,16,1379.19,3392.7,2.4599,7.0
MC-41199,2025-01-28,IL,Tel Aviv,Consultant,mid,Hebrew,social_media,awareness,57730,965,33,222.99,29927.38,134.2095,3.0
MC-42281,2025-01-28,US,Seattle,HR Manager,budget,English,search,re_engagement,28198,1963,24,1022.46,2758.46,2.6979,1.0
MC-40023,2025-01-28,DE,Frankfurt,Data Scientist,mid,German,search,acquisition,44329,3667,82,640.28,90070.0,140.6728,7.0
MC-40075,2025-01-28,US,Houston,Accountant,budget,English,influencer,awareness,500000,12140,821,845.84,130125.1,153.8413,5.0
MC-41614,2025-01-28,US,San Francisco,Designer,budget,English,social_media,acquisition,7817,119,3,20204.44,329.77,0.0163,10.0
MC-40796,2025-01-28,IN,Mumbai,HR Manager,budget,Hindi,display,acquisition,221025,3257,224,50000.0,24813.96,0.4963,2.0
MC-40539,2025-01-28,NL,Rotterdam,Designer,budget,Dutch,search,re_engagement,61552,5464,342,3719.08,38706.6,10.4076,2.0
MC-42574,2025-01-28,IL,Netanya,Product Manager,budget,Hebrew,display,acquisition,500000,4646,338,466.02,42325.03,90.8223,2.0
MC-41180,2025-01-28,GB,London,Writer,mid,English,email,awareness,3905,151,11,1732.98,6230.39,3.5952,2.0
MC-42916,2025-01-28,NL,Eindhoven,Lawyer,mid,Dutch,social_media,retention,22417,538,10,435.64,12751.31,29.2703,6.0
MC-40990,2025-01-28,US,Houston,Consultant,budget,English,social_media,awareness,500000,8854,568,908.46,87050.85,95.8224,5.0
MC-41853,2025-01-28,IN,Hyderabad,Product Manager,budget,Hindi,display,awareness,500000,4724,51,15766.86,7341.42,0.4656,7.0
MC-42875,2025-01-28,US,Los Angeles,Accountant,mid,English,email,retention,6059,180,4,1803.54,3285.15,1.8215,9.0
MC-40398,2025-01-28,IN,Chennai,Physician,premium,Hindi,display,acquisition,138606,1375,74,2287.08,377061.24,164.8658,10.0
MC-42754,2025-01-28,GB,Leeds,Researcher,mid,English,social_media,acquisition,298035,5201,56,1779.2,37876.97,21.2888,5.0
MC-40197,2025-01-28,BR,Rio de Janeiro,Consultant,premium,Portuguese,email,retention,1000,21,1,2240.64,3325.75,1.4843,9.0
MC-41352,2025-01-28,US,Chicago,Software Engineer,budget,English,display,re_engagement,120423,1025,11,1233.66,2167.5,1.757,5.0
MC-40789,2025-01-28,DE,Stuttgart,Designer,mid,German,social_media,acquisition,55335,871,67,4030.77,40942.13,10.1574,6.0
MC-40788,2025-01-28,CA,Ottawa,Researcher,premium,English,display,acquisition,70188,703,47,2781.96,151644.17,54.5098,5.0
MC-41570,2025-01-28,US,Phoenix,Marketing Manager,mid,English,content_marketing,acquisition,500000,6824,129,2728.86,88832.7,32.553,10.0
MC-40374,2025-01-28,GB,Bristol,Designer,mid,English,content_marketing,acquisition,175224,3983,68,1786.27,38673.67,21.6505,8.0
MC-42873,2025-01-28,GB,London,Software Engineer,mid,English,influencer,retention,38827,758,50,3809.18,56559.82,14.8483,7.0
MC-41490,2025-01-28,ZA,Pretoria,Software Engineer,mid,Afrikaans,influencer,awareness,193060,5885,187,587.46,183075.61,311.6393,10.0
MC-42651,2025-01-28,NL,Utrecht,Product Manager,budget,Dutch,display,retention,62889,766,59,1788.74,10513.7,5.8777,8.0
MC-42447,2025-01-29,GB,London,Sales Rep,budget,English,email,acquisition,52433,1122,48,3262.68,4870.95,1.4929,3.0
MC-41822,2025-01-29,ZA,Durban,Product Manager,mid,Afrikaans,social_media,awareness,157507,2363,177,8809.09,168417.9,19.1186,4.0
MC-41144,2025-01-29,BR,Rio de Janeiro,Data Scientist,budget,Portuguese,display,re_engagement,30537,350,27,825.41,4592.22,5.5636,9.0
MC-41864,2025-01-29,CA,Montreal,Software Engineer,mid,English,search,awareness,81014,7516,313,99.88,337984.28,3383.9035,6.0
MC-40982,2025-01-29,FR,Nice,HR Manager,budget,French,social_media,awareness,82220,1813,138,3566.3,17350.65,4.8652,3.0
MC-40365,2025-01-29,IN,Hyderabad,Product Manager,budget,Hindi,content_marketing,awareness,3917,52,3,1302.48,460.13,0.3533,2.0
MC-42091,2025-01-29,IN,Pune,Writer,budget,Hindi,social_media,retention,500000,8457,502,264.22,58593.31,221.7596,3.0
MC-41278,2025-01-29,US,New York,Architect,premium,English,email,retention,3842,121,2,5147.88,9956.68,1.9341,3.0
MC-41922,2025-01-29,US,Seattle,Consultant,mid,English,display,acquisition,99945,1181,36,15061.79,28951.2,1.9222,7.0
MC-42111,2025-01-29,CA,Ottawa,Writer,mid,English,influencer,acquisition,18097,449,25,2535.2,11413.83,4.5021,9.0
MC-40701,2025-01-29,IL,Netanya,Consultant,mid,Hebrew,email,awareness,17715,669,9,5632.77,6131.84,1.0886,3.0
MC-40958,2025-01-29,CA,Calgary,Researcher,mid,English,social_media,acquisition,68777,1013,22,1037.26,19517.41,18.8163,6.0
MC-41421,2025-01-29,ZA,Cape Town,Product Manager,budget,Afrikaans,influencer,acquisition,8479,188,2,383.88,292.05,0.7608,9.0
MC-41896,2025-01-29,BR,Salvador,Designer,mid,Portuguese,search,re_engagement,84829,5893,332,2242.78,152497.64,67.9949,9.0
MC-42532,2025-01-29,GB,Leeds,Product Manager,mid,English,search,re_engagement,50049,3581,114,17813.95,95688.38,5.3715,8.0
MC-42700,2025-01-29,US,Houston,Product Manager,budget,English,email,awareness,89964,2752,120,4390.59,15410.47,3.5099,5.0
MC-40277,2025-01-29,US,San Francisco,HR Manager,budget,English,social_media,awareness,36730,628,37,332.54,3254.82,9.7878,5.0
MC-41835,2025-01-29,US,San Francisco,Architect,budget,English,social_media,acquisition,113117,2796,209,803.75,37421.22,46.5583,2.0
MC-40414,2025-01-29,AU,Adelaide,Designer,mid,English,search,awareness,14850,1094,30,3456.9,16832.65,4.8693,6.0
MC-41786,2025-01-29,AU,Brisbane,Teacher,mid,English,social_media,acquisition,190160,2727,126,3711.43,79135.01,21.322,7.0
MC-42020,2025-01-29,MX,Tijuana,Designer,mid,Spanish,social_media,retention,32722,511,12,560.93,6154.53,10.972,10.0
MC-40357,2025-01-29,US,Seattle,Data Scientist,mid,English,display,awareness,11208,111,5,898.51,5568.03,6.197,3.0
MC-41452,2025-01-29,US,Chicago,Designer,premium,English,email,re_engagement,5565,164,11,5263.19,31047.7,5.899,3.0
MC-42633,2025-01-29,IN,Pune,Architect,mid,Hindi,email,retention,156792,5449,280,1243.07,371383.85,298.7634,3.0
MC-42626,2025-01-29,US,San Francisco,Data Scientist,mid,English,email,awareness,1428,34,1,1185.53,976.91,0.824,5.0
MC-42309,2025-01-29,GB,Leeds,Sales Rep,budget,English,email,retention,4867,131,8,6870.97,744.84,0.1084,3.0
MC-41703,2025-01-29,GB,Manchester,Product Manager,mid,English,search,acquisition,79971,7164,296,715.64,241967.08,338.1129,8.0
MC-41616,2025-01-29,US,New York,Consultant,budget,English,search,retention,38679,3294,191,2191.83,32116.77,14.6529,10.0
MC-42325,2025-01-29,US,Los Angeles,Consultant,mid,English,search,acquisition,29610,2207,118,274.89,105799.74,384.8803,8.0
MC-42616,2025-01-29,US,Los Angeles,Product Manager,mid,English,social_media,retention,9650,149,7,827.2,6681.98,8.0778,10.0
MC-41850,2025-01-29,IN,Mumbai,Software Engineer,mid,Hindi,influencer,awareness,493403,9519,521,124.91,518739.37,4152.9051,4.0
MC-41094,2025-01-29,IN,Hyderabad,Marketing Manager,mid,Hindi,search,acquisition,20885,1831,128,894.4,116053.27,129.7554,7.0
MC-41949,2025-01-29,US,Seattle,Researcher,premium,English,influencer,re_engagement,195733,3942,208,1329.22,798144.19,600.4606,9.0
MC-42059,2025-01-29,GB,Leeds,Designer,budget,English,search,re_engagement,89644,6353,326,1403.43,38939.29,27.7458,1.0
MC-40634,2025-01-29,US,San Francisco,Physician,mid,English,email,acquisition,21424,572,22,497.19,19724.78,39.6725,1.0
MC-42388,2025-01-29,NL,Rotterdam,Lawyer,mid,Dutch,social_media,acquisition,295965,5210,262,2664.46,297984.51,111.8367,1.0
MC-40786,2025-01-29,GB,Bristol,Product Manager,mid,English,influencer,acquisition,80505,2289,158,601.78,136060.12,226.0961,6.0
MC-41535,2025-01-29,DE,Stuttgart,Product Manager,premium,German,content_marketing,acquisition,19758,298,10,1884.5,47188.69,25.0404,7.0
MC-41011,2025-01-30,US,Houston,Product Manager,mid,English,display,retention,9726,131,7,387.61,6303.87,16.2634,7.0
MC-41074,2025-01-30,US,Seattle,Architect,mid,English,social_media,acquisition,46622,1036,31,1513.04,36967.31,24.4325,7.0
MC-40239,2025-01-30,CA,Ottawa,HR Manager,mid,English,search,awareness,91459,5757,145,301.61,96478.18,319.8773,4.0
MC-40950,2025-01-30,ZA,Durban,HR Manager,mid,Afrikaans,search,awareness,80242,5680,363,817.78,210416.79,257.3024,3.0
MC-40122,2025-01-30,AU,Adelaide,Sales Rep,mid,English,content_marketing,acquisition,8121,164,7,4418.54,4399.51,0.9957,5.0
MC-40659,2025-01-30,US,Phoenix,Consultant,mid,English,content_marketing,awareness,9793,218,9,839.14,7358.95,8.7696,3.0
MC-41748,2025-01-30,US,San Francisco,Sales Rep,budget,English,social_media,acquisition,83832,1987,78,2136.74,9802.84,4.5878,1.0
MC-41750,2025-01-30,FR,Bordeaux,HR Manager,mid,French,social_media,acquisition,108630,2696,81,2589.28,44815.48,17.3081,7.0
MC-41116,2025-01-30,FR,Bordeaux,Physician,mid,French,social_media,retention,174460,2501,44,3458.33,41515.84,12.0046,6.0
MC-40622,2025-01-30,DE,Stuttgart,Researcher,budget,German,email,retention,78124,2925,230,4619.16,32650.2,7.0684,2.0
MC-40145,2025-01-30,US,Los Angeles,Sales Rep,mid,English,email,acquisition,3212,81,1,1934.11,457.64,0.2366,2.0
MC-40590,2025-01-30,DE,Stuttgart,Software Engineer,premium,German,display,retention,30699,347,3,3180.66,17189.95,5.4045,8.0
MC-40580,2025-01-30,US,Seattle,Consultant,budget,English,influencer,re_engagement,23472,625,13,453.72,2337.81,5.1525,5.0
MC-41681,2025-01-30,GB,Manchester,Consultant,premium,English,social_media,acquisition,63015,1485,49,2778.84,166400.21,59.8812,4.0
MC-40558,2025-01-30,CA,Calgary,Teacher,mid,English,influencer,acquisition,20129,503,6,967.1,3463.82,3.5817,2.0
MC-41997,2025-01-30,BR,Brasília,Accountant,mid,Portuguese,search,acquisition,100504,5832,349,1325.33,279177.66,210.6477,8.0
MC-40497,2025-01-30,DE,Munich,Researcher,mid,German,email,acquisition,3304,113,2,428.63,1876.16,4.3771,10.0
MC-42667,2025-01-30,IN,Pune,Software Engineer,mid,Hindi,email,awareness,6374,248,12,6768.07,12060.72,1.782,7.0
MC-40181,2025-01-30,GB,Manchester,Software Engineer,budget,English,social_media,awareness,10495,233,5,437.74,898.05,2.0516,9.0
MC-42063,2025-01-30,ZA,Pretoria,HR Manager,budget,Afrikaans,search,re_engagement,492358,25898,565,637.86,47857.46,75.0282,4.0
MC-40185,2025-01-30,CA,Vancouver,Marketing Manager,premium,English,social_media,acquisition,59970,1311,81,1653.94,340717.01,206.0032,8.0
MC-42640,2025-01-30,IN,Pune,Writer,budget,Hindi,search,retention,100498,5857,417,5388.13,39215.96,7.2782,3.0
MC-40282,2025-01-30,US,Phoenix,Product Manager,premium,English,search,retention,110320,9736,528,426.34,1769769.42,4151.0752,6.0
MC-42525,2025-01-30,ZA,Port Elizabeth,Designer,budget,Afrikaans,email,awareness,2033,67,1,1487.97,105.43,0.0709,2.0
MC-40541,2025-01-30,US,San Francisco,Marketing Manager,mid,English,social_media,acquisition,103285,2081,95,599.95,73435.84,122.4033,3.0
MC-42768,2025-01-30,NL,Utrecht,Software Engineer,budget,Dutch,email,acquisition,5796,161,7,641.83,1539.94,2.3993,3.0
MC-41754,2025-01-30,CA,Montreal,HR Manager,mid,English,search,awareness,196037,13510,237,420.67,158350.41,376.4243,3.0
MC-40711,2025-01-30,IN,Chennai,Software Engineer,mid,Hindi,social_media,awareness,55837,1201,71,5196.9,90735.72,17.4596,6.0
MC-40045,2025-01-30,DE,Stuttgart,Researcher,premium,German,email,acquisition,12860,484,19,164.9,83416.27,505.8597,9.0
MC-40064,2025-01-30,NL,Utrecht,Product Manager,mid,Dutch,social_media,acquisition,38615,763,40,621.91,26611.1,42.7893,8.0
MC-40065,2025-01-30,NL,The Hague,Designer,budget,Dutch,email,retention,3735,117,2,395.04,238.4,0.6035,1.0
MC-40043,2025-01-30,US,San Francisco,Software Engineer,budget,English,social_media,acquisition,22707,469,19,1427.51,4069.23,2.8506,3.0
MC-40850,2025-01-30,GB,Leeds,Marketing Manager,mid,English,social_media,acquisition,142245,3278,163,317.31,130891.37,412.5031,9.0
MC-40821,2025-01-30,CA,Ottawa,Physician,budget,English,content_marketing,re_engagement,9021,200,15,3573.63,2977.03,0.8331,9.0
MC-41260,2025-01-30,IN,Chennai,Designer,premium,Hindi,social_media,awareness,89872,1486,103,9826.74,234125.64,23.8254,6.0
MC-41426,2025-01-30,IN,Kolkata,Sales Rep,premium,Hindi,social_media,acquisition,42212,948,70,2728.83,195450.02,71.6241,1.0
MC-40773,2025-01-30,US,San Francisco,Researcher,budget,English,influencer,awareness,38541,943,15,562.03,2022.1,3.5979,2.0
MC-41552,2025-01-30,GB,London,Researcher,mid,English,display,awareness,11943,119,7,2592.47,6459.71,2.4917,9.0
MC-40052,2025-01-30,BR,Fortaleza,Teacher,premium,Portuguese,influencer,acquisition,31192,643,38,2921.99,100804.64,34.4986,2.0
MC-42441,2025-01-31,US,San Francisco,Designer,premium,English,email,re_engagement,3406,75,0,1882.68,0.0,0.0,6.0
MC-42456,2025-01-31,DE,Berlin,Physician,mid,German,display,acquisition,200862,2549,128,6435.52,168643.37,26.2051,3.0
MC-42376,2025-01-31,BR,Fortaleza,Architect,mid,Portuguese,search,acquisition,9222,716,32,2416.37,30372.1,12.5693,2.0
MC-42480,2025-01-31,GB,Birmingham,Physician,mid,English,email,acquisition,68272,2390,183,704.94,201209.03,285.4272,3.0
MC-41201,2025-01-31,US,Los Angeles,Writer,mid,English,influencer,acquisition,500000,10357,131,2228.31,84115.6,37.7486,3.0
MC-41236,2025-01-31,ES,Bilbao,Software Engineer,mid,Spanish,search,re_engagement,92822,8436,259,1722.6,337417.37,195.8768,9.0
MC-42547,2025-01-31,IN,Chennai,Consultant,mid,Hindi,email,awareness,62778,1661,107,1790.05,82573.67,46.1293,9.0
MC-42137,2025-01-31,IL,Beer Sheva,Sales Rep,mid,Hebrew,social_media,acquisition,32767,473,6,717.57,3763.54,5.2448,10.0
MC-42997,2025-01-31,GB,Glasgow,Researcher,mid,English,content_marketing,retention,2569,48,2,2053.48,1328.06,0.6467,5.0
MC-41230,2025-01-31,IN,Chennai,Marketing Manager,mid,Hindi,content_marketing,retention,172406,3659,173,470.26,146185.11,310.8602,1.0
MC-41998,2025-01-31,ZA,Port Elizabeth,Researcher,mid,Afrikaans,email,re_engagement,17853,679,17,1950.74,13977.64,7.1653,4.0
MC-42007,2025-01-31,BR,Salvador,Product Manager,budget,Portuguese,email,retention,4386600,114795,3516,2292.97,532283.64,232.1372,8.0
MC-41300,2025-01-31,GB,Birmingham,Architect,mid,English,influencer,awareness,1763400,40182,1642,3636.97,1850607.4,508.8322,5.0
MC-41636,2025-01-31,IL,Beer Sheva,Marketing Manager,budget,Hebrew,email,awareness,20469,751,20,2938.21,3473.14,1.1821,4.0
MC-41947,2025-01-31,SG,Singapore,Consultant,mid,English,social_media,acquisition,123742,1999,123,1428.64,87942.79,61.557,6.0
MC-42690,2025-01-31,BR,Brasília,Physician,budget,Portuguese,search,retention,79707,6099,79,6359.34,17541.61,2.7584,1.0
MC-41908,2025-01-31,NL,Amsterdam,Designer,budget,Dutch,social_media,re_engagement,251920,3860,109,1016.6,9750.83,9.5916,3.0
MC-41833,2025-01-31,US,Houston,Consultant,budget,English,social_media,acquisition,245410,3663,78,472.55,10729.02,22.7045,6.0
MC-42853,2025-01-31,AU,Perth,Marketing Manager,budget,English,display,awareness,48519,535,29,796.12,3744.22,4.7031,1.0
MC-41540,2025-01-31,US,Houston,Accountant,mid,English,social_media,acquisition,35222,876,10,7657.9,7819.74,1.0211,7.0
MC-41569,2025-01-31,IN,Hyderabad,Data Scientist,mid,Hindi,search,acquisition,64993,3952,267,1290.13,321929.52,249.5326,4.0
MC-41576,2025-01-31,US,Chicago,Physician,mid,English,social_media,acquisition,60675,1506,42,8266.65,49280.21,5.9613,8.0
MC-41619,2025-01-31,CA,Montreal,Physician,mid,English,search,awareness,41847,3910,302,906.78,359438.77,396.3903,10.0
MC-42977,2025-01-31,IN,Delhi,Accountant,mid,Hindi,email,acquisition,40601,857,61,2173.51,42167.24,19.4005,8.0
MC-42040,2025-01-31,US,Los Angeles,Researcher,mid,English,social_media,retention,107745,2036,41,1819.02,27704.46,15.2304,10.0
