date,gig_category,n_active_vendors,n_new_vendors,avg_vendor_rating,top_rated_fraction,total_profile_views,avg_profile_views,search_impressions,click_through_rate,avg_response_time_hours
2025-01-19,Translation,3687,30,3.94,0.189,9294.0,2.5,127170.0,0.0493,13.9
2025-01-19,Video Production,1547,21,4.17,0.177,3312.0,2.1,54055.0,0.046,15.5
2025-01-19,Virtual Assistant,4480,25,3.83,0.179,11317.0,2.5,191001.0,0.0598,1.3
2025-01-19,Web Development,3714,15,4.34,0.188,9584.0,2.6,138246.0,0.0543,8.9
2025-01-20,AI/ML Development,1952,15,4.24,0.174,9488.0,4.9,115144.0,0.0502,6.7
2025-01-20,Content Writing,7265,44,4.04,0.198,39419.0,5.4,561088.0,0.0374,17.9
2025-01-20,Data Analysis,3082,48,4.32,0.146,15410.0,5.0,219272.0,0.0428,4.3
2025-01-20,Financial Modeling,893,4,4.55,0.16,3759.0,4.2,66978.0,0.0454,3.5
2025-01-20,Graphic Design,5669,16,4.22,0.154,23657.0,4.2,397943.0,0.0348,13.0
2025-01-20,Legal Consulting,576,4,4.66,0.131,2768.0,4.8,45158.0,0.0409,18.0
2025-01-20,Mobile App,1820,10,4.13,0.146,7456.0,4.1,122385.0,0.047,8.3
2025-01-20,Music Production,1154,11,3.83,0.189,5221.0,4.5,80049.0,0.054,17.1
2025-01-20,Photography,2011,18,4.06,0.165,10422.0,5.2,145086.0,0.0487,4.3
2025-01-20,SEO/SEM,2390,12,4.08,0.191,13211.0,5.5,169610.0,0.0399,7.2
2025-01-20,Social Media Management,3373,18,3.81,0.165,14315.0,4.2,218590.0,0.0489,3.2
2025-01-20,Translation,4197,18,4.06,0.144,21390.0,5.1,383711.0,0.0365,19.7
2025-01-20,Video Production,1442,18,4.19,0.141,6260.0,4.3,80541.0,0.0366,8.8
2025-01-20,Virtual Assistant,4438,45,3.68,0.117,16391.0,3.7,211751.0,0.0477,5.3
2025-01-20,Web Development,3184,14,4.43,0.186,15646.0,4.9,208788.0,0.0465,6.9
2025-01-21,AI/ML Development,1746,11,4.49,0.168,10096.0,5.8,141251.0,0.0427,12.0
2025-01-21,Content Writing,6423,66,4.11,0.185,35791.0,5.6,602680.0,0.0325,5.6
2025-01-21,Data Analysis,2729,10,4.28,0.145,15798.0,5.8,283263.0,0.0595,4.8
2025-01-21,Financial Modeling,851,6,4.55,0.13,4125.0,4.8,52689.0,0.0553,19.7
2025-01-21,Graphic Design,4598,20,4.29,0.15,24598.0,5.3,420902.0,0.0526,16.2
2025-01-21,Legal Consulting,593,2,4.58,0.133,3069.0,5.2,51517.0,0.052,5.0
2025-01-21,Mobile App,1809,24,4.29,0.204,9531.0,5.3,159943.0,0.0422,3.7
2025-01-21,Music Production,1342,13,3.95,0.159,4814.0,3.6,68141.0,0.0623,18.0
2025-01-21,Photography,2060,22,4.33,0.14,11664.0,5.7,156999.0,0.0313,5.2
2025-01-21,SEO/SEM,2142,13,4.06,0.202,8365.0,3.9,136204.0,0.0399,22.1
2025-01-21,Social Media Management,2908,21,3.86,0.131,12970.0,4.5,207653.0,0.0324,5.5
2025-01-21,Translation,4068,42,3.95,0.112,15703.0,3.9,205888.0,0.0518,6.9
2025-01-21,Video Production,1314,13,4.33,0.13,6548.0,5.0,87371.0,0.0494,6.3
2025-01-21,Virtual Assistant,4471,19,3.87,0.114,21910.0,4.9,296070.0,0.0305,7.7
2025-01-21,Web Development,3271,26,4.35,0.098,13376.0,4.1,183313.0,0.0356,19.7
2025-01-22,AI/ML Development,1798,19,4.37,0.127,7679.0,4.3,102520.0,0.0438,10.3
2025-01-22,Content Writing,7153,77,3.99,0.108,30237.0,4.2,369566.0,0.042,11.0
2025-01-22,Data Analysis,2795,21,4.31,0.142,16009.0,5.7,222120.0,0.0442,3.4
2025-01-22,Financial Modeling,882,6,4.53,0.172,4907.0,5.6,71871.0,0.0396,16.1
2025-01-22,Graphic Design,5470,43,4.14,0.159,22174.0,4.1,366870.0,0.0406,6.3
2025-01-22,Legal Consulting,696,1,4.67,0.132,3149.0,4.5,39675.0,0.0362,10.1
2025-01-22,Mobile App,2179,9,4.26,0.135,11887.0,5.5,147859.0,0.0473,3.3
2025-01-22,Music Production,1229,6,3.99,0.112,6352.0,5.2,100820.0,0.0454,27.4
2025-01-22,Photography,2040,12,4.22,0.169,8545.0,4.2,145566.0,0.0413,15.2
2025-01-22,SEO/SEM,-4,21,4.02,0.175,8998.0,4.4,145172.0,0.0394,6.0
2025-01-22,Social Media Management,3500,15,3.85,0.153,14809.0,4.2,238448.0,0.0517,3.3
2025-01-22,Translation,4207,32,3.92,0.148,17317.0,4.1,307849.0,0.0403,5.2
2025-01-22,Video Production,1478,5,4.25,0.163,8139.0,5.5,127945.0,0.049,5.6
2025-01-22,Virtual Assistant,4397,25,3.81,0.104,20942.0,4.8,349753.0,0.0495,6.4
2025-01-22,Web Development,3269,16,4.35,0.149,15316.0,4.7,193682.0,0.0326,10.5
2025-01-23,AI/ML Development,1782,33,4.49,0.118,6146.0,3.4,76013.0,0.0396,4.8
2025-01-23,Content Writing,6201,36,4.01,0.158,19415.0,3.1,319225.0,0.0423,15.8
2025-01-23,Data Analysis,3030,13,4.46,0.066,14215.0,4.7,225418.0,0.0424,12.9
2025-01-23,Financial Modeling,1009,16,4.61,0.136,3679.0,3.6,52066.0,0.0434,9.9
2025-01-23,Graphic Design,4678,39,4.14,0.201,15305.0,3.3,191644.0,0.0323,2.5
2025-01-23,Legal Consulting,567,2,4.63,0.112,2345.0,4.1,36307.0,0.0487,13.8
2025-01-23,Mobile App,1910,12,4.3,0.17,7422.0,3.9,121200.0,0.0347,11.0
2025-01-23,Music Production,1387,10,3.94,0.147,5073.0,3.7,73530.0,0.053,13.8
2025-01-23,Photography,-4,14,4.1,0.123,7358.0,3.5,130384.0,0.0452,5.1
2025-01-23,SEO/SEM,2215,39,4.05,0.151,10060.0,4.5,122439.0,0.0505,6.0
2025-01-23,Social Media Management,3079,34,3.85,0.135,13112.0,4.3,219754.0,0.0323,6.9
2025-01-23,Translation,4066,38,3.96,0.115,15225.0,3.7,197038.0,0.0461,11.1
2025-01-23,Video Production,1313,24,4.21,0.128,5514.0,4.2,71076.0,0.0341,4.5
2025-01-23,Virtual Assistant,4393,24,3.86,0.144,18827.0,4.3,243013.0,0.0525,14.0
2025-01-23,Web Development,3454,13,4.37,0.204,13099.0,3.8,200391.0,0.0587,2.5
2025-01-24,AI/ML Development,1760,32,4.46,0.147,8027.0,4.6,139638.0,0.0454,29.5
2025-01-24,Content Writing,6198,64,4.2,0.115,27297.0,4.4,406204.0,0.0543,7.4
2025-01-24,Data Analysis,3014,33,4.31,0.169,14531.0,4.8,236316.0,0.0597,2.0
2025-01-24,Financial Modeling,886,5,4.56,0.169,4106.0,4.6,68027.0,0.0721,7.1
2025-01-24,Graphic Design,5303,104,4.13,0.196,22651.0,4.3,405471.0,0.0482,11.2
2025-01-24,Legal Consulting,701,2,4.62,0.126,3248.0,4.6,45183.0,0.0564,7.5
2025-01-24,Mobile App,2231,17,4.24,0.13,9200.0,4.1,117436.0,0.0349,10.1
2025-01-24,Music Production,1351,16,4.03,0.143,4961.0,3.7,61493.0,0.049,10.7
2025-01-24,Photography,1700,27,4.05,0.107,5929.0,3.5,100211.0,0.0452,9.0
2025-01-24,SEO/SEM,1997,24,4.11,0.15,7821.0,3.9,94373.0,0.0504,12.0
2025-01-24,Social Media Management,3404,11,3.83,0.188,11308.0,3.3,162279.0,0.0425,3.8
2025-01-24,Translation,3649,18,3.96,0.169,12058.0,3.3,167572.0,0.0321,6.5
2025-01-24,Video Production,1441,8,4.24,0.103,4700.0,3.3,81433.0,0.0331,11.8
2025-01-24,Virtual Assistant,4332,24,3.87,0.155,17211.0,4.0,215898.0,0.051,3.6
2025-01-24,Web Development,3575,43,4.36,0.116,11809.0,3.3,198918.0,0.0449,7.2
2025-01-25,AI/ML Development,1936,22,4.42,0.167,6172.0,3.2,80578.0,0.0398,1.9
2025-01-25,Content Writing,7319,38,4.15,0.18,17528.0,2.4,210971.0,0.0435,19.0
2025-01-25,Data Analysis,2649,26,4.3,0.075,7305.0,2.8,114281.0,0.0293,6.0
2025-01-25,Financial Modeling,962,9,4.51,0.104,2602.0,2.7,45835.0,0.0318,5.1
2025-01-25,Graphic Design,4915,59,4.15,0.173,14122.0,2.9,220599.0,0.0421,5.3
2025-01-25,Legal Consulting,562,6,4.72,0.144,1662.0,3.0,24544.0,0.0349,2.9
2025-01-25,Mobile App,1808,12,4.13,0.093,4404.0,2.4,78904.0,0.0479,11.7
2025-01-25,Music Production,1316,6,3.83,0.151,3543.0,2.7,48487.0,0.0506,2.7
2025-01-25,Photography,1909,28,4.06,0.157,5309.0,2.8,66536.0,0.0406,6.4
2025-01-25,SEO/SEM,2134,10,4.02,0.141,6185.0,2.9,106577.0,0.0566,2.4
2025-01-25,Social Media Management,3176,50,3.88,0.17,6882.0,2.2,93540.0,0.0368,19.8
2025-01-25,Translation,3872,24,4.06,0.115,9227.0,2.4,131648.0,0.0506,18.7
2025-01-25,Video Production,1658,6,4.21,0.169,4213.0,2.5,73558.0,0.0339,4.9
2025-01-25,Virtual Assistant,4829,24,3.98,0.141,11048.0,2.3,170669.0,0.0643,9.0
2025-01-25,Web Development,3738,26,4.31,0.111,10204.0,2.7,159444.0,0.0559,2.2
2025-01-26,AI/ML Development,1831,33,4.31,0.151,5431.0,3.0,83860.0,0.0412,17.5
2025-01-26,Content Writing,6323,49,4.0,0.172,16080.0,2.5,254834.0,0.047,17.8
2025-01-26,Data Analysis,2745,17,4.4,0.122,6421.0,2.3,91975.0,0.0312,10.4
2025-01-26,Financial Modeling,831,10,4.56,0.177,2205.0,2.7,27733.0,0.0381,5.5
2025-01-26,Graphic Design,5614,46,4.07,0.18,14662.0,2.6,195897.0,0.0492,7.0
2025-01-26,Legal Consulting,621,5,4.58,0.155,2069.0,3.3,31330.0,0.0372,6.8
2025-01-26,Mobile App,1798,7,4.24,0.129,4134.0,2.3,60472.0,0.0374,2.4
2025-01-26,Music Production,1329,9,3.92,0.175,2779.0,2.1,36583.0,0.0536,5.0
2025-01-26,Photography,1936,14,4.15,0.181,3953.0,2.0,51035.0,0.0562,7.4
2025-01-26,SEO/SEM,2346,27,4.01,0.116,6826.0,2.9,105695.0,0.0617,9.3
2025-01-26,Social Media Management,3095,15,3.79,0.13,8221.0,2.7,110118.0,0.0401,5.2
2025-01-26,Translation,3746,20,3.89,0.116,9912.0,2.6,142385.0,0.0336,3.8
2025-01-26,Video Production,1512,9,4.24,0.147,3659.0,2.4,55979.0,0.0418,12.5
2025-01-26,Virtual Assistant,4203,33,3.87,0.141,8022.0,1.9,138250.0,0.0397,19.4
2025-01-26,Web Development,3790,65,4.37,0.112,10627.0,2.8,168772.0,0.0383,8.1
2025-01-27,AI/ML Development,1994,10,4.53,0.144,11387.0,5.7,145454.0,0.0405,4.4
2025-01-27,Content Writing,7673,78,4.06,0.15,30872.0,4.0,543171.0,0.0486,2.4
2025-01-27,Data Analysis,2664,24,4.35,0.135,12094.0,4.5,213218.0,0.029,11.4
2025-01-27,Financial Modeling,974,6,4.56,0.126,5287.0,5.4,69378.0,0.0355,3.4
2025-01-27,Graphic Design,4503,14,4.09,0.209,20646.0,4.6,288653.0,0.0532,3.9
2025-01-27,Legal Consulting,648,2,4.59,0.126,2946.0,4.5,38187.0,0.0432,9.9
2025-01-27,Mobile App,2043,9,4.31,0.197,11613.0,5.7,182096.0,0.0504,9.6
2025-01-27,Music Production,1273,16,3.89,0.153,6227.0,4.9,104103.0,0.0303,4.5
2025-01-27,Photography,1949,8,4.1,0.13,8280.0,4.2,143128.0,0.036,4.7
2025-01-27,SEO/SEM,2201,16,4.07,0.158,8565.0,3.9,111566.0,0.0526,10.8
2025-01-27,Social Media Management,3226,11,3.89,0.14,14949.0,4.6,216851.0,0.0447,17.2
2025-01-27,Translation,4150,103,3.86,0.174,19861.0,4.8,286607.0,0.0509,6.7
2025-01-27,Video Production,1312,8,4.27,0.153,7400.0,5.6,102299.0,0.0399,4.3
2025-01-27,Virtual Assistant,4580,30,3.83,0.187,18082.0,3.9,294304.0,0.0498,6.9
2025-01-27,Web Development,3611,25,4.24,0.105,17542.0,4.9,266806.0,0.037,8.6
2025-01-28,AI/ML Development,1748,23,4.46,0.126,7940.0,4.5,134738.0,0.0363,29.3
2025-01-28,Content Writing,7677,27,3.96,0.151,29968.0,3.9,402373.0,0.0555,5.4
2025-01-28,Data Analysis,3037,23,4.27,0.151,14592.0,4.8,251857.0,0.0526,7.6
2025-01-28,Financial Modeling,889,8,4.56,0.181,4541.0,5.1,66605.0,0.0457,10.0
2025-01-28,Graphic Design,4513,10,4.21,0.214,25762.0,5.7,431811.0,0.0513,4.3
2025-01-28,Legal Consulting,688,2,4.67,0.125,3022.0,4.4,48728.0,0.0492,1.9
2025-01-28,Mobile App,1960,33,4.21,0.167,8148.0,4.2,137667.0,0.0535,4.5
2025-01-28,Music Production,1144,18,3.98,0.148,5773.0,5.0,91569.0,0.0364,28.5
2025-01-28,Photography,2077,10,4.14,0.17,10060.0,4.8,141867.0,0.0398,18.4
2025-01-28,SEO/SEM,2462,36,3.97,0.194,11475.0,4.7,147773.0,0.0434,8.1
2025-01-28,Social Media Management,3343,39,3.85,0.161,14694.0,4.4,232284.0,0.0475,5.3
2025-01-28,Translation,3944,23,3.94,0.181,19824.0,5.0,347816.0,0.052,10.1
2025-01-28,Video Production,1653,7,4.25,0.147,8057.0,4.9,123627.0,0.031,12.9
2025-01-28,Virtual Assistant,4420,69,3.78,0.248,20225.0,4.6,329271.0,0.0378,4.8
2025-01-28,Web Development,3771,10,4.35,0.183,22126.0,5.9,307510.0,0.041,4.5
2025-01-29,AI/ML Development,1745,47,4.46,0.126,9909.0,5.7,159330.0,0.0314,19.4
2025-01-29,Content Writing,7073,59,4.02,0.175,32248.0,4.6,396613.0,0.0493,11.7
2025-01-29,Data Analysis,2534,9,4.32,0.127,13894.0,5.5,235776.0,0.0495,5.6
2025-01-29,Financial Modeling,878,8,4.52,0.093,4420.0,5.0,63427.0,0.0504,5.3
2025-01-29,Graphic Design,5655,74,4.22,0.195,23756.0,4.2,293694.0,0.042,4.6
2025-01-29,Legal Consulting,697,3,4.7,0.158,3806.0,5.5,58058.0,0.0364,5.3
2025-01-29,Mobile App,1864,12,4.33,0.107,8501.0,4.6,142292.0,0.0443,26.1
2025-01-29,Music Production,1241,4,3.97,0.163,5029.0,4.1,78839.0,0.0497,29.6
2025-01-29,Photography,1756,4,4.14,0.06,8379.0,4.8,102550.0,0.0459,10.2
2025-01-29,SEO/SEM,2412,11,3.9,0.158,9008.0,3.7,123813.0,0.05,4.2
2025-01-29,Social Media Management,3039,34,3.78,0.15,12713.0,4.2,196834.0,0.0545,15.2
2025-01-29,Translation,3735,7,3.9,0.158,18716.0,5.0,252206.0,0.0372,13.6
2025-01-29,Video Production,1523,7,4.21,0.155,8400.0,5.5,133706.0,0.0375,4.4
2025-01-29,Virtual Assistant,4837,37,3.89,0.132,22170.0,4.6,270462.0,0.0402,10.9
2025-01-29,Web Development,3635,20,4.36,0.136,14465.0,4.0,188072.0,0.0395,5.1
2025-01-30,AI/ML Development,1765,13,4.37,0.14,7993.0,4.5,129832.0,0.0465,12.6
2025-01-30,Content Writing,6122,30,4.12,0.107,24143.0,3.9,349657.0,0.0453,9.6
2025-01-30,Data Analysis,2804,15,4.36,0.133,12263.0,4.4,187450.0,0.0415,15.6
2025-01-30,Financial Modeling,950,4,4.46,0.175,3200.0,3.4,51463.0,0.0449,3.8
2025-01-30,Graphic Design,5044,15,4.01,0.149,22499.0,4.5,324744.0,0.0388,6.3
2025-01-30,Legal Consulting,598,8,4.61,0.148,3117.0,5.2,37727.0,0.0363,3.3
2025-01-30,Mobile App,2260,25,4.29,0.185,9411.0,4.2,118247.0,0.0446,1.4
2025-01-30,Music Production,1181,19,3.92,0.188,3549.0,3.0,53468.0,0.0511,2.8
2025-01-30,Photography,1708,33,4.08,0.165,7810.0,4.6,104795.0,0.0358,5.0
2025-01-30,SEO/SEM,2447,30,4.03,0.128,7698.0,3.1,117809.0,0.0349,1.8
2025-01-30,Social Media Management,3400,19,3.83,0.147,10309.0,3.0,160668.0,0.041,18.3
2025-01-30,Translation,3948,33,3.95,0.162,14137.0,3.6,202085.0,0.0292,5.3
2025-01-30,Video Production,1378,6,4.17,0.125,4648.0,3.4,71996.0,0.0388,16.5
2025-01-30,Virtual Assistant,4543,9,3.85,0.115,15240.0,3.4,200843.0,0.05,10.1
2025-01-30,Web Development,3200,23,4.33,0.135,14086.0,4.4,186655.0,0.0421,7.4
2025-01-31,AI/ML Development,1898,10,4.43,0.128,6951.0,3.7,109328.0,0.0426,9.3
2025-01-31,Content Writing,7225,23,4.03,0.174,31420.0,4.3,447899.0,0.0444,16.7
2025-01-31,Data Analysis,2777,35,4.45,0.161,12068.0,4.3,213884.0,0.0564,18.9
2025-01-31,Financial Modeling,900,9,4.59,0.188,3755.0,4.2,60956.0,0.0475,14.7
2025-01-31,Graphic Design,5620,70,4.15,0.124,19834.0,3.5,258113.0,0.0242,3.8
2025-01-31,Legal Consulting,701,3,4.66,0.165,2907.0,4.1,50095.0,0.0396,4.6
2025-01-31,Mobile App,2138,6,4.24,0.172,8684.0,4.1,118654.0,0.0368,10.8
2025-01-31,Music Production,1408,8,3.92,0.151,5817.0,4.1,72310.0,0.0482,5.5
2025-01-31,Photography,1728,13,4.23,0.176,7631.0,4.4,136650.0,0.0539,5.9
2025-01-31,SEO/SEM,2255,8,4.0,0.118,8359.0,3.7,109054.0,0.0322,22.2
2025-01-31,Social Media Management,3012,4,3.85,0.177,11954.0,4.0,172684.0,0.0482,21.2
2025-01-31,Translation,4258,23,3.94,0.124,12925.0,3.0,201161.0,0.0498,5.7
2025-01-31,Video Production,1384,17,4.29,0.116,4876.0,3.5,84829.0,0.0434,13.1
2025-01-31,Virtual Assistant,4476,17,3.81,0.166,18064.0,4.0,268784.0,0.0532,3.9
2025-01-31,Web Development,3014,27,4.47,0.135,10488.0,3.5,137358.0,0.0361,13.3
2025-02-01,AI/ML Development,1672,4,4.46,0.127,5727.0,3.4,79070.0,0.0544,22.1
2025-02-01,Content Writing,7523,97,3.95,0.139,17585.0,2.3,219072.0,0.0494,4.6
2025-02-01,Data Analysis,2473,8,4.29,0.16,7039.0,2.8,117933.0,0.0393,24.1
2025-02-01,Financial Modeling,886,6,4.51,0.141,2948.0,3.3,38645.0,0.0519,11.1
2025-02-01,Graphic Design,4763,45,4.18,0.162,12836.0,2.7,184696.0,0.0498,6.8
2025-02-01,Legal Consulting,687,5,4.59,0.15,2452.0,3.6,36064.0,0.0415,9.6
2025-02-01,Mobile App,1990,6,4.32,0.161,6431.0,3.2,104508.0,0.0325,20.8
2025-02-01,Music Production,1272,6,3.93,0.132,3406.0,2.7,42714.0,0.0444,6.1
2025-02-01,Photography,1877,7,4.05,0.164,5283.0,2.8,82155.0,0.0417,15.5
2025-02-01,SEO/SEM,2270,29,4.04,0.185,6858.0,3.0,90988.0,0.0438,11.3
2025-02-01,Social Media Management,3112,18,3.83,0.168,7376.0,2.4,123944.0,0.042,13.4
2025-02-01,Translation,4324,23,3.99,0.144,13199.0,3.1,181726.0,0.0426,17.6
2025-02-01,Video Production,1458,12,4.21,0.144,4625.0,3.2,81522.0,0.0484,2.2
2025-02-01,Virtual Assistant,4073,54,3.82,0.156,9360.0,2.3,119831.0,0.0503,4.2
2025-02-01,Web Development,3121,25,4.39,0.145,9621.0,3.1,160414.0,0.0364,20.4
2025-02-02,AI/ML Development,1937,24,4.38,0.181,4825.0,2.5,60894.0,0.0528,12.3
2025-02-02,Content Writing,7180,16,4.08,0.12,16781.0,2.3,229502.0,0.0432,3.6
2025-02-02,Data Analysis,2561,10,4.42,0.185,7090.0,2.8,102547.0,0.0459,6.9
2025-02-02,Financial Modeling,895,4,4.6,0.186,2525.0,2.8,39238.0,0.0448,17.9
2025-02-02,Graphic Design,5115,50,4.16,0.144,13488.0,2.6,167964.0,0.0572,4.1
2025-02-02,Legal Consulting,674,1,4.6,0.145,1775.0,2.6,21592.0,0.0455,11.2
2025-02-02,Mobile App,2039,13,4.2,0.185,5049.0,2.5,62486.0,0.0449,15.9
2025-02-02,Music Production,1389,4,3.95,0.13,3076.0,2.2,46867.0,0.0459,3.8
2025-02-02,Photography,1774,33,4.18,0.093,4428.0,2.5,56865.0,0.0603,2.5
2025-02-02,SEO/SEM,2290,16,4.02,0.104,5582.0,2.4,76340.0,0.0455,7.2
2025-02-02,Social Media Management,3422,21,3.78,0.086,9401.0,2.7,147355.0,0.0464,6.1
2025-02-02,Translation,3936,17,3.86,0.18,8779.0,2.2,150824.0,0.0379,4.8
2025-02-02,Video Production,1562,12,4.27,0.125,4377.0,2.8,77928.0,0.0407,1.7
2025-02-02,Virtual Assistant,4188,34,3.89,0.161,8309.0,2.0,100849.0,0.0436,12.0
2025-02-02,Web Development,3706,21,4.45,0.11,9087.0,2.5,155475.0,0.0563,16.3
2025-02-03,AI/ML Development,1886,14,4.38,0.161,10877.0,5.8,171132.0,0.0465,5.7
2025-02-03,Content Writing,7328,16,4.07,0.132,34367.0,4.7,515257.0,0.0346,8.8
2025-02-03,Data Analysis,2939,38,4.33,0.129,11630.0,4.0,154052.0,0.055,3.5
2025-02-03,Financial Modeling,901,3,4.53,0.179,5511.0,6.1,97759.0,0.0427,19.5
2025-02-03,Graphic Design,5443,56,4.15,0.151,23106.0,4.2,344269.0,0.0456,11.3
2025-02-03,Legal Consulting,572,3,4.63,0.182,3171.0,5.5,55553.0,0.04,11.9
2025-02-03,Mobile App,2250,10,4.16,0.198,11513.0,5.1,150595.0,0.0417,4.1
2025-02-03,Music Production,1428,14,3.92,0.113,7294.0,5.1,99476.0,0.0466,6.6
2025-02-03,Photography,2052,17,4.09,0.159,10502.0,5.1,150580.0,0.0556,9.9
2025-02-03,SEO/SEM,2094,7,4.01,0.175,9395.0,4.5,127739.0,0.0338,6.9
2025-02-03,Social Media Management,2861,30,3.82,0.219,14801.0,5.2,199333.0,0.0358,26.2
2025-02-03,Translation,4293,33,3.84,0.154,16832.0,3.9,260064.0,0.0384,2.4
2025-02-03,Video Production,1368,8,4.28,0.193,7425.0,5.4,97256.0,0.0423,22.7
2025-02-03,Virtual Assistant,4438,24,3.94,0.157,18618.0,4.2,246472.0,0.0402,3.7
2025-02-03,Web Development,3098,8,4.29,0.12,15041.0,4.9,222129.0,0.0405,3.5
2025-02-04,AI/ML Development,1891,9,4.35,0.164,10754.0,5.7,183004.0,0.0377,2.1
2025-02-04,Content Writing,7496,25,4.07,0.168,40962.0,5.5,590642.0,0.0637,5.0
2025-02-04,Data Analysis,2732,24,4.23,0.125,10687.0,3.9,169626.0,0.0333,19.2
2025-02-04,Financial Modeling,833,5,4.51,0.108,4798.0,5.8,81363.0,0.0482,13.0
2025-02-04,Graphic Design,5049,33,4.1,0.156,22558.0,4.5,303268.0,0.0396,9.4
2025-02-04,Legal Consulting,579,2,4.62,0.125,2609.0,4.5,40168.0,0.0282,33.0
2025-02-04,Mobile App,2034,20,4.28,0.179,11059.0,5.4,148722.0,0.0462,22.4
2025-02-04,Music Production,1375,12,3.91,0.134,6712.0,4.9,104171.0,0.0434,4.8
2025-02-04,Photography,1783,7,4.15,0.144,8186.0,4.6,129924.0,0.048,19.7
2025-02-04,SEO/SEM,2233,8,4.11,0.155,10734.0,4.8,141914.0,0.0522,4.2
2025-02-04,Social Media Management,3500,47,3.77,0.156,13942.0,4.0,189896.0,0.0538,9.5
2025-02-04,Translation,3657,36,3.96,0.128,18522.0,5.1,279002.0,0.0491,1.4
2025-02-04,Video Production,1315,5,4.27,0.095,7145.0,5.4,127178.0,0.046,9.5
2025-02-04,Virtual Assistant,4673,43,3.75,0.111,16759.0,3.6,296335.0,0.0358,8.7
2025-02-04,Web Development,3247,24,4.31,0.126,16306.0,5.0,218689.0,0.0534,6.8
2025-02-05,AI/ML Development,1747,29,4.48,0.157,7719.0,4.4,94665.0,0.0559,18.8
2025-02-05,Content Writing,7757,60,4.06,0.159,39209.0,5.1,544524.0,0.0428,11.8
2025-02-05,Data Analysis,2622,23,4.37,0.22,11397.0,4.3,183765.0,0.0436,5.5
2025-02-05,Financial Modeling,855,6,4.49,0.158,5153.0,6.0,71298.0,0.0458,14.5
2025-02-05,Graphic Design,4901,60,4.13,0.11,24038.0,4.9,305486.0,0.0553,4.1
2025-02-05,Legal Consulting,715,6,4.56,0.131,3499.0,4.9,44989.0,0.0479,5.8
2025-02-05,Mobile App,2207,27,4.23,0.196,12216.0,5.5,169778.0,0.0399,14.2
2025-02-05,Music Production,1245,13,3.91,0.13,4765.0,3.8,70005.0,0.0502,4.7
2025-02-05,Photography,2103,14,4.09,0.114,9039.0,4.3,156931.0,0.0525,5.0
2025-02-05,SEO/SEM,1996,11,4.07,0.173,10303.0,5.2,167458.0,0.0272,7.8
2025-02-05,Social Media Management,3141,20,3.84,0.165,14881.0,4.7,226891.0,0.0354,4.0
2025-02-05,Translation,4269,12,3.91,0.118,15293.0,3.6,203344.0,0.0473,11.3
2025-02-05,Video Production,1438,6,4.14,0.185,7100.0,4.9,105970.0,0.0352,7.2
2025-02-05,Virtual Assistant,4460,32,3.79,0.159,19422.0,4.4,236954.0,0.0469,18.7
2025-02-05,Web Development,3447,20,4.2,0.132,15406.0,4.5,212771.0,0.0421,6.6
2025-02-06,AI/ML Development,2008,15,4.38,0.135,7724.0,3.8,124482.0,0.0417,6.4
2025-02-06,Content Writing,6288,75,3.91,0.192,27199.0,4.3,326417.0,0.0437,9.7
2025-02-06,Data Analysis,2562,18,4.34,0.13,8464.0,3.3,122183.0,0.0582,37.6
2025-02-06,Financial Modeling,859,10,4.57,0.165,3630.0,4.2,57014.0,0.0442,10.2
2025-02-06,Graphic Design,4925,68,4.12,0.148,16190.0,3.3,286267.0,0.0316,9.0
2025-02-06,Legal Consulting,645,2,4.56,0.148,2557.0,4.0,42752.0,0.0413,4.3
2025-02-06,Mobile App,2001,7,4.32,0.141,8072.0,4.0,111346.0,0.0401,13.6
2025-02-06,Music Production,1371,5,3.98,0.155,5584.0,4.1,85829.0,0.0565,4.9
2025-02-06,Photography,1921,24,4.15,0.163,6467.0,3.4,97277.0,0.0488,6.2
2025-02-06,SEO/SEM,2303,4,3.95,0.129,8576.0,3.7,107178.0,0.0448,15.5
2025-02-06,Social Media Management,3519,33,3.79,0.103,13322.0,3.8,236749.0,0.0356,4.1
2025-02-06,Translation,4465,51,3.87,0.145,18743.0,4.2,332443.0,0.0407,5.6
2025-02-06,Video Production,1526,5,4.22,0.181,6748.0,4.4,88916.0,0.049,6.7
2025-02-06,Virtual Assistant,4117,11,3.85,0.161,17880.0,4.3,311471.0,0.0434,14.0
2025-02-06,Web Development,3723,43,4.37,0.153,14877.0,4.0,240593.0,0.0535,24.5
2025-02-07,AI/ML Development,1967,41,4.44,0.122,7529.0,3.8,108526.0,0.0536,7.0
2025-02-07,Content Writing,6464,72,4.07,0.127,29468.0,4.6,479600.0,0.0617,10.4
2025-02-07,Data Analysis,2688,17,4.25,0.153,12779.0,4.8,193504.0,0.0511,9.7
2025-02-07,Financial Modeling,979,5,4.54,0.145,3541.0,3.6,60426.0,0.0523,12.0
2025-02-07,Graphic Design,5366,41,4.17,0.168,24050.0,4.5,336975.0,0.0491,6.1
2025-02-07,Legal Consulting,589,16,4.61,0.099,2318.0,3.9,34098.0,0.0485,8.6
2025-02-07,Mobile App,1784,6,4.31,0.166,7253.0,4.1,130291.0,0.0435,11.2
2025-02-07,Music Production,1169,21,3.9,0.205,3949.0,3.4,70933.0,0.0429,7.4
