campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-21198,2024-07-17,ZA,Pretoria,Physician,mid,Afrikaans,email,acquisition,12943,295,15,893.69,14415.59,16.1304,4.0
MC-20446,2024-07-17,IN,Pune,HR Manager,mid,Hindi,email,retention,8931,318,14,2886.91,6492.88,2.2491,1.0
MC-21746,2024-07-17,US,San Francisco,Designer,budget,English,display,acquisition,119091,1601,116,378.59,13739.59,36.2915,3.0
MC-20236,2024-07-17,CA,Ottawa,Writer,mid,English,email,acquisition,9685,241,10,6247.23,5273.33,0.8441,7.0
MC-20999,2024-07-17,BR,São Paulo,Sales Rep,budget,Portuguese,email,awareness,11165,254,3,1342.85,373.54,0.2782,2.0
MC-22035,2024-07-17,ES,Seville,Lawyer,mid,Spanish,email,awareness,11859,404,8,657.96,7446.05,11.3169,9.0
MC-20838,2024-07-17,FR,Lyon,Physician,budget,French,search,acquisition,61539,4813,323,535.56,71682.78,133.8464,6.0
MC-22431,2024-07-17,DE,Berlin,Sales Rep,mid,German,display,acquisition,128094,1299,75,5371.42,45209.46,8.4167,1.0
MC-21201,2024-07-17,US,San Francisco,Marketing Manager,budget,English,search,retention,113494,9377,178,1240.83,24786.81,19.976,7.0
MC-22254,2024-07-17,IL,Beer Sheva,Consultant,budget,Hebrew,search,acquisition,311326,29235,1004,202.21,155846.66,770.7169,1.0
MC-22206,2024-07-17,US,Houston,Writer,mid,English,social_media,acquisition,62852,1543,28,951.15,13303.9,13.9872,2.0
MC-21117,2024-07-17,US,Houston,Sales Rep,budget,English,influencer,acquisition,126808,2322,149,3307.24,17959.77,5.4304,7.0
MC-21020,2024-07-17,US,San Francisco,Marketing Manager,budget,English,email,awareness,5901,225,16,2050.62,1962.52,0.957,8.0
MC-22246,2024-07-17,GB,London,Architect,premium,English,social_media,retention,89282,2136,56,765.18,348205.23,455.0632,3.0
MC-20457,2024-07-17,ES,Valencia,Architect,mid,Spanish,social_media,retention,326905,7871,240,1929.39,216390.86,112.1551,10.0
MC-21583,2024-07-17,IN,Mumbai,Consultant,premium,Hindi,search,retention,117598,10773,731,935.09,3243275.44,3468.4099,5.0
MC-22788,2024-07-18,US,New York,Designer,budget,English,email,acquisition,26283,739,58,2409.83,4953.95,2.0557,1.0
MC-22176,2024-07-18,IL,Tel Aviv,Lawyer,premium,Hebrew,display,acquisition,92595,1375,47,1881.33,292037.23,155.2291,1.0
MC-21852,2024-07-18,ES,Seville,Architect,premium,Spanish,search,acquisition,38383,3290,253,1256.84,1551798.16,1234.6823,3.0
MC-20279,2024-07-18,US,Phoenix,Researcher,mid,English,search,acquisition,7394,691,31,1520.27,23768.11,15.6341,5.0
MC-21318,2024-07-18,GB,Glasgow,Designer,premium,English,social_media,retention,79160,1716,120,4675.8,352664.65,75.4234,9.0
MC-20213,2024-07-18,NL,Rotterdam,Sales Rep,budget,Dutch,email,acquisition,33969,811,49,1161.33,4503.41,3.8778,10.0
MC-22335,2024-07-18,ES,Barcelona,HR Manager,budget,Spanish,email,retention,2212,70,3,3208.1,304.13,0.0948,6.0
MC-22365,2024-07-18,MX,Guadalajara,Marketing Manager,premium,Spanish,email,awareness,252780,9548,582,1938.37,2228419.26,1149.6357,3.0
MC-21149,2024-07-18,MX,Tijuana,Architect,premium,Spanish,social_media,acquisition,114675,1699,59,4808.31,349549.36,72.6969,4.0
MC-21277,2024-07-18,IN,Mumbai,Sales Rep,premium,Hindi,content_marketing,acquisition,12953,280,16,2089.68,44608.24,21.3469,6.0
MC-20015,2024-07-18,FR,Paris,Designer,budget,French,social_media,retention,97805,1659,116,3061.5,10115.89,3.3042,1.0
MC-22096,2024-07-18,US,New York,Sales Rep,budget,English,influencer,re_engagement,24919,688,22,992.9,1934.09,1.9479,7.0
MC-21196,2024-07-18,GB,Glasgow,Sales Rep,budget,English,search,acquisition,14520,1383,24,6788.200000000001,2289.52,0.3373,8.0
MC-21288,2024-07-18,DE,Stuttgart,Software Engineer,budget,German,email,acquisition,3921,90,2,783.61,359.86,0.4592,8.0
MC-20009,2024-07-18,GB,Leeds,Accountant,budget,English,content_marketing,re_engagement,11024,165,3,1050.79,374.68,0.3566,1.0
MC-22585,2024-07-18,FR,Lyon,Consultant,premium,French,social_media,retention,4280,108,2,3564.56,6999.83,1.9637,3.0
MC-21808,2024-07-18,ZA,Port Elizabeth,Physician,mid,Afrikaans,display,awareness,38793,478,11,6495.18,10707.45,1.6485,3.0
MC-20335,2024-07-18,US,New York,Physician,premium,English,email,acquisition,9368,252,5,1061.25,28819.6,27.1563,8.0
MC-21896,2024-07-18,JP,Nagoya,Writer,mid,Japanese,display,acquisition,245592,3602,254,8004.15,129893.9,16.2283,6.0
MC-22699,2024-07-18,JP,Nagoya,Architect,budget,Japanese,display,acquisition,33849,351,7,1523.29,1274.88,0.8369,9.0
MC-22161,2024-07-18,IN,Hyderabad,Data Scientist,budget,Hindi,influencer,acquisition,112910,3103,64,1561.8,12568.09,8.0472,3.0
MC-22427,2024-07-18,IL,Netanya,Lawyer,premium,Hebrew,search,re_engagement,86525,4742,193,4188.17,1167267.66,278.7059,5.0
MC-22012,2024-07-18,US,Chicago,Lawyer,mid,English,email,awareness,12001,388,25,1090.93,27666.97,25.3609,10.0
MC-22009,2024-07-18,JP,Yokohama,Marketing Manager,budget,Japanese,email,acquisition,97501,2273,53,366.91,9139.75,24.9101,2.0
MC-21582,2024-07-18,GB,Glasgow,Software Engineer,mid,English,search,retention,120419,11035,255,503.51,271519.89,539.2542,10.0
MC-21036,2024-07-18,US,Phoenix,Data Scientist,mid,English,social_media,acquisition,303420,7300,432,7551.16,403620.8,53.4515,8.0
MC-20715,2024-07-18,IN,Chennai,Data Scientist,budget,Hindi,social_media,retention,67520,1539,38,498.64,6715.39,13.4674,7.0
MC-22619,2024-07-18,NL,Amsterdam,Sales Rep,budget,Dutch,display,awareness,500000,6981,407,1726.56,39853.73,23.0827,9.0
MC-21501,2024-07-18,US,Seattle,Consultant,premium,English,influencer,awareness,69044,1855,122,281.53,527604.08,1874.0599,1.0
MC-20606,2024-07-18,SG,Singapore,Sales Rep,mid,English,search,acquisition,157988,14475,870,3916.76,516926.83,131.9782,8.0
MC-21612,2024-07-18,ES,Seville,Researcher,budget,Spanish,influencer,awareness,57857,1348,95,2431.55,12676.29,5.2133,6.0
MC-21047,2024-07-18,JP,Tokyo,Product Manager,premium,Japanese,search,acquisition,51693,4807,345,4415.54,1148508.08,260.1059,2.0
MC-20693,2024-07-18,IN,Bangalore,Marketing Manager,mid,Hindi,email,acquisition,35592,1222,16,992.86,11696.03,11.7801,10.0
MC-20387,2024-07-18,US,Houston,Data Scientist,mid,English,search,retention,65496,5238,167,5168.63,169123.22,32.7211,4.0
MC-20762,2024-07-18,GB,Manchester,HR Manager,premium,English,email,awareness,3714500,107312,1901,593.7,4301344.98,7244.9806,2.0
MC-20385,2024-07-18,US,New York,Product Manager,premium,English,social_media,awareness,29355,448,15,711.89,66619.47,93.5811,1.0
MC-21418,2024-07-18,US,Seattle,Designer,budget,English,search,awareness,17858,1058,46,5652.49,4554.72,0.8058,3.0
MC-21642,2024-07-18,NL,Rotterdam,Writer,budget,Dutch,search,re_engagement,12344,1201,95,1508.79,11418.38,7.5679,9.0
MC-20232,2024-07-18,GB,Manchester,Marketing Manager,mid,English,email,awareness,46573,1395,25,1501.0,19833.77,13.2137,10.0
MC-22268,2024-07-18,IN,Pune,HR Manager,mid,Hindi,content_marketing,acquisition,19344,348,12,676.71,6752.36,9.9782,8.0
MC-22563,2024-07-18,FR,Lyon,Data Scientist,mid,French,email,acquisition,3446,92,2,760.87,1826.82,2.401,6.0
MC-20369,2024-07-18,US,San Francisco,Researcher,mid,English,social_media,acquisition,54020,1223,61,1591.47,52193.08,32.7955,1.0
MC-22903,2024-07-19,US,Los Angeles,Physician,budget,English,display,re_engagement,59334,648,44,1904.81,7708.8,4.047,5.0
MC-20352,2024-07-19,ES,Valencia,Consultant,mid,Spanish,social_media,awareness,210960,3289,117,1448.86,94011.55,64.8866,9.0
MC-22148,2024-07-19,US,Phoenix,Writer,premium,English,email,awareness,38604,878,24,254.22,76284.69,300.0735,2.0
MC-20036,2024-07-19,JP,Osaka,Physician,budget,Japanese,email,acquisition,30779,1122,62,2664.68,12107.1,4.5435,1.0
MC-22030,2024-07-19,FR,Toulouse,HR Manager,mid,French,email,acquisition,50284,1804,25,3111.68,13903.65,4.4682,3.0
MC-21220,2024-07-19,MX,Puebla,Teacher,budget,Spanish,social_media,retention,74700,1277,93,3886.34,8020.92,2.0639,5.0
MC-22495,2024-07-19,SG,Singapore,Software Engineer,budget,English,search,awareness,305475,29076,1301,611.87,270254.36,441.6859,4.0
MC-22355,2024-07-19,GB,London,Consultant,premium,English,email,acquisition,500000,13800,917,546.73,3618761.96,6618.9197,7.0
MC-22386,2024-07-19,US,New York,HR Manager,budget,English,search,acquisition,13658,812,36,1338.78,4042.98,3.0199,7.0
MC-20029,2024-07-19,US,Houston,Designer,budget,English,social_media,re_engagement,74487,1601,111,89.47,-33.649436838767365,-0.3761,4.0
MC-21974,2024-07-19,US,San Francisco,Sales Rep,mid,English,search,retention,9773,889,24,1941.5,13203.49,6.8007,9.0
MC-21861,2024-07-19,DE,Frankfurt,Product Manager,mid,German,email,retention,8970,309,5,2339.93,3895.66,1.6649,6.0
MC-20039,2024-07-19,GB,Glasgow,Architect,budget,English,display,acquisition,78525,829,24,7147.92,5903.59,0.8259,7.0
MC-21272,2024-07-19,SG,Singapore,Researcher,mid,English,email,acquisition,11486,266,20,1311.56,14522.42,11.0726,10.0
MC-22698,2024-07-19,ZA,Durban,Architect,mid,Afrikaans,email,acquisition,22920,520,10,5307.27,12550.18,2.3647,2.0
MC-21433,2024-07-19,SG,Singapore,Lawyer,mid,English,social_media,re_engagement,206212,3467,48,1767.48,62573.71,35.4028,8.0
MC-20523,2024-07-19,IN,Bangalore,HR Manager,mid,Hindi,social_media,retention,120402,2380,109,552.73,69732.15,126.1595,1.0
MC-22228,2024-07-19,US,Seattle,Product Manager,mid,English,social_media,retention,90140,1837,117,246.07,80798.27,328.3548,8.0
MC-21447,2024-07-19,US,Houston,Accountant,budget,English,email,re_engagement,6167,158,6,11272.62,827.08,0.0734,9.0
MC-21539,2024-07-19,US,New York,Accountant,mid,English,search,retention,96147,7724,143,14745.6,93013.8,6.3079,7.0
MC-21609,2024-07-19,FR,Toulouse,Product Manager,budget,French,social_media,acquisition,67715,1682,81,7787.29,11335.92,1.4557,3.0
MC-20141,2024-07-19,IN,Mumbai,Data Scientist,mid,Hindi,search,retention,16091,1352,99,2367.7,91438.97,38.6193,1.0
MC-22349,2024-07-19,IN,Mumbai,Architect,mid,Hindi,email,retention,72422,2224,121,2448.49,130690.82,53.3761,3.0
MC-21312,2024-07-19,FR,Marseille,Teacher,mid,French,social_media,acquisition,110185,1935,46,657.45,27598.47,41.9781,8.0
MC-22574,2024-07-19,US,Chicago,Designer,mid,English,search,awareness,18451,1197,12,975.9,5528.32,5.6648,9.0
MC-22243,2024-07-19,IN,Chennai,Data Scientist,mid,Hindi,email,retention,34698,1024,27,1327.64,31454.81,23.6923,7.0
MC-20867,2024-07-19,SG,Singapore,Consultant,mid,English,display,acquisition,39918,622,19,3235.67,15598.61,4.8208,7.0
MC-21674,2024-07-19,US,San Francisco,Data Scientist,budget,English,influencer,retention,159458,4777,258,2721.65,46217.61,16.9815,2.0
MC-22342,2024-07-19,CA,Ottawa,Sales Rep,budget,English,display,acquisition,11319,174,6,2769.77,733.07,0.2647,8.0
MC-22583,2024-07-19,GB,Bristol,Writer,mid,English,email,acquisition,54070,1616,51,467.19,31762.45,67.9862,5.0
MC-20611,2024-07-20,US,New York,Architect,premium,English,social_media,acquisition,35492,731,26,364.79,165781.69,454.4579,2.0
MC-20709,2024-07-20,MX,Tijuana,Architect,mid,Spanish,display,awareness,139734,1936,116,1037.51,120000.71,115.6622,6.0
MC-21985,2024-07-20,AU,Perth,Designer,mid,English,search,acquisition,109773,10603,553,1432.72,295847.98,206.4939,7.0
MC-22860,2024-07-20,GB,Leeds,Data Scientist,mid,English,email,retention,6455,226,2,851.81,2521.03,2.9596,1.0
MC-20684,2024-07-20,NL,Rotterdam,Accountant,premium,Dutch,social_media,acquisition,94912,1769,51,1538.78,182396.3,118.5331,1.0
MC-20486,2024-07-20,US,Houston,Lawyer,budget,English,influencer,awareness,237409,6364,109,3036.7,20264.05,6.673,6.0
MC-22772,2024-07-20,US,San Francisco,Physician,budget,English,email,acquisition,10673,320,17,247.15,-48.41124280820086,-0.1959,5.0
MC-21376,2024-07-20,US,Houston,Physician,mid,English,email,retention,2213,62,2,2645.0,1807.72,0.6834,10.0
MC-20478,2024-07-20,DE,Cologne,Researcher,mid,German,search,retention,154203,9737,737,768.33,580527.15,755.5701,9.0
MC-21082,2024-07-20,FR,Paris,Sales Rep,budget,French,email,acquisition,53248,1206,76,1014.37,8045.25,7.9313,6.0
MC-21379,2024-07-20,ZA,Johannesburg,Marketing Manager,budget,Afrikaans,influencer,acquisition,34390,686,34,593.1,5100.97,8.6005,3.0
MC-21924,2024-07-20,US,Seattle,Marketing Manager,mid,English,email,awareness,48028,1135,20,5861.86,15349.86,2.6186,1.0
MC-20605,2024-07-20,IN,Bangalore,Data Scientist,mid,Hindi,email,awareness,16111,347,11,2620.5,12719.0,4.8537,2.0
MC-21442,2024-07-20,ES,Valencia,Consultant,budget,Spanish,email,acquisition,146470,4391,48,1674.89,5976.1,3.5681,3.0
MC-22455,2024-07-20,US,Phoenix,Architect,premium,English,search,re_engagement,39239,2327,91,902.47,602272.81,667.3605,7.0
MC-20056,2024-07-20,FR,Nice,Physician,mid,French,influencer,acquisition,43650,1248,32,1038.92,41525.21,39.9696,4.0
MC-22316,2024-07-20,DE,Frankfurt,Accountant,budget,German,social_media,acquisition,88460,1717,17,756.66,2825.99,3.7348,2.0
MC-20643,2024-07-20,DE,Cologne,Physician,budget,German,social_media,awareness,30255,566,6,1217.92,1357.45,1.1146,1.0
MC-20160,2024-07-20,CA,Toronto,Lawyer,mid,English,email,acquisition,124902,2824,53,411.72,50517.79,122.6994,7.0
MC-21665,2024-07-20,ZA,Port Elizabeth,Consultant,budget,Afrikaans,social_media,retention,53967,1020,33,7492.43,5465.59,0.7295,1.0
MC-22637,2024-07-20,GB,Manchester,Sales Rep,mid,English,email,acquisition,33361,955,33,12880.1,18399.14,1.4285,5.0
MC-22953,2024-07-20,US,Phoenix,Accountant,premium,English,search,re_engagement,93867,6845,306,1285.54,1066514.94,829.6241,5.0
MC-22996,2024-07-20,US,New York,Data Scientist,mid,English,display,acquisition,57174,480,31,5080.05,34673.14,6.8254,5.0
MC-20994,2024-07-20,ZA,Johannesburg,Physician,budget,Afrikaans,social_media,retention,500000,10819,607,922.24,146954.0,159.3446,10.0
MC-21478,2024-07-20,AU,Sydney,Software Engineer,mid,English,influencer,retention,18909,447,35,1547.08,34366.22,22.2136,8.0
MC-21572,2024-07-20,DE,Stuttgart,Marketing Manager,premium,German,social_media,awareness,178425,3148,220,942.56,970013.55,1029.1266,10.0
MC-20013,2024-07-20,DE,Cologne,Architect,mid,German,social_media,acquisition,171195,2954,84,9557.67,82883.6,8.6719,2.0
MC-21464,2024-07-20,GB,Bristol,Software Engineer,budget,English,social_media,re_engagement,1000,25,0,672.03,0.0,0.0,2.0
MC-20453,2024-07-20,DE,Stuttgart,Architect,mid,German,social_media,retention,80135,1731,91,1036.71,97726.32,94.2658,4.0
MC-20124,2024-07-21,GB,London,Architect,mid,English,search,awareness,100686,8964,547,28803.88,610074.3,21.1803,8.0
MC-22687,2024-07-21,IN,Chennai,Writer,budget,Hindi,display,acquisition,500000,6067,383,1041.82,45124.69,43.3133,6.0
MC-21024,2024-07-21,IN,Delhi,Consultant,mid,Hindi,email,acquisition,78192,2878,223,3111.43,201521.07,64.768,4.0
MC-20701,2024-07-21,FR,Marseille,Accountant,budget,French,display,awareness,61098,881,43,4087.29,6524.74,1.5963,7.0
MC-21402,2024-07-21,ES,Bilbao,Writer,mid,Spanish,influencer,re_engagement,90657,2652,211,1754.89,126715.4,72.207,8.0
MC-20537,2024-07-21,US,San Francisco,Researcher,premium,English,influencer,acquisition,56896,1037,58,795.47,251362.1,315.9919,3.0
MC-21448,2024-07-21,BR,São Paulo,Architect,premium,Portuguese,social_media,acquisition,107157,1652,62,5772.53,374712.42,64.913,5.0
MC-22831,2024-07-21,US,Los Angeles,HR Manager,budget,English,social_media,retention,44050,919,16,325.72,1798.63,5.522,1.0
MC-20014,2024-07-21,US,Phoenix,Researcher,mid,English,search,awareness,40218,2149,45,437.35,41644.47,95.22,2.0
MC-20182,2024-07-21,DE,Hamburg,Data Scientist,budget,German,email,awareness,3110,85,1,824.81,208.75,0.2531,7.0
MC-20456,2024-07-21,FR,Toulouse,Teacher,budget,French,social_media,acquisition,53165,1097,80,37180.28,8607.02,0.2315,5.0
MC-20561,2024-07-22,IN,Bangalore,Marketing Manager,mid,Hindi,content_marketing,awareness,34867,799,32,1310.16,29291.6,22.3573,8.0
MC-21570,2024-07-22,IN,Pune,Lawyer,budget,Hindi,search,retention,257842,22494,626,8337.32,133245.76,15.9818,6.0
MC-22630,2024-07-22,US,Phoenix,Physician,mid,English,social_media,retention,25082,536,6,678.71,6849.67,10.0922,5.0
MC-20235,2024-07-22,IN,Mumbai,Data Scientist,mid,Hindi,content_marketing,retention,5198,81,5,5232.95,6426.97,1.2282,4.0
MC-20101,2024-07-22,US,Seattle,Consultant,budget,English,search,retention,21654,1183,56,1804.05,10016.7,5.5523,5.0
MC-21497,2024-07-22,IL,Tel Aviv,Researcher,mid,Hebrew,social_media,acquisition,108407,2334,102,1189.35,74853.4,62.9364,5.0
MC-21498,2024-07-22,BR,Salvador,Teacher,premium,Portuguese,search,retention,43330,3023,188,138.95,498193.13,3585.413,6.0
MC-20635,2024-07-22,US,Phoenix,Marketing Manager,mid,English,search,acquisition,65278,4090,98,1461.72,78673.59,53.8226,2.0
MC-21208,2024-07-22,GB,Manchester,Data Scientist,mid,English,email,awareness,25163,608,46,3409.64,51214.33,15.0205,7.0
MC-21211,2024-07-22,US,Los Angeles,Architect,mid,English,social_media,acquisition,88462,1420,82,9626.92,101657.08,10.5597,5.0
MC-21278,2024-07-22,US,Phoenix,Software Engineer,mid,English,influencer,acquisition,40003,920,14,413.96,14887.34,35.9632,9.0
MC-22378,2024-07-22,FR,Marseille,Teacher,mid,French,social_media,awareness,177890,3233,144,3432.41,92410.71,26.923,9.0
MC-20746,2024-07-22,GB,Glasgow,Sales Rep,mid,English,social_media,awareness,35827,648,51,871.5,33165.87,38.0561,2.0
MC-20740,2024-07-22,IN,Hyderabad,Marketing Manager,mid,Hindi,social_media,awareness,463675,11782,158,2343.53,144940.79,61.8472,8.0
MC-22399,2024-07-22,GB,Manchester,Sales Rep,mid,English,social_media,retention,147467,3344,142,744.87,91802.79,123.2467,3.0
MC-21794,2024-07-22,US,Seattle,Product Manager,budget,English,social_media,acquisition,134782,2083,29,1686.38,4124.68,2.4459,1.0
MC-22102,2024-07-22,GB,Manchester,HR Manager,mid,English,social_media,retention,500000,7482,233,903.24,137507.55,152.2381,9.0
MC-20157,2024-07-22,AU,Brisbane,Sales Rep,budget,English,influencer,acquisition,4006,85,2,1832.07,173.67,0.0948,8.0
MC-22763,2024-07-22,IN,Pune,HR Manager,budget,Hindi,display,awareness,126942,1931,27,3419.71,2935.99,0.8585,2.0
MC-21300,2024-07-22,GB,Bristol,Teacher,premium,English,email,retention,6698,155,5,1067.13,13230.65,12.3983,2.0
MC-21648,2024-07-22,MX,Puebla,Teacher,mid,Spanish,email,acquisition,3722,120,8,1157.31,4052.94,3.502,8.0
MC-22722,2024-07-22,FR,Nice,Architect,mid,French,email,acquisition,144295,3206,36,5499.3,47181.64,8.5796,4.0
MC-20694,2024-07-22,ZA,Port Elizabeth,Architect,budget,Afrikaans,social_media,acquisition,50800,715,54,2062.53,11485.34,5.5686,9.0
MC-20479,2024-07-22,NL,Eindhoven,Writer,budget,Dutch,email,acquisition,16734,414,6,2785.29,634.23,0.2277,9.0
MC-22594,2024-07-22,IN,Chennai,Software Engineer,premium,Hindi,email,acquisition,12813,412,9,960.24,58937.78,61.3782,5.0
MC-21951,2024-07-22,GB,London,Teacher,mid,English,email,retention,14479,332,4,1103.3,2036.97,1.8463,1.0
MC-20870,2024-07-22,SG,Singapore,Data Scientist,mid,English,search,acquisition,70223,4945,174,3850.1,219096.12,56.9066,4.0
MC-21979,2024-07-22,DE,Cologne,Architect,mid,German,search,awareness,67309,6062,224,1090.35,246864.75,226.4087,6.0
MC-22227,2024-07-22,IN,Mumbai,Consultant,budget,Hindi,email,acquisition,4777,185,3,3216.21,417.24,0.1297,8.0
MC-22853,2024-07-22,ES,Bilbao,HR Manager,mid,Spanish,search,retention,60392,4476,299,927.22,193323.36,208.4978,1.0
MC-20851,2024-07-22,DE,Munich,Consultant,premium,German,email,awareness,5869,217,9,884.14,33166.94,37.5132,9.0
MC-22503,2024-07-22,NL,The Hague,Teacher,premium,Dutch,social_media,awareness,386787,8058,95,3450.64,288086.17,83.4878,10.0
MC-22671,2024-07-22,AU,Adelaide,Software Engineer,mid,English,social_media,acquisition,500000,8942,291,1016.46,366067.83,360.1399,4.0
MC-20670,2024-07-22,BR,Brasília,Sales Rep,mid,Portuguese,social_media,retention,218267,4562,351,11095.42,184927.32,16.667,9.0
MC-21181,2024-07-22,SG,Singapore,Sales Rep,budget,English,search,acquisition,24390,1613,79,10686.52,7253.74,0.6788,10.0
MC-22790,2024-07-22,US,Chicago,Consultant,mid,English,social_media,retention,317217,6984,274,2012.19,253264.24,125.865,9.0
MC-22267,2024-07-23,US,Seattle,Lawyer,budget,English,email,acquisition,5980,131,4,12858.64,746.46,0.0581,1.0
MC-20850,2024-07-23,IN,Pune,Lawyer,budget,Hindi,influencer,retention,98733,2392,74,1412.1,15919.78,11.2738,6.0
MC-22187,2024-07-23,IN,Hyderabad,Teacher,budget,Hindi,influencer,awareness,98964,2718,143,2279.16,15941.24,6.9943,6.0
MC-20872,2024-07-23,ZA,Durban,Marketing Manager,budget,Afrikaans,social_media,retention,392090,7640,570,9524.06,78147.35,8.2053,10.0
MC-22194,2024-07-23,CA,Ottawa,Physician,premium,English,social_media,re_engagement,19172,453,7,764.11,32864.76,43.0105,5.0
MC-22236,2024-07-23,GB,Manchester,Marketing Manager,mid,English,email,retention,231480,7629,321,2820.67,233634.94,82.8296,7.0
MC-20220,2024-07-23,IN,Bangalore,Marketing Manager,premium,Hindi,search,retention,138797,11749,928,2703.67,3847425.54,1423.0381,6.0
MC-20275,2024-07-23,GB,Manchester,Sales Rep,premium,English,social_media,retention,55075,1127,85,13167.15,241515.71,18.3423,5.0
MC-20938,2024-07-23,AU,Adelaide,Marketing Manager,premium,English,search,acquisition,43179,3589,193,17719.12,768689.74,43.3819,7.0
MC-20901,2024-07-23,FR,Lyon,Accountant,premium,French,email,acquisition,16170,574,25,4572.23,117580.42,25.7162,6.0
MC-22675,2024-07-23,NL,Eindhoven,Consultant,budget,Dutch,email,acquisition,9223,207,3,2512.92,430.45,0.1713,10.0
MC-22634,2024-07-23,CA,Toronto,Physician,budget,English,social_media,awareness,500000,7108,87,1269.3,21414.53,16.8711,2.0
MC-20163,2024-07-23,MX,Guadalajara,Designer,mid,Spanish,social_media,acquisition,91965,1687,29,2898.62,18169.36,6.2683,8.0
MC-21224,2024-07-23,IN,Kolkata,Teacher,budget,Hindi,social_media,acquisition,314495,6760,323,5998.67,33781.33,5.6315,7.0
MC-22834,2024-07-23,US,Phoenix,Teacher,mid,English,social_media,acquisition,78527,1567,28,2160.33,13651.13,6.319,3.0
MC-20566,2024-07-23,SG,Singapore,HR Manager,budget,English,social_media,acquisition,75745,1360,64,2618.21,8030.01,3.067,6.0
MC-21734,2024-07-23,IN,Mumbai,Designer,budget,Hindi,social_media,acquisition,500000,9697,664,582.59,56561.64,97.0865,3.0
MC-21725,2024-07-23,US,Phoenix,Lawyer,budget,English,social_media,re_engagement,500000,12793,179,401.86,42216.94,105.0538,1.0
MC-21706,2024-07-23,US,Houston,Architect,budget,English,display,retention,336696,3251,211,3017.02,39968.28,13.2476,10.0
MC-20656,2024-07-23,IL,Tel Aviv,Researcher,budget,Hebrew,social_media,re_engagement,200330,4433,241,1161.77,42811.75,36.8505,3.0
MC-22098,2024-07-23,US,San Francisco,Data Scientist,premium,English,search,acquisition,425861,31907,2364,783.27,14676388.56,18737.3301,5.0
MC-21584,2024-07-23,AU,Adelaide,Consultant,mid,English,search,acquisition,66927,4927,189,1751.43,169373.58,96.7059,9.0
MC-20074,2024-07-23,IN,Mumbai,Teacher,mid,Hindi,email,awareness,70008,1879,149,4539.46,93503.35,20.5979,6.0
MC-21361,2024-07-23,US,Seattle,Physician,budget,English,social_media,re_engagement,143655,3643,158,606.27,36329.92,59.9237,10.0
MC-21365,2024-07-23,CA,Montreal,Writer,budget,English,influencer,re_engagement,180363,5248,254,578.56,30782.53,53.2054,2.0
MC-21659,2024-07-23,AU,Brisbane,Software Engineer,budget,English,search,awareness,54126,3288,182,2033.69,37326.71,18.3542,8.0
MC-20144,2024-07-23,GB,London,Marketing Manager,mid,English,search,retention,78053,6711,525,2368.23,427534.57,180.5292,4.0
MC-21396,2024-07-23,US,Houston,Teacher,premium,English,content_marketing,acquisition,235345,3931,50,13082.71,159937.19,12.2251,5.0
MC-21684,2024-07-23,GB,Birmingham,Lawyer,budget,English,display,acquisition,500000,6602,237,282.89,41682.14,147.344,7.0
MC-20085,2024-07-23,US,New York,Marketing Manager,budget,English,influencer,awareness,222512,6899,322,2670.68,52508.29,19.661,6.0
MC-20510,2024-07-23,ES,Barcelona,Researcher,budget,Spanish,email,awareness,25727,577,39,1579.24,6194.27,3.9223,1.0
MC-21179,2024-07-23,SG,Singapore,HR Manager,mid,English,search,awareness,27278,1921,139,244.67,71393.55,291.7953,10.0
MC-22929,2024-07-23,IN,Hyderabad,Writer,mid,Hindi,email,retention,7001,253,18,2885.0,10869.52,3.7676,1.0
MC-22927,2024-07-23,GB,Glasgow,Data Scientist,mid,English,email,acquisition,25713,814,30,2371.02,35955.74,15.1647,4.0
MC-22664,2024-07-23,DE,Frankfurt,Data Scientist,premium,German,search,acquisition,43670,3026,221,332.31,1247335.54,3753.53,6.0
MC-22044,2024-07-23,NL,Utrecht,Architect,mid,Dutch,influencer,awareness,24624,581,19,13879.68,22112.47,1.5932,5.0
MC-22416,2024-07-23,DE,Frankfurt,Researcher,mid,German,email,awareness,1426,41,2,3541.12,1587.46,0.4483,3.0
MC-22544,2024-07-23,GB,Leeds,Teacher,premium,English,display,awareness,216603,3211,101,298.39,314108.26,1052.6769,9.0
MC-22306,2024-07-23,GB,Leeds,Product Manager,premium,English,social_media,awareness,120337,2448,140,1771.43,591653.9,333.9979,10.0
MC-20140,2024-07-23,IN,Mumbai,HR Manager,budget,Hindi,search,acquisition,95755,8044,464,446.22,39181.06,87.8066,1.0
MC-20377,2024-07-23,JP,Yokohama,Accountant,mid,Japanese,email,acquisition,15353,388,22,6390.56,17272.32,2.7028,3.0
MC-21494,2024-07-23,US,Houston,Marketing Manager,mid,English,search,awareness,15857,1167,31,977.6,26374.17,26.9785,2.0
MC-21089,2024-07-23,US,San Francisco,HR Manager,premium,English,social_media,re_engagement,196822,3695,133,374.26,417801.06,1116.3391,9.0
MC-21541,2024-07-23,US,Seattle,Data Scientist,budget,English,content_marketing,awareness,20342,461,36,4561.4,7274.89,1.5949,1.0
MC-20557,2024-07-23,IN,Delhi,Marketing Manager,mid,Hindi,email,acquisition,28296,634,47,1374.21,35191.98,25.6089,7.0
