campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-31471,2024-10-13,BR,Salvador,Software Engineer,mid,Portuguese,social_media,retention,39467,833,57,1513.43,57414.0,37.9363,5.0
MC-31483,2024-10-13,MX,Puebla,Accountant,budget,Spanish,email,awareness,2608,75,2,2556.67,343.55,0.1344,10.0
MC-30367,2024-10-13,US,Houston,HR Manager,premium,English,search,awareness,28163,1972,42,444.97,99216.46,222.9734,3.0
MC-31104,2024-10-13,IN,Delhi,Sales Rep,mid,Hindi,email,re_engagement,26037,843,46,951.33,30805.94,32.382,1.0
MC-32888,2024-10-13,GB,Glasgow,Designer,budget,English,social_media,re_engagement,34335,603,41,7456.65,3663.17,0.4913,7.0
MC-30028,2024-10-13,US,New York,HR Manager,mid,English,email,acquisition,5620,186,11,408.05,6584.38,16.1362,2.0
MC-30758,2024-10-13,BR,Rio de Janeiro,Architect,mid,Portuguese,search,retention,18982,1464,48,2809.0,50109.55,17.8389,2.0
MC-31183,2024-10-13,IN,Mumbai,Sales Rep,mid,Hindi,social_media,awareness,51250,1158,82,304.32,45716.75,150.2259,6.0
MC-32797,2024-10-13,US,Los Angeles,Sales Rep,premium,English,influencer,acquisition,9257,277,12,637.41,31468.0,49.3685,8.0
MC-31732,2024-10-14,FR,Paris,Marketing Manager,mid,French,search,acquisition,78202,6862,277,201.89,246735.61,1222.1289,6.0
MC-32174,2024-10-14,BR,Fortaleza,HR Manager,mid,Portuguese,display,retention,49131,453,25,3311.94,15854.97,4.7872,2.0
MC-32189,2024-10-14,SG,Singapore,HR Manager,budget,English,search,acquisition,27820,1826,114,1178.61,12193.34,10.3455,6.0
MC-30288,2024-10-14,US,Seattle,Consultant,budget,English,social_media,awareness,18812,383,15,618.59,2394.24,3.8705,8.0
MC-32674,2024-10-14,CA,Ottawa,Physician,premium,English,search,retention,30215,2292,101,1638.69,487322.12,297.3852,2.0
MC-30190,2024-10-14,IN,Bangalore,Architect,premium,Hindi,email,acquisition,8418,277,12,6775.87,56600.75,8.3533,1.0
MC-31636,2024-10-14,DE,Munich,Data Scientist,budget,German,content_marketing,re_engagement,19152,387,24,4416.22,4509.19,1.0211,5.0
MC-30165,2024-10-14,IN,Bangalore,Marketing Manager,premium,Hindi,influencer,acquisition,9405,265,2,744.37,7104.75,9.5446,4.0
MC-32575,2024-10-14,AU,Perth,Teacher,mid,English,email,awareness,13482,377,23,499.74,11621.24,23.2546,1.0
MC-32960,2024-10-14,MX,Tijuana,Writer,mid,Spanish,email,re_engagement,2473,52,0,516.37,0.0,0.0,4.0
MC-31333,2024-10-14,ES,Seville,Software Engineer,budget,Spanish,social_media,awareness,175675,3637,195,5205.5,42472.5,8.1592,8.0
MC-31837,2024-10-14,CA,Montreal,HR Manager,mid,English,content_marketing,re_engagement,32496,588,13,1547.16,7004.66,4.5274,4.0
MC-31312,2024-10-14,MX,Monterrey,Accountant,mid,Spanish,email,re_engagement,8960,306,10,451.78,6842.61,15.1459,6.0
MC-31884,2024-10-14,ZA,Cape Town,Researcher,mid,Afrikaans,display,acquisition,461766,6980,235,7620.63,199977.84,26.2416,2.0
MC-30060,2024-10-14,US,San Francisco,Designer,premium,English,social_media,awareness,14810,377,11,1863.45,25820.31,13.8562,4.0
MC-30058,2024-10-14,MX,Guadalajara,Designer,mid,Spanish,display,retention,87132,875,40,15226.14,24323.94,1.5975,3.0
MC-30521,2024-10-14,ZA,Pretoria,Teacher,mid,Afrikaans,influencer,re_engagement,12376,295,11,1402.68,6620.92,4.7202,9.0
MC-31852,2024-10-14,AU,Melbourne,Data Scientist,mid,English,display,awareness,195405,2483,195,10008.21,186446.72,18.6294,6.0
MC-32481,2024-10-14,IN,Chennai,Accountant,budget,Hindi,social_media,acquisition,500000,12321,296,2167.61,39328.24,18.1436,7.0
MC-30293,2024-10-14,AU,Adelaide,Consultant,premium,English,influencer,retention,54892,1267,57,661.9,255585.72,386.1395,6.0
MC-31923,2024-10-14,US,San Francisco,Researcher,budget,English,social_media,retention,240732,3834,60,6167.13,9531.64,1.5456,9.0
MC-31696,2024-10-14,US,Phoenix,Software Engineer,budget,English,search,acquisition,1954,120,4,2603.12,1006.28,0.3866,1.0
MC-30431,2024-10-14,IN,Delhi,Software Engineer,mid,Hindi,social_media,acquisition,170605,3353,117,2716.08,105908.41,38.9931,5.0
MC-32528,2024-10-14,IN,Chennai,Researcher,premium,Hindi,email,awareness,20959,568,12,2949.21,40939.31,13.8814,7.0
MC-31657,2024-10-14,US,Phoenix,Writer,premium,English,search,re_engagement,212473,14656,827,344.72,2402838.21,6970.4056,1.0
MC-31668,2024-10-14,GB,Birmingham,Writer,mid,English,search,retention,2306700,124328,5688,4121.12,2808465.75,681.4812,6.0
MC-32530,2024-10-14,DE,Berlin,Designer,budget,German,email,retention,59747,1365,78,5847.16,8058.42,1.3782,8.0
MC-31957,2024-10-14,FR,Paris,Software Engineer,budget,French,social_media,acquisition,23112,445,27,482.15,5465.24,11.3351,10.0
MC-31539,2024-10-14,NL,Eindhoven,HR Manager,mid,Dutch,email,awareness,17313,508,37,608.68,20845.81,34.2476,2.0
MC-30734,2024-10-14,IN,Bangalore,Product Manager,budget,Hindi,social_media,awareness,22455,383,21,6958.83,3216.58,0.4622,1.0
MC-31014,2024-10-15,US,Seattle,Architect,mid,English,social_media,awareness,303537,7715,340,1627.59,373593.8,229.538,5.0
MC-30138,2024-10-15,CA,Vancouver,Consultant,budget,English,email,retention,5667,164,8,1702.73,1229.66,0.7222,3.0
MC-30144,2024-10-15,US,Chicago,Lawyer,mid,English,social_media,acquisition,31960,500,25,1347.64,24580.67,18.2398,9.0
MC-31779,2024-10-15,DE,Cologne,Software Engineer,budget,German,social_media,acquisition,115447,2647,73,20971.64,16105.93,0.768,5.0
MC-31911,2024-10-15,FR,Toulouse,Designer,premium,French,display,acquisition,500000,6874,537,5357.36,1786007.73,333.3746,10.0
MC-32071,2024-10-15,ES,Seville,Architect,premium,Spanish,social_media,retention,333702,6898,330,2074.6,1607555.85,774.8751,8.0
MC-32636,2024-10-15,US,Chicago,Consultant,budget,English,social_media,acquisition,78842,1692,55,3850.32,8676.81,2.2535,1.0
MC-32956,2024-10-15,US,New York,Consultant,mid,English,social_media,retention,108442,2261,48,927.97,41174.13,44.3701,7.0
MC-31583,2024-10-15,GB,Leeds,Product Manager,mid,English,email,retention,15135,431,31,7520.06,25289.7,3.363,6.0
MC-31347,2024-10-15,IN,Delhi,Architect,mid,Hindi,email,acquisition,20615,439,26,2358.53,32395.92,13.7356,1.0
MC-32950,2024-10-15,BR,São Paulo,Product Manager,premium,Portuguese,search,acquisition,46119,4407,133,4832.85,613926.85,127.0321,4.0
MC-31340,2024-10-15,IL,Jerusalem,Marketing Manager,mid,Hebrew,search,acquisition,34911,2221,38,2940.72,29091.95,9.8928,5.0
MC-32893,2024-10-15,BR,Rio de Janeiro,Marketing Manager,premium,Portuguese,email,awareness,9108,206,5,370.27,19164.16,51.7573,4.0
MC-31326,2024-10-15,US,Houston,Writer,mid,English,display,acquisition,379314,5388,277,4956.38,173937.42,35.0936,8.0
MC-32905,2024-10-15,US,Seattle,Product Manager,mid,English,email,awareness,11945,305,19,15728.69,12464.11,0.7924,4.0
MC-30081,2024-10-15,US,Los Angeles,Consultant,mid,English,display,acquisition,163047,1693,65,11779.29,55304.85,4.6951,3.0
MC-31071,2024-10-15,FR,Marseille,Designer,mid,French,search,awareness,170346,13201,253,354.71,169867.02,478.8899,2.0
MC-32623,2024-10-15,DE,Berlin,Writer,mid,German,email,acquisition,6565,220,3,113.87,1490.74,13.0916,3.0
MC-31888,2024-10-15,US,Chicago,Architect,premium,English,search,retention,75422,6870,266,2355.62,1336520.63,567.3753,1.0
MC-30067,2024-10-15,US,Houston,Writer,budget,English,social_media,awareness,92382,1985,77,1231.47,7069.51,5.7407,5.0
MC-30365,2024-10-15,US,Phoenix,Consultant,mid,English,display,awareness,21492,233,9,1500.65,7989.37,5.3239,4.0
MC-31618,2024-10-15,US,Seattle,Product Manager,mid,English,email,acquisition,21991,521,27,2777.98,24475.98,8.8107,4.0
MC-32398,2024-10-15,FR,Paris,Lawyer,mid,French,social_media,acquisition,206967,4481,89,6764.37,101514.95,15.0073,2.0
MC-32399,2024-10-15,MX,Puebla,Sales Rep,premium,Spanish,influencer,acquisition,79263,2411,158,1971.21,433250.62,219.7892,4.0
MC-31166,2024-10-15,IN,Delhi,Software Engineer,budget,Hindi,content_marketing,acquisition,31068,541,9,736.15,1739.46,2.3629,7.0
MC-32716,2024-10-15,DE,Munich,Software Engineer,premium,German,email,retention,55845,1611,113,1402.65,732325.47,522.1014,1.0
MC-31664,2024-10-15,MX,Mexico City,HR Manager,budget,Spanish,email,acquisition,6892,229,10,295.29,862.16,2.9197,8.0
MC-30980,2024-10-15,IN,Kolkata,Researcher,budget,Hindi,email,acquisition,64108,1516,116,1086.25,14799.41,13.6243,2.0
MC-30542,2024-10-15,BR,Brasília,Consultant,mid,Portuguese,display,retention,500000,7100,538,1886.37,475126.21,251.8733,9.0
MC-30913,2024-10-15,IN,Mumbai,Designer,mid,Hindi,email,awareness,9111,204,16,2629.26,10205.31,3.8814,8.0
MC-31460,2024-10-15,SG,Singapore,Lawyer,budget,English,social_media,acquisition,116160,2888,230,11301.82,42653.55,3.774,7.0
MC-32100,2024-10-15,IN,Mumbai,HR Manager,budget,Hindi,email,awareness,20339,630,9,490.31,845.23,1.7239,5.0
MC-32554,2024-10-15,NL,The Hague,Data Scientist,premium,Dutch,social_media,awareness,6265,106,5,7268.51,28187.16,3.878,10.0
MC-30436,2024-10-15,US,Chicago,Marketing Manager,premium,English,search,retention,81915,6363,326,6052.25,1340431.96,221.4766,8.0
MC-30927,2024-10-15,US,San Francisco,Accountant,budget,English,social_media,re_engagement,500000,7046,246,2054.83,33487.9,16.2972,9.0
MC-30421,2024-10-15,US,Chicago,Consultant,mid,English,display,re_engagement,15750,139,6,2105.78,4316.66,2.0499,5.0
MC-30281,2024-10-15,GB,Glasgow,Writer,premium,English,search,re_engagement,13466,1234,17,5150.12,49406.98,9.5934,10.0
MC-30280,2024-10-15,DE,Frankfurt,Writer,budget,German,social_media,acquisition,37422,968,16,2313.62,1725.43,0.7458,1.0
MC-32168,2024-10-15,IN,Pune,HR Manager,mid,Hindi,email,retention,23740,706,45,1866.82,24194.77,12.9604,9.0
MC-31755,2024-10-15,US,San Francisco,Data Scientist,budget,English,social_media,acquisition,68672,1679,79,8306.36,19295.83,2.323,3.0
MC-32825,2024-10-15,GB,London,HR Manager,budget,English,social_media,retention,328117,5285,419,7510.79,49494.26,6.5898,8.0
MC-32820,2024-10-15,IN,Bangalore,Marketing Manager,mid,Hindi,search,acquisition,33850,2549,53,6368.73,34438.78,5.4075,4.0
MC-32533,2024-10-15,FR,Lyon,Data Scientist,budget,French,content_marketing,acquisition,142724,2720,152,2304.1,32134.08,13.9465,8.0
MC-32891,2024-10-16,US,Chicago,Marketing Manager,budget,English,search,awareness,6144,403,13,1738.14,1886.23,1.0852,1.0
MC-30684,2024-10-16,SG,Singapore,Marketing Manager,mid,English,email,re_engagement,7979,281,20,4014.9,15093.73,3.7594,2.0
MC-31062,2024-10-16,BR,Salvador,Data Scientist,budget,Portuguese,social_media,acquisition,43332,1001,71,197.41,15548.68,78.7634,1.0
MC-32402,2024-10-16,DE,Frankfurt,Sales Rep,budget,German,social_media,acquisition,175230,2528,161,539.7,18655.35,34.5661,5.0
MC-30972,2024-10-16,US,Houston,Consultant,premium,English,influencer,acquisition,21259,459,14,647.33,48468.88,74.8751,10.0
MC-30450,2024-10-16,GB,Glasgow,HR Manager,mid,English,email,retention,2162,65,3,4675.11,1811.59,0.3875,2.0
MC-32370,2024-10-16,MX,Puebla,Consultant,budget,Spanish,search,retention,11013,701,50,4037.53,6120.13,1.5158,5.0
MC-32354,2024-10-16,NL,Amsterdam,Marketing Manager,mid,Dutch,email,awareness,68755,2333,95,263.69,72119.53,273.5012,5.0
MC-30231,2024-10-16,IN,Bangalore,Sales Rep,mid,Hindi,search,retention,62976,5940,292,2665.1,176384.44,66.183,1.0
MC-31851,2024-10-16,ES,Madrid,Marketing Manager,premium,Spanish,email,acquisition,3306,121,7,2041.81,26245.26,12.8539,10.0
MC-30893,2024-10-16,US,New York,Writer,budget,English,influencer,re_engagement,44026,1394,29,1505.34,2723.61,1.8093,2.0
MC-32158,2024-10-16,GB,Manchester,Teacher,premium,English,social_media,awareness,55560,1081,22,1510.03,50497.78,33.4416,7.0
MC-31058,2024-10-16,IN,Chennai,Accountant,mid,Hindi,social_media,acquisition,56110,1287,88,10065.25,63595.31,6.3183,8.0
MC-30773,2024-10-16,US,Los Angeles,Lawyer,mid,English,email,acquisition,49149,1491,106,1508.24,120019.25,79.5757,9.0
MC-31080,2024-10-16,US,Chicago,Teacher,mid,English,email,acquisition,30638,827,30,2148.29,16676.59,7.7627,10.0
MC-32979,2024-10-16,US,Phoenix,Product Manager,mid,English,search,re_engagement,7542,700,30,570.2,21978.23,38.5448,5.0
MC-31894,2024-10-16,US,Houston,HR Manager,mid,English,social_media,acquisition,103772,2088,35,4556.99,20432.9,4.4839,8.0
MC-32559,2024-10-16,FR,Toulouse,Teacher,premium,French,social_media,awareness,91487,1620,116,3389.54,312523.65,92.2024,6.0
MC-30988,2024-10-16,IN,Kolkata,Accountant,premium,Hindi,search,retention,5169,373,5,3892.91,23811.61,6.1167,8.0
MC-30319,2024-10-16,GB,Bristol,Software Engineer,premium,English,search,retention,30340,2809,151,3071.3,944512.15,307.5285,5.0
MC-31184,2024-10-16,AU,Adelaide,Teacher,mid,English,influencer,awareness,149670,2842,95,2558.56,42788.73,16.7238,4.0
MC-30752,2024-10-16,GB,Bristol,Consultant,budget,English,email,retention,3490,130,6,1597.03,861.34,0.5393,3.0
MC-31384,2024-10-16,US,Phoenix,HR Manager,budget,English,search,acquisition,23402,2225,161,8820.55,18534.64,2.1013,5.0
MC-31917,2024-10-16,IN,Kolkata,Marketing Manager,budget,Hindi,display,retention,500000,4417,306,85.88,39065.19,454.8811,5.0
MC-31001,2024-10-16,ES,Madrid,HR Manager,mid,Spanish,social_media,acquisition,28392,492,35,3289.75,20346.58,6.1848,9.0
MC-30782,2024-10-16,ZA,Cape Town,Consultant,budget,Afrikaans,email,acquisition,45027,1125,81,3173.27,13363.3,4.2112,9.0
MC-32084,2024-10-16,IN,Pune,Product Manager,budget,Hindi,email,awareness,17282,509,13,3049.87,2055.81,0.6741,2.0
MC-32196,2024-10-16,MX,Tijuana,Sales Rep,budget,Spanish,social_media,awareness,114560,2525,129,2054.98,11084.27,5.3939,6.0
MC-32671,2024-10-16,BR,Rio de Janeiro,Product Manager,budget,Portuguese,email,acquisition,9013,261,16,461.0,2010.94,4.3621,7.0
MC-31360,2024-10-16,JP,Yokohama,Data Scientist,mid,Japanese,email,acquisition,45958,1071,17,2914.18,19956.27,6.848,5.0
MC-30214,2024-10-16,CA,Vancouver,Sales Rep,budget,English,search,retention,6686,511,11,783.06,933.69,1.1924,9.0
MC-31459,2024-10-16,FR,Paris,Designer,premium,French,display,retention,15513,135,5,3763.04,13542.28,3.5988,7.0
MC-30106,2024-10-16,IN,Bangalore,Designer,mid,Hindi,search,retention,325375,28087,676,1386.73,354213.38,255.4307,9.0
MC-32963,2024-10-16,IL,Haifa,Software Engineer,mid,Hebrew,content_marketing,retention,43270,1007,41,482.7,39649.35,82.1408,4.0
MC-32865,2024-10-16,SG,Singapore,Sales Rep,mid,English,social_media,awareness,434355,8285,644,3604.97,316351.08,87.7542,5.0
MC-32661,2024-10-16,MX,Guadalajara,HR Manager,premium,Spanish,influencer,acquisition,91546,1867,88,1280.65,276647.09,216.0208,2.0
MC-32290,2024-10-16,US,Chicago,Product Manager,mid,English,search,acquisition,7992,638,45,4362.04,41440.05,9.5002,1.0
MC-30545,2024-10-17,US,Chicago,Sales Rep,mid,English,display,retention,367296,3666,207,5582.85,114234.79,20.4617,1.0
MC-31231,2024-10-17,ZA,Pretoria,Data Scientist,premium,Afrikaans,search,awareness,411894,28774,1293,768.05,8676260.94,11296.4793,10.0
MC-30662,2024-10-17,NL,The Hague,HR Manager,premium,Dutch,display,awareness,263238,3849,120,2885.63,375534.07,130.1394,8.0
MC-31139,2024-10-17,JP,Tokyo,Teacher,mid,Japanese,email,awareness,21524,604,19,5133.69,12404.37,2.4163,8.0
MC-30876,2024-10-17,IL,Netanya,Researcher,budget,Hebrew,social_media,acquisition,16417,337,3,152.73,365.15,2.3908,6.0
MC-31410,2024-10-17,US,Phoenix,Designer,budget,English,influencer,retention,59425,1901,46,11035.56,5043.64,0.457,1.0
MC-31105,2024-10-17,IN,Bangalore,Researcher,budget,Hindi,display,acquisition,71556,1014,41,1376.46,5468.05,3.9725,7.0
MC-32851,2024-10-17,IL,Beer Sheva,Sales Rep,mid,Hebrew,social_media,retention,500000,8420,580,2799.85,286173.24,102.2102,7.0
MC-30643,2024-10-17,IN,Pune,Lawyer,mid,Hindi,search,acquisition,8701,759,22,778.78,26711.76,34.2995,7.0
MC-30842,2024-10-17,US,Chicago,Accountant,mid,English,search,acquisition,19637,1815,54,11436.67,34751.03,3.0386,2.0
MC-31316,2024-10-17,US,New York,Writer,mid,English,social_media,acquisition,301812,4717,322,115.4,158595.55,1374.3115,2.0
MC-31070,2024-10-17,JP,Tokyo,Consultant,mid,Japanese,social_media,awareness,17575,381,9,1418.92,7641.46,5.3854,10.0
MC-31467,2024-10-17,IN,Delhi,Designer,premium,Hindi,social_media,acquisition,249852,3756,45,810.61,127393.91,157.1581,8.0
MC-31672,2024-10-17,US,Seattle,Accountant,budget,English,social_media,acquisition,59050,1283,78,4369.71,13370.8,3.0599,5.0
MC-31383,2024-10-17,DE,Hamburg,Physician,premium,German,social_media,acquisition,45077,732,18,1147.82,103019.37,89.7522,7.0
MC-31575,2024-10-17,US,Phoenix,Teacher,mid,English,email,acquisition,23351,505,25,770.61,14998.19,19.4628,3.0
MC-30946,2024-10-17,IN,Kolkata,HR Manager,budget,Hindi,search,acquisition,56150,4761,135,749.41,14189.13,18.9337,8.0
MC-30812,2024-10-17,DE,Stuttgart,Accountant,budget,German,display,acquisition,11967,105,3,1668.54,536.26,0.3214,6.0
MC-31120,2024-10-17,US,Chicago,Consultant,mid,English,social_media,re_engagement,10477,250,5,1059.09,4419.79,4.1732,10.0
MC-32692,2024-10-17,GB,Bristol,Designer,premium,English,display,acquisition,132963,1341,92,432.91,307263.26,709.7624,10.0
MC-31811,2024-10-17,ZA,Durban,Software Engineer,mid,Afrikaans,email,awareness,5652,210,13,3091.63,12982.76,4.1993,6.0
MC-32405,2024-10-17,US,Seattle,Designer,mid,English,search,retention,68140,3777,207,9956.03,120782.28,12.1316,10.0
MC-32276,2024-10-17,ES,Valencia,Physician,premium,Spanish,social_media,retention,58287,924,52,818.34,282226.27,344.8765,6.0
MC-32031,2024-10-17,DE,Berlin,Lawyer,budget,German,email,re_engagement,88623,2941,34,10939.2,7036.62,0.6432,5.0
MC-30500,2024-10-17,US,Phoenix,Teacher,premium,English,search,retention,67529,6543,137,1943.67,427268.12,219.8254,7.0
MC-32020,2024-10-17,MX,Monterrey,Sales Rep,mid,Spanish,social_media,retention,14420,261,4,769.17,2611.96,3.3958,1.0
MC-32303,2024-10-17,US,San Francisco,HR Manager,premium,English,content_marketing,acquisition,108120,2294,183,3077.0,516160.01,167.7478,2.0
MC-32445,2024-10-17,IN,Mumbai,Marketing Manager,premium,Hindi,email,re_engagement,23193,681,44,1422.97,164822.79,115.8301,6.0
MC-32266,2024-10-17,US,New York,Teacher,budget,English,display,retention,106155,1425,93,2073.52,10445.93,5.0378,4.0
MC-32494,2024-10-17,US,Houston,Consultant,premium,English,content_marketing,acquisition,186804,2885,64,770.72,227156.15,294.7324,8.0
MC-32310,2024-10-17,AU,Brisbane,Software Engineer,premium,English,email,retention,7352,283,3,3586.03,16805.85,4.6865,10.0
MC-32285,2024-10-17,IN,Chennai,Consultant,mid,Hindi,social_media,awareness,474467,8031,553,3087.28,430121.93,139.3207,10.0
MC-30249,2024-10-17,FR,Toulouse,Designer,premium,French,content_marketing,awareness,29705,540,27,1055.02,67587.99,64.0632,7.0
MC-32995,2024-10-17,MX,Tijuana,Designer,premium,Spanish,social_media,retention,58147,1355,75,339.78,202308.81,595.4112,5.0
MC-30180,2024-10-17,US,Seattle,Software Engineer,budget,English,social_media,retention,118137,2195,67,5092.36,15874.39,3.1173,10.0
MC-30444,2024-10-17,IL,Jerusalem,HR Manager,mid,Hebrew,social_media,acquisition,251625,5545,397,5253.65,210345.83,40.038,2.0
MC-32940,2024-10-17,US,Los Angeles,Accountant,budget,English,social_media,awareness,123985,2082,55,1221.12,7041.6,5.7665,5.0
MC-30086,2024-10-17,US,Chicago,Researcher,premium,English,influencer,acquisition,156524,3714,80,1743.81,338761.27,194.265,8.0
MC-32350,2024-10-17,US,Los Angeles,Product Manager,mid,English,social_media,acquisition,172777,3797,90,1781.58,61746.37,34.6582,3.0
MC-32424,2024-10-17,GB,Birmingham,Lawyer,budget,English,email,retention,1541,51,1,659.34,218.96,0.3321,1.0
MC-30405,2024-10-17,US,New York,Data Scientist,budget,English,search,re_engagement,33557,2266,127,2137.98,22708.34,10.6214,1.0
MC-30158,2024-10-17,US,Seattle,Physician,budget,English,display,acquisition,68523,751,23,8637.66,4419.91,0.5117,10.0
MC-30590,2024-10-18,BR,São Paulo,Physician,budget,Portuguese,social_media,retention,4170,106,5,6483.75,1067.54,0.1646,3.0
MC-30414,2024-10-18,US,Los Angeles,Designer,mid,English,search,retention,20019,1496,80,1684.25,42143.53,25.0221,4.0
MC-31758,2024-10-18,FR,Marseille,Lawyer,premium,French,email,awareness,500000,13181,585,16972.38,2990746.61,176.2126,8.0
MC-32846,2024-10-18,GB,Birmingham,HR Manager,premium,English,social_media,awareness,113197,2173,117,1518.81,288434.9,189.9085,10.0
MC-32864,2024-10-18,IN,Chennai,Architect,mid,Hindi,social_media,acquisition,83175,1781,53,3217.39,53052.75,16.4894,9.0
MC-31371,2024-10-18,NL,The Hague,Lawyer,mid,Dutch,email,re_engagement,1408,33,2,5664.51,2576.95,0.4549,7.0
MC-32690,2024-10-18,BR,Fortaleza,Designer,mid,Portuguese,social_media,awareness,92882,1836,41,1737.31,19109.7,10.9996,3.0
MC-32444,2024-10-18,FR,Bordeaux,Product Manager,mid,French,email,acquisition,339635,10357,573,558.39,468033.68,838.1842,4.0
MC-30685,2024-10-18,US,New York,Data Scientist,mid,English,email,re_engagement,3034,107,3,1055.76,3229.54,3.059,8.0
MC-31958,2024-10-18,US,Phoenix,Lawyer,premium,English,social_media,retention,303350,5812,354,3059.07,2300607.79,752.0612,1.0
MC-32704,2024-10-18,CA,Toronto,Physician,mid,English,display,re_engagement,43692,645,13,256.6,16449.2,64.1044,5.0
MC-32304,2024-10-18,US,Chicago,Data Scientist,budget,English,social_media,acquisition,11025,260,12,982.94,2296.78,2.3366,3.0
MC-31291,2024-10-18,US,Chicago,Sales Rep,mid,English,social_media,retention,179942,4101,53,1898.24,35282.86,18.5871,5.0
MC-31039,2024-10-18,IN,Pune,Consultant,mid,Hindi,email,re_engagement,20903,468,25,3682.91,22947.12,6.2307,4.0
MC-30653,2024-10-18,US,New York,Writer,premium,English,social_media,acquisition,26627,423,29,2550.04,81742.86,32.0555,2.0
MC-30056,2024-10-18,IN,Chennai,Architect,premium,Hindi,search,retention,172129,14498,278,1194.99,1263153.38,1057.041,5.0
MC-30623,2024-10-18,US,Houston,Designer,budget,English,display,acquisition,115560,1537,106,15012.93,9352.87,0.623,5.0
MC-30626,2024-10-18,US,Phoenix,Architect,budget,English,influencer,awareness,25277,508,7,4568.95,1247.55,0.273,10.0
MC-32453,2024-10-18,DE,Berlin,Sales Rep,budget,German,content_marketing,acquisition,19137,309,24,615.06,2526.2,4.1072,9.0
MC-31684,2024-10-18,IN,Bangalore,Marketing Manager,budget,Hindi,social_media,acquisition,500000,10711,478,1794.91,81463.86,45.386,4.0
MC-31131,2024-10-18,US,Houston,Consultant,budget,English,search,acquisition,21343,1311,75,6043.23,12651.64,2.0935,5.0
MC-32590,2024-10-18,MX,Puebla,Designer,premium,Spanish,social_media,re_engagement,115315,1985,152,716.34,413708.59,577.531,10.0
MC-30286,2024-10-18,IN,Delhi,Designer,budget,Hindi,social_media,retention,40405,714,27,631.4,2999.64,4.7508,7.0
MC-30825,2024-10-18,IN,Chennai,Sales Rep,premium,Hindi,content_marketing,re_engagement,55528,763,56,595.5,146973.7,246.8072,3.0
MC-30177,2024-10-18,DE,Berlin,Product Manager,mid,German,search,retention,15638,1039,79,1619.81,66331.1,40.9499,7.0
MC-32900,2024-10-18,US,Phoenix,Product Manager,premium,English,content_marketing,awareness,14281,313,10,1266.62,35716.97,28.1986,1.0
MC-32116,2024-10-18,ZA,Durban,HR Manager,premium,Afrikaans,influencer,awareness,60989,1236,81,2351.65,222327.64,94.5411,5.0
MC-31445,2024-10-18,US,San Francisco,Product Manager,premium,English,search,re_engagement,64604,6236,354,1515.68,1599099.15,1055.0374,1.0
MC-30775,2024-10-18,NL,Amsterdam,Data Scientist,budget,Dutch,content_marketing,acquisition,36925,545,12,3160.45,2445.75,0.7739,6.0
MC-30371,2024-10-18,US,San Francisco,Writer,premium,English,social_media,awareness,500000,11309,709,4957.95,1960905.59,395.5073,2.0
MC-32093,2024-10-18,BR,São Paulo,Lawyer,budget,Portuguese,email,acquisition,9013,334,18,1926.1,3307.58,1.7172,8.0
MC-30501,2024-10-18,CA,Vancouver,Consultant,budget,English,social_media,re_engagement,86152,2150,162,620.95,27171.67,43.7582,3.0
MC-32159,2024-10-18,IN,Hyderabad,Teacher,mid,Hindi,search,awareness,98390,5568,393,225.3,213689.56,948.4668,8.0
MC-31547,2024-10-18,FR,Paris,Architect,mid,French,search,awareness,34516,3071,86,2198.62,78387.26,35.6529,5.0
MC-30833,2024-10-18,CA,Toronto,Physician,budget,English,social_media,acquisition,82685,1620,99,4578.09,-746.3302327557869,-0.163,10.0
MC-30300,2024-10-19,IL,Tel Aviv,Marketing Manager,budget,Hebrew,search,acquisition,17093,1093,28,396.92,4429.44,11.1595,10.0
MC-31351,2024-10-19,IN,Bangalore,Sales Rep,premium,Hindi,search,awareness,26878,1991,159,2134.55,368644.23,172.7035,10.0
MC-30658,2024-10-19,GB,Glasgow,Consultant,mid,English,influencer,acquisition,17919,381,10,1932.35,8530.33,4.4145,7.0
MC-31135,2024-10-19,IN,Chennai,Teacher,budget,Hindi,social_media,awareness,13377,297,7,1274.64,808.63,0.6344,10.0
MC-31177,2024-10-19,JP,Tokyo,Physician,mid,Japanese,social_media,retention,11665,250,15,799.72,18496.94,23.1293,6.0
MC-32550,2024-10-19,GB,Glasgow,Data Scientist,budget,English,search,acquisition,15808,1109,49,4395.85,8567.38,1.949,10.0
MC-31593,2024-10-19,US,San Francisco,Sales Rep,mid,English,social_media,acquisition,76905,1501,45,8935.09,28369.99,3.1751,5.0
MC-31322,2024-10-19,CA,Calgary,Accountant,mid,English,search,awareness,64837,3704,106,2369.28,76488.81,32.2836,5.0
MC-32359,2024-10-19,IN,Mumbai,Writer,budget,Hindi,display,awareness,492639,4355,158,8026.52,17596.75,2.1923,4.0
MC-32583,2024-10-19,US,Houston,Product Manager,budget,English,social_media,awareness,81707,1605,36,266.36,4873.53,18.2968,8.0
MC-31189,2024-10-19,IN,Chennai,Writer,premium,Hindi,display,acquisition,91236,1291,102,4583.68,233133.77,50.8617,8.0
MC-31045,2024-10-19,IL,Jerusalem,Writer,mid,Hebrew,email,awareness,49825,1490,90,1827.82,44617.69,24.4103,9.0
