date,gig_category,n_active_vendors,n_new_vendors,avg_vendor_rating,top_rated_fraction,total_profile_views,avg_profile_views,search_impressions,click_through_rate,avg_response_time_hours
2024-10-19,Social Media Management,3154,18,3.8,0.117,11984.0,3.8,164569.0,0.0343,9.1
2024-10-19,Translation,4732,21,3.97,0.183,16265.0,3.4,244522.0,0.0577,11.5
2024-10-19,Video Production,1419,5,4.23,0.165,5418.0,3.8,69902.0,0.0557,25.2
2024-10-19,Virtual Assistant,4630,23,3.81,0.229,21758.0,4.7,327269.0,0.0438,5.3
2024-10-19,Web Development,3970,18,4.38,0.113,19513.0,4.9,290376.0,0.0493,12.0
2024-10-20,AI/ML Development,1808,9,4.43,0.13,8842.0,4.9,142058.0,0.035,4.1
2024-10-20,Content Writing,6405,76,4.06,0.188,29468.0,4.6,508169.0,0.0391,7.2
2024-10-20,Data Analysis,3223,35,4.36,0.158,13675.0,4.2,214797.0,0.0563,26.5
2024-10-20,Financial Modeling,852,6,4.46,0.179,3418.0,4.0,49641.0,0.0464,18.9
2024-10-20,Graphic Design,5720,37,4.08,0.186,25851.0,4.5,428175.0,0.0484,5.9
2024-10-20,Legal Consulting,681,2,4.64,0.168,2701.0,4.0,47636.0,0.036,6.4
2024-10-20,Mobile App,1872,6,4.22,0.159,8665.0,4.6,155630.0,0.0502,13.1
2024-10-20,Music Production,1377,10,3.83,0.105,5132.0,3.7,70064.0,0.0413,6.7
2024-10-20,Photography,1907,22,4.11,0.145,8406.0,4.4,147274.0,0.0609,7.3
2024-10-20,SEO/SEM,2591,10,4.07,0.173,10071.0,3.9,127248.0,0.0386,13.0
2024-10-20,Social Media Management,3219,15,3.76,0.126,13193.0,4.1,192012.0,0.0381,41.8
2024-10-20,Translation,4367,43,3.97,0.13,15535.0,3.6,252688.0,0.0361,13.5
2024-10-20,Video Production,1570,15,4.11,0.127,5462.0,3.5,76166.0,0.0471,5.8
2024-10-20,Virtual Assistant,5203,58,3.73,0.171,19011.0,3.7,300763.0,0.0368,9.1
2024-10-20,Web Development,3442,27,4.36,0.1,12058.0,3.5,176782.0,0.05,9.7
2024-10-21,AI/ML Development,2099,15,4.43,0.133,16668.0,7.9,232828.0,0.0435,9.5
2024-10-21,Content Writing,8009,54,3.99,0.151,55532.0,6.9,729131.0,0.037,11.3
2024-10-21,Data Analysis,2619,50,4.31,0.173,21259.0,8.1,294379.0,0.0488,3.6
2024-10-21,Financial Modeling,898,8,4.48,0.114,6898.0,7.7,112458.0,0.0442,28.2
2024-10-21,Graphic Design,5956,48,4.22,0.187,45984.0,7.7,593351.0,0.0594,6.5
2024-10-21,Legal Consulting,686,1,4.66,0.195,5895.0,8.6,76069.0,0.0431,10.5
2024-10-21,Mobile App,2154,19,4.36,0.144,17108.0,7.9,303969.0,0.0406,6.5
2024-10-21,Music Production,1259,8,3.89,0.131,10366.0,8.2,161069.0,0.0431,4.8
2024-10-21,Photography,2000,10,4.13,0.138,17033.0,8.5,274791.0,0.0543,11.7
2024-10-21,SEO/SEM,2138,19,3.99,0.13,14555.0,6.8,206090.0,0.0421,7.1
2024-10-21,Social Media Management,3100,23,3.94,0.122,19243.0,6.2,306200.0,0.0494,5.8
2024-10-21,Translation,4597,37,3.98,0.15,30966.0,6.7,453585.0,0.0489,5.6
2024-10-21,Video Production,1605,7,4.22,0.108,10448.0,6.5,170281.0,0.0467,23.0
2024-10-21,Virtual Assistant,4727,28,3.82,0.155,35000.0,7.4,501448.0,0.0445,13.4
2024-10-21,Web Development,3974,9,4.34,0.174,27710.0,7.0,415100.0,0.042,5.3
2024-10-22,AI/ML Development,1834,12,4.37,0.147,16742.0,9.1,278839.0,0.037,0.8
2024-10-22,Content Writing,7501,67,4.02,0.123,51952.0,6.9,924661.0,0.0391,2.1
2024-10-22,Data Analysis,2939,11,4.39,0.153,24995.0,8.5,382100.0,0.0416,15.6
2024-10-22,Financial Modeling,1059,10,4.6,0.11,10071.0,9.5,136742.0,0.0304,4.7
2024-10-22,Graphic Design,5414,68,4.14,0.139,41980.0,7.8,709550.0,0.0501,10.1
2024-10-22,Legal Consulting,703,4,4.58,0.083,5081.0,7.2,61859.0,0.0614,9.5
2024-10-22,Mobile App,1930,12,4.24,0.152,14484.0,7.5,223693.0,0.0507,7.7
2024-10-22,Music Production,1341,21,3.91,0.144,8335.0,6.2,145811.0,0.0398,26.9
2024-10-22,Photography,2130,16,4.12,0.147,17911.0,8.4,221018.0,0.0532,13.4
2024-10-22,SEO/SEM,2117,10,4.02,0.181,17050.0,8.1,206611.0,0.0513,4.5
2024-10-22,Social Media Management,3712,45,3.74,0.176,21481.0,5.8,328049.0,0.0549,10.8
2024-10-22,Translation,3992,70,3.92,0.152,26546.0,6.6,412695.0,0.0509,9.7
2024-10-22,Video Production,1498,13,4.23,0.148,11113.0,7.4,177422.0,0.0485,2.7
2024-10-22,Virtual Assistant,4750,13,3.83,0.159,33744.0,7.1,465259.0,0.0482,1.6
2024-10-22,Web Development,3191,20,4.29,0.179,24360.0,7.6,311526.0,0.0485,5.3
2024-10-23,AI/ML Development,1896,14,4.45,0.185,13401.0,7.1,221203.0,0.0393,21.5
2024-10-23,Content Writing,7691,21,4.04,0.154,58807.0,7.6,795048.0,0.0511,4.0
2024-10-23,Data Analysis,2609,10,4.25,0.158,16452.0,6.3,249067.0,0.0418,4.3
2024-10-23,Financial Modeling,860,3,4.45,0.197,6948.0,8.1,107661.0,0.0468,10.5
2024-10-23,Graphic Design,4788,28,4.12,0.187,36278.0,7.6,629355.0,0.049,3.3
2024-10-23,Legal Consulting,701,4,4.7,0.123,6965.0,9.9,112499.0,0.0475,10.7
2024-10-23,Mobile App,2081,27,4.35,0.137,13199.0,6.3,180076.0,0.0495,33.4
2024-10-23,Music Production,1450,12,3.91,0.16,10324.0,7.1,139590.0,0.0327,11.0
2024-10-23,Photography,1788,10,4.18,0.167,15411.0,8.6,249615.0,0.0344,5.4
2024-10-23,SEO/SEM,2297,23,4.15,0.193,16195.0,7.1,275068.0,0.0512,18.8
2024-10-23,Social Media Management,3530,17,3.92,0.106,24761.0,7.0,401895.0,0.0401,2.3
2024-10-23,Translation,4109,34,3.89,0.162,29060.0,7.1,498886.0,0.0501,8.8
2024-10-23,Video Production,1553,17,4.26,0.142,12045.0,7.8,145076.0,0.0387,3.0
2024-10-23,Virtual Assistant,4952,24,3.74,0.203,28612.0,5.8,458954.0,0.0472,4.8
2024-10-23,Web Development,3558,15,4.31,0.126,32273.0,9.1,429220.0,0.0506,27.5
2024-10-24,AI/ML Development,1769,7,4.4,0.187,11738.0,6.6,179204.0,0.0358,7.6
2024-10-24,Content Writing,6530,61,4.04,0.175,36110.0,5.5,577308.0,0.0539,18.9
2024-10-24,Data Analysis,3083,35,4.23,0.193,22313.0,7.2,357108.0,0.0408,43.7
2024-10-24,Financial Modeling,894,10,4.52,0.123,5293.0,5.9,72701.0,0.0582,9.9
2024-10-24,Graphic Design,5631,24,4.05,0.156,31783.0,5.6,394113.0,0.0359,4.7
2024-10-24,Legal Consulting,619,1,4.57,0.185,4574.0,7.4,65854.0,0.0272,10.7
2024-10-24,Mobile App,2014,9,4.21,0.171,14879.0,7.4,231346.0,0.0518,2.2
2024-10-24,Music Production,1431,12,3.91,0.139,7688.0,5.4,118852.0,0.0563,5.2
2024-10-24,Photography,1973,15,4.11,0.13,,7.0,243487.0,0.0576,21.6
2024-10-24,SEO/SEM,2220,13,4.09,0.132,15295.0,6.9,218932.0,0.0642,8.5
2024-10-24,Social Media Management,3707,34,3.84,0.165,18601.0,5.0,333325.0,0.0434,36.7
2024-10-24,Translation,4604,21,3.83,0.146,28547.0,6.2,388316.0,0.0359,5.1
2024-10-24,Video Production,1590,8,4.18,0.207,9298.0,5.8,131902.0,0.0329,5.4
2024-10-24,Virtual Assistant,4588,57,3.82,0.162,23048.0,5.0,301010.0,0.0471,18.6
2024-10-24,Web Development,3198,47,4.33,0.089,21552.0,6.7,361492.0,0.0374,6.6
2024-10-25,AI/ML Development,1716,9,4.42,0.202,11610.0,6.8,148341.0,0.0463,10.8
2024-10-25,Content Writing,7781,92,4.19,0.167,55538.0,7.1,913979.0,0.0554,10.0
2024-10-25,Data Analysis,2964,12,4.39,0.105,17718.0,6.0,264018.0,0.0474,21.7
2024-10-25,Financial Modeling,1041,2,4.51,0.173,6395.0,6.1,88922.0,0.0429,12.7
2024-10-25,Graphic Design,4801,32,4.07,0.151,28680.0,6.0,460051.0,0.0459,23.4
2024-10-25,Legal Consulting,649,3,4.59,0.15,4630.0,7.1,60084.0,0.0409,24.8
2024-10-25,Mobile App,2269,7,4.3,0.133,16758.0,7.4,240499.0,0.0485,7.7
2024-10-25,Music Production,1252,9,3.97,0.202,7835.0,6.3,123744.0,0.0416,18.4
2024-10-25,Photography,2176,37,4.22,0.111,14444.0,6.6,200572.0,0.0524,14.2
2024-10-25,SEO/SEM,2318,14,4.01,0.132,12540.0,5.4,216941.0,0.0396,15.8
2024-10-25,Social Media Management,2957,21,3.76,0.137,17137.0,5.8,300273.0,0.0455,10.5
2024-10-25,Translation,4193,29,3.94,0.142,21057.0,5.0,361319.0,0.0393,55.8
2024-10-25,Video Production,1437,15,4.16,0.136,8753.0,6.1,151008.0,0.0489,2.8
2024-10-25,Virtual Assistant,4202,28,3.84,0.169,19136.0,4.6,250299.0,0.0375,10.1
2024-10-25,Web Development,3479,26,4.33,0.125,25568.0,7.3,369125.0,0.056,10.5
2024-10-26,AI/ML Development,1708,38,4.45,0.209,8426.0,4.9,134896.0,0.0434,19.9
2024-10-26,Content Writing,7186,56,4.01,0.111,31953.0,4.4,402716.0,0.045,10.2
2024-10-26,Data Analysis,2781,3,4.29,0.147,10084.0,3.6,152880.0,0.0551,4.5
2024-10-26,Financial Modeling,970,8,4.48,0.172,4467.0,4.6,55637.0,0.0393,4.2
2024-10-26,Graphic Design,5774,34,4.11,0.155,20430.0,3.5,296407.0,0.0463,2.7
2024-10-26,Legal Consulting,608,3,4.67,0.166,3058.0,5.0,40024.0,0.0603,14.7
2024-10-26,Mobile App,1924,4,4.12,0.148,8678.0,4.5,147101.0,0.0398,9.9
2024-10-26,Music Production,1236,8,3.96,0.182,5299.0,4.3,90118.0,0.0547,3.5
2024-10-26,Photography,2122,33,4.16,0.095,8074.0,3.8,110664.0,0.045,2.8
2024-10-26,SEO/SEM,2463,15,4.07,0.117,8760.0,3.6,143946.0,0.0582,8.5
2024-10-26,Social Media Management,3144,41,3.89,0.14,14244.0,4.5,239760.0,0.0368,4.5
2024-10-26,Translation,-4,20,4.03,0.117,19390.0,4.4,235282.0,0.0515,6.7
2024-10-26,Video Production,1663,9,4.24,0.136,6639.0,4.0,103681.0,0.0356,10.3
2024-10-26,Virtual Assistant,4916,34,3.8,0.133,20994.0,4.3,356527.0,0.0423,4.4
2024-10-26,Web Development,3489,40,4.21,0.129,14075.0,4.0,235663.0,0.0634,7.2
2024-10-27,AI/ML Development,1946,10,4.41,0.182,8222.0,4.2,102687.0,0.04,3.1
2024-10-27,Content Writing,6498,31,4.07,0.187,23919.0,3.7,297248.0,0.0471,3.2
2024-10-27,Data Analysis,2818,28,4.36,0.177,13521.0,4.8,205819.0,0.0447,4.3
2024-10-27,Financial Modeling,975,7,4.63,0.129,3685.0,3.8,50156.0,0.0488,15.1
2024-10-27,Graphic Design,5758,17,4.04,0.125,26169.0,4.5,463613.0,0.0444,4.0
2024-10-27,Legal Consulting,730,6,4.6,0.101,3854.0,5.3,65902.0,0.0458,8.5
2024-10-27,Mobile App,2154,8,4.24,0.178,7688.0,3.6,96268.0,0.0365,3.8
2024-10-27,Music Production,1466,17,4.02,0.144,5950.0,4.1,97586.0,0.0424,8.3
2024-10-27,Photography,2236,10,4.09,0.149,7725.0,3.5,136258.0,0.0408,6.2
2024-10-27,SEO/SEM,2068,10,4.06,0.156,7274.0,3.5,110106.0,0.033,9.5
2024-10-27,Social Media Management,3506,17,3.84,0.212,10843.0,3.1,181758.0,0.058,7.4
2024-10-27,Translation,4754,25,3.87,0.125,21015.0,4.4,328778.0,0.0384,14.1
2024-10-27,Video Production,1704,9,4.21,0.19,8185.0,4.8,102108.0,0.0469,5.4
2024-10-27,Virtual Assistant,4844,46,3.79,0.136,19588.0,4.0,278090.0,0.0566,21.4
2024-10-27,Web Development,3564,50,4.36,0.14,13975.0,3.9,239410.0,0.0333,7.3
2024-10-28,AI/ML Development,2055,12,4.5,0.17,18052.0,8.8,269213.0,0.0266,8.1
2024-10-28,Content Writing,7719,35,3.97,0.152,62595.0,8.1,987190.0,0.0583,34.8
2024-10-28,Data Analysis,2856,13,4.21,0.11,19520.0,6.8,312055.0,0.031,8.6
2024-10-28,Financial Modeling,888,3,4.56,0.12,7103.0,8.0,87992.0,0.0393,11.0
2024-10-28,Graphic Design,5696,29,3.99,0.119,33770.0,5.9,603458.0,0.0409,11.3
2024-10-28,Legal Consulting,739,4,4.64,0.157,5346.0,7.2,75573.0,0.0468,14.4
2024-10-28,Mobile App,2358,17,4.3,0.13,18493.0,7.8,249065.0,0.0451,3.1
2024-10-28,Music Production,1321,3,3.92,0.132,7418.0,5.6,108146.0,0.0542,7.0
2024-10-28,Photography,1924,9,4.23,0.169,17176.0,8.9,276018.0,0.0296,11.0
2024-10-28,SEO/SEM,2370,8,4.0,0.172,19796.0,8.4,352044.0,0.0393,16.4
2024-10-28,Social Media Management,3151,21,3.78,0.133,24350.0,7.7,389257.0,0.053,18.3
2024-10-28,Translation,3930,25,3.88,0.152,25238.0,6.4,441521.0,0.0563,14.1
2024-10-28,Video Production,1485,4,4.34,0.143,11332.0,7.6,153076.0,0.0594,2.1
2024-10-28,Virtual Assistant,4334,50,3.75,0.194,27739.0,6.4,367061.0,0.0289,7.5
2024-10-28,Web Development,3350,40,4.46,0.189,28568.0,8.5,343726.0,0.0447,7.0
2024-10-29,AI/ML Development,1952,43,4.47,0.154,14768.0,7.6,223067.0,0.0462,3.9
2024-10-29,Content Writing,6838,16,4.05,0.169,47805.0,7.0,582613.0,0.0526,3.0
2024-10-29,Data Analysis,3030,30,4.37,0.143,22295.0,7.4,356567.0,0.0312,3.5
2024-10-29,Financial Modeling,1047,5,4.55,0.172,9648.0,9.2,160991.0,0.0392,9.3
2024-10-29,Graphic Design,5991,23,4.23,0.152,40937.0,6.8,718683.0,0.0489,5.0
2024-10-29,Legal Consulting,711,5,4.53,0.146,5466.0,7.7,69914.0,0.0295,7.6
2024-10-29,Mobile App,2277,20,4.23,0.115,19419.0,8.5,240943.0,0.0376,2.7
2024-10-29,Music Production,1268,14,3.92,0.13,9293.0,7.3,152314.0,0.0409,1.5
2024-10-29,Photography,1822,11,4.18,0.184,13097.0,7.2,197459.0,0.0519,9.3
2024-10-29,SEO/SEM,2576,15,3.98,0.149,14778.0,5.7,180860.0,0.046,12.4
2024-10-29,Social Media Management,3394,26,3.92,0.133,26534.0,7.8,432333.0,0.0478,6.2
2024-10-29,Translation,4029,9,3.89,0.113,28412.0,7.1,460333.0,0.0423,17.0
2024-10-29,Video Production,1578,12,4.28,0.169,14380.0,9.1,237987.0,0.0427,3.8
2024-10-29,Virtual Assistant,5267,72,3.78,0.16,33619.0,6.4,470330.0,0.0446,2.5
2024-10-29,Web Development,3509,14,4.33,0.131,25377.0,7.2,352063.0,0.0588,5.5
2024-10-30,AI/ML Development,1839,8,4.47,0.135,16377.0,8.9,238991.0,0.0517,8.9
2024-10-30,Content Writing,6506,30,4.04,0.167,52230.0,8.0,711578.0,0.0321,5.9
2024-10-30,Data Analysis,2665,21,4.35,0.15,19119.0,7.2,291070.0,0.0459,2.6
2024-10-30,Financial Modeling,838,3,4.64,0.169,7630.0,9.1,104964.0,0.0336,18.5
2024-10-30,Graphic Design,5694,41,4.07,0.15,36558.0,6.4,488766.0,0.0449,9.2
2024-10-30,Legal Consulting,605,3,4.67,0.095,4402.0,7.3,68935.0,0.0426,18.1
2024-10-30,Mobile App,2014,11,4.29,0.136,13435.0,6.7,208509.0,0.0512,9.4
2024-10-30,Music Production,1322,8,3.88,0.148,8982.0,6.8,113230.0,0.0404,10.1
2024-10-30,Photography,2220,12,4.28,0.145,18453.0,8.3,262227.0,0.0426,5.5
2024-10-30,SEO/SEM,2070,11,4.09,0.132,15716.0,7.6,266851.0,0.0417,4.8
2024-10-30,Social Media Management,3147,29,3.82,0.092,24516.0,7.8,306440.0,0.0546,3.2
2024-10-30,Translation,4540,35,3.91,0.227,29298.0,6.5,396165.0,0.0296,12.5
2024-10-30,Video Production,1506,3,4.23,0.174,10931.0,7.3,189693.0,0.0492,9.7
2024-10-30,Virtual Assistant,4520,46,3.83,0.192,29158.0,6.5,433200.0,0.0509,7.2
2024-10-30,Web Development,3519,14,4.38,0.157,21921.0,6.2,373326.0,0.0421,4.4
2024-10-31,AI/ML Development,2093,34,4.33,0.174,14469.0,6.9,239819.0,0.05,11.0
2024-10-31,Content Writing,6599,54,3.97,0.169,38086.0,5.8,462395.0,0.046,5.4
2024-10-31,Data Analysis,2732,11,4.36,0.168,18623.0,6.8,224163.0,0.0609,5.5
2024-10-31,Financial Modeling,843,7,4.49,0.144,4885.0,5.8,65115.0,0.0526,23.2
2024-10-31,Graphic Design,5996,31,4.12,0.087,31864.0,5.3,470872.0,0.0492,47.6
2024-10-31,Legal Consulting,659,3,4.77,0.161,4469.0,6.8,65009.0,0.0495,21.0
2024-10-31,Mobile App,2063,13,4.14,0.192,14307.0,6.9,220826.0,0.0399,9.4
2024-10-31,Music Production,1206,10,3.84,0.168,8216.0,6.8,144078.0,0.0434,6.7
2024-10-31,Photography,2227,23,4.1,0.182,13082.0,5.9,199993.0,0.052,3.2
2024-10-31,SEO/SEM,2424,6,4.07,0.14,12115.0,5.0,193798.0,0.0486,26.3
2024-10-31,Social Media Management,3630,21,3.81,0.126,22440.0,6.2,325923.0,0.0484,1.7
2024-10-31,Translation,3859,23,3.86,0.097,20365.0,5.3,264736.0,0.0388,7.2
2024-10-31,Video Production,1524,20,4.27,0.128,9960.0,6.5,177766.0,0.0566,15.9
2024-10-31,Virtual Assistant,4852,40,3.81,0.126,25028.0,5.2,321287.0,0.0517,19.1
2024-10-31,Web Development,3825,21,4.32,0.203,21732.0,5.7,322533.0,0.0403,10.8
2024-11-01,AI/ML Development,1704,3,4.4,0.167,9837.0,5.8,174216.0,0.0419,6.3
2024-11-01,Content Writing,6548,56,3.97,0.176,38198.0,5.8,662795.0,0.0419,6.0
2024-11-01,Data Analysis,2943,19,4.43,0.188,19650.0,6.7,,0.0462,8.7
2024-11-01,Financial Modeling,974,11,4.62,0.164,5748.0,5.9,74344.0,0.0263,10.8
2024-11-01,Graphic Design,5489,36,4.11,0.138,36686.0,6.7,535863.0,0.0406,28.2
2024-11-01,Legal Consulting,676,7,4.6,0.173,4656.0,6.9,55902.0,0.0396,2.1
2024-11-01,Mobile App,2104,8,4.21,0.154,12752.0,6.1,189980.0,0.0421,5.5
2024-11-01,Music Production,1463,23,3.9,0.168,9833.0,6.7,143345.0,0.0394,4.5
2024-11-01,Photography,2108,5,4.17,0.128,12871.0,6.1,158201.0,0.0474,2.0
2024-11-01,SEO/SEM,2214,28,4.03,0.144,12349.0,5.6,149220.0,0.0365,13.5
2024-11-01,Social Media Management,3666,42,3.8,0.136,24375.0,6.6,324124.0,0.0465,3.5
2024-11-01,Translation,4170,26,3.86,0.152,26411.0,6.3,335831.0,0.0557,2.0
2024-11-01,Video Production,1441,12,4.26,0.175,10128.0,7.0,167072.0,0.0403,2.4
2024-11-01,Virtual Assistant,4267,18,3.84,0.211,26712.0,6.3,386352.0,0.0446,11.2
2024-11-01,Web Development,3706,73,4.3,0.13,27530.0,7.4,486368.0,0.0614,2.1
2024-11-02,AI/ML Development,1933,6,4.35,0.154,9540.0,4.9,141248.0,0.0459,11.3
2024-11-02,Content Writing,7690,30,3.89,0.17,30440.0,4.0,373166.0,0.0566,5.1
2024-11-02,Data Analysis,2915,15,4.42,0.214,12426.0,4.3,183228.0,0.0438,10.5
2024-11-02,Financial Modeling,972,5,4.52,0.127,5099.0,5.2,67972.0,0.0447,27.7
2024-11-02,Graphic Design,5344,27,4.21,0.152,27822.0,5.2,342131.0,0.0474,8.6
2024-11-02,Legal Consulting,696,3,4.59,0.216,2858.0,4.1,42618.0,0.0516,19.5
2024-11-02,Mobile App,2098,20,4.23,0.099,9097.0,4.3,110999.0,0.0522,4.0
2024-11-02,Music Production,1319,15,3.86,0.087,5294.0,4.0,83454.0,0.032,12.9
2024-11-02,Photography,2250,12,4.16,0.134,9134.0,4.1,143675.0,0.0498,13.3
2024-11-02,SEO/SEM,2414,11,4.01,0.186,8211.0,3.4,146459.0,0.0496,11.3
2024-11-02,Social Media Management,3445,26,3.81,0.166,14757.0,4.3,230351.0,0.0414,12.7
2024-11-02,Translation,4573,48,3.96,0.217,16442.0,3.6,237928.0,0.0333,4.3
2024-11-02,Video Production,1383,4,4.21,0.096,6231.0,4.5,83367.0,0.0457,6.4
2024-11-02,Virtual Assistant,4175,32,3.89,0.149,17347.0,4.2,295442.0,0.051,15.8
2024-11-02,Web Development,3790,76,4.39,0.172,19786.0,5.2,343368.0,0.0444,6.9
2024-11-03,AI/ML Development,1814,9,4.36,0.188,7857.0,4.3,124223.0,0.0591,10.0
2024-11-03,Content Writing,6568,54,3.98,0.165,22872.0,3.5,338230.0,0.0432,8.4
2024-11-03,Data Analysis,3141,29,4.34,0.131,14850.0,4.7,218089.0,0.0423,15.7
2024-11-03,Financial Modeling,998,4,4.53,0.201,3808.0,3.8,54938.0,0.0405,6.6
2024-11-03,Graphic Design,4870,33,4.24,0.145,19354.0,4.0,253037.0,0.0529,21.9
2024-11-03,Legal Consulting,646,1,4.66,0.149,2408.0,3.7,33848.0,0.0386,5.3
2024-11-03,Mobile App,2117,12,4.27,0.14,7650.0,3.6,115577.0,0.0464,12.7
2024-11-03,Music Production,1390,14,3.95,0.14,5909.0,4.3,88245.0,0.0567,7.9
2024-11-03,Photography,1986,5,4.17,0.178,7764.0,3.9,136485.0,0.0432,4.8
2024-11-03,SEO/SEM,2248,13,4.01,0.114,9200.0,4.1,125746.0,0.0462,5.5
2024-11-03,Social Media Management,3685,13,3.84,0.168,14425.0,3.9,236002.0,0.0563,17.2
2024-11-03,Translation,4514,22,3.86,0.194,14831.0,3.3,237800.0,0.035,5.7
2024-11-03,Video Production,1592,14,4.14,0.187,6703.0,4.2,116724.0,0.0478,5.5
2024-11-03,Virtual Assistant,4894,55,3.76,0.15,15154.0,3.1,196474.0,0.0379,2.2
2024-11-03,Web Development,3983,16,4.39,0.138,18827.0,4.7,331717.0,0.043,4.2
2024-11-04,AI/ML Development,1776,7,4.41,0.148,13555.0,7.6,190110.0,0.0415,7.5
2024-11-04,Content Writing,6732,66,4.01,0.103,42460.0,6.3,587628.0,1.4931,21.1
2024-11-04,Data Analysis,2619,55,4.32,0.149,16656.0,6.4,252122.0,0.0528,4.2
2024-11-04,Financial Modeling,880,13,4.47,0.166,8073.0,9.2,138687.0,0.0548,5.9
2024-11-04,Graphic Design,5656,36,4.17,0.199,46713.0,8.3,814621.0,0.0396,2.3
2024-11-04,Legal Consulting,621,2,4.6,0.109,4660.0,7.5,67606.0,0.0443,17.9
2024-11-04,Mobile App,2201,13,4.23,0.125,16893.0,7.7,202798.0,0.0497,9.3
2024-11-04,Music Production,1461,19,4.02,0.176,12177.0,8.3,191761.0,0.0539,12.4
2024-11-04,Photography,1897,11,4.09,0.163,12370.0,6.5,165398.0,0.0457,6.3
2024-11-04,SEO/SEM,2278,9,4.07,0.179,14185.0,6.2,253162.0,0.0399,12.4
2024-11-04,Social Media Management,3561,25,3.78,0.12,23229.0,6.5,300488.0,0.0407,10.9
2024-11-04,Translation,4609,38,3.87,0.119,25672.0,5.6,339094.0,0.0458,9.5
2024-11-04,Video Production,1382,8,4.27,0.119,9713.0,7.0,121463.0,0.0364,5.4
2024-11-04,Virtual Assistant,4819,65,3.78,0.166,33652.0,7.0,526042.0,0.0386,8.9
2024-11-04,Web Development,3447,14,4.29,0.112,22082.0,6.4,348669.0,0.0525,2.9
2024-11-05,AI/ML Development,1970,26,4.5,0.128,14535.0,7.4,223779.0,0.0497,11.6
2024-11-05,Content Writing,7939,95,3.97,0.115,53801.0,6.8,961742.0,0.0428,11.8
2024-11-05,Data Analysis,2728,16,4.25,0.132,20239.0,7.4,309064.0,0.0347,20.0
2024-11-05,Financial Modeling,936,8,4.54,0.122,8245.0,8.8,124195.0,0.0496,6.5
2024-11-05,Graphic Design,5503,132,4.07,0.118,39808.0,7.2,651648.0,0.0506,17.7
2024-11-05,Legal Consulting,620,4,4.7,0.141,6033.0,9.7,87091.0,0.0415,6.1
2024-11-05,Mobile App,1948,17,4.2,0.133,11984.0,6.2,163747.0,0.0486,2.0
2024-11-05,Music Production,1231,9,3.94,0.17,7670.0,6.2,95054.0,0.0499,30.7
2024-11-05,Photography,2156,11,4.28,0.17,18588.0,8.6,334384.0,0.0352,10.5
2024-11-05,SEO/SEM,2342,7,4.02,0.21,19760.0,8.4,296267.0,0.0394,6.2
2024-11-05,Social Media Management,3399,8,3.91,0.152,27836.0,8.2,434164.0,0.0507,14.5
2024-11-05,Translation,3870,15,3.9,0.094,21549.0,5.6,349151.0,0.0521,1.5
2024-11-05,Video Production,1557,13,4.34,0.178,10399.0,6.7,184029.0,0.0477,7.2
2024-11-05,Virtual Assistant,4781,20,3.98,0.149,29088.0,6.1,492562.0,0.0436,18.1
2024-11-05,Web Development,3419,50,4.4,0.208,25964.0,7.6,346405.0,0.0588,4.7
2024-11-06,AI/ML Development,1961,13,4.51,0.155,17945.0,9.2,249880.0,0.0385,20.1
2024-11-06,Content Writing,7286,55,3.94,0.101,56553.0,7.8,703477.0,0.0416,6.0
2024-11-06,Data Analysis,2981,16,4.28,0.181,22835.0,7.7,393533.0,0.0598,6.8
2024-11-06,Financial Modeling,952,6,4.5,0.071,6440.0,6.8,84842.0,0.0499,8.7
2024-11-06,Graphic Design,5549,56,3.99,0.171,46479.0,8.4,703228.0,0.0421,8.6
2024-11-06,Legal Consulting,670,5,4.74,0.201,5234.0,7.8,85321.0,0.049,8.0
2024-11-06,Mobile App,2135,33,4.32,0.162,13285.0,6.2,238299.0,0.0351,5.0
2024-11-06,Music Production,1186,11,3.83,0.144,8159.0,6.9,145789.0,0.0362,11.8
2024-11-06,Photography,1878,16,4.13,0.053,16242.0,8.6,268457.0,0.0467,8.6
2024-11-06,SEO/SEM,2301,9,4.02,0.158,14842.0,6.5,209610.0,0.0483,8.1
2024-11-06,Social Media Management,3161,17,3.89,0.175,19743.0,6.2,283608.0,0.0465,11.6
2024-11-06,Translation,4104,12,3.97,0.098,34281.0,8.4,488506.0,0.0558,10.1
2024-11-06,Video Production,1610,5,4.09,0.191,13909.0,8.6,247707.0,0.0509,12.1
2024-11-06,Virtual Assistant,4229,30,3.76,0.191,30144.0,7.1,470441.0,0.0525,2.2
2024-11-06,Web Development,3415,14,4.27,0.107,22404.0,6.6,350952.0,0.0443,6.2
2024-11-07,AI/ML Development,1893,19,4.45,0.153,10773.0,5.7,193801.0,0.0488,7.4
2024-11-07,Content Writing,7633,51,4.01,0.171,37472.0,4.9,473168.0,0.0521,4.6
2024-11-07,Data Analysis,3099,13,4.45,0.096,17182.0,5.5,295082.0,0.0454,2.1
2024-11-07,Financial Modeling,972,11,4.42,0.18,6268.0,6.4,78605.0,0.0536,7.9
2024-11-07,Graphic Design,5095,41,4.09,0.12,36972.0,7.3,563780.0,0.0475,6.1
2024-11-07,Legal Consulting,635,4,4.6,0.095,4996.0,7.9,60857.0,0.0477,3.6
2024-11-07,Mobile App,2357,12,4.21,0.121,15925.0,6.8,191278.0,0.0548,3.7
